Time;PowerPrice
241440;16.78
241500;32.98
241560;43.95
241620;45.62
241680;45.85
241740;47.11
241800;45.5
241860;37.91
241920;37.01
241980;35.4
242040;32.49
242100;32.88
242160;34.99
242220;46.98
242280;54.05
242340;52.06
242400;46.98
242460;45.93
242520;45.59
242580;43.9
242640;43.5
242700;43.77
242760;44.98
242820;44.07
242880;45.54
242940;49.98
243000;51.09
243060;50.81
243120;50
243180;49.93
243240;44.96
243300;39.26
243360;36.75
243420;34.03
243480;26.82
243540;27.64
243600;34.35
243660;41.74
243720;50
243780;52.84
243840;49.44
243900;46.97
243960;46.99
244020;46.97
244080;47.09
244140;46.91
244200;50.02
244260;52.73
244320;54.34
244380;55.04
244440;59.01
244500;57.79
244560;54.9
244620;55.83
244680;48.96
244740;45.91
244800;41.09
244860;40.34
244920;38.96
244980;38.11
245040;39.96
245100;47.38
245160;57.07
245220;53.43
245280;50.75
245340;46.91
245400;46.07
245460;44.07
245520;42.92
245580;42.93
245640;42.15
245700;41.95
245760;44.18
245820;52.76
245880;59.06
245940;52.99
246000;53.37
246060;54.08
246120;46.64
246180;38.79
246240;38
246300;35.04
246360;37.09
246420;35.88
246480;35
246540;43.89
246600;56.28
246660;57.47
246720;42.94
246780;36.73
246840;25
246900;15.95
246960;18.39
247020;14.66
247080;14.35
247140;14.56
247200;19.54
247260;19.82
247320;23.7
247380;26.5
247440;27.02
247500;27.06
247560;22.02
247620;15.86
247680;15.21
247740;13.09
247800;4.56
247860;4.45
247920;15.59
247980;27.13
248040;29.66
248100;28.02
248160;25.04
248220;28.09
248280;27.54
248340;23.37
248400;20.32
248460;19.08
248520;16.21
248580;18.16
248640;17.86
248700;20.14
248760;28.99
248820;28.08
248880;25.09
248940;25.67
249000;20.2
249060;24.04
249120;18.87
249180;18.44
249240;15.83
249300;15.08
249360;13.33
249420;17.04
249480;18.12
249540;22.9
249600;23.46
249660;22.69
249720;23.32
249780;23.08
249840;19.31
249900;18.77
249960;18.75
250020;20.07
250080;24.14
250140;32.79
250200;35.65
250260;37.59
250320;37.05
250380;39.84
250440;33.13
250500;39.66
250560;32.99
250620;32.29
250680;31.02
250740;30.24
250800;26.32
250860;25.1
250920;23.48
250980;24.59
251040;27.74
251100;25.03
251160;30.08
251220;28.65
251280;27.05
251340;24.09
251400;23.92
251460;25.08
251520;28.01
251580;38.06
251640;43.74
251700;43.83
251760;46.64
251820;46.01
251880;42.8
251940;39.12
252000;33.1
252060;31.57
252120;32.06
252180;32.06
252240;34.26
252300;48.38
252360;54.95
252420;56.21
252480;52
252540;51.75
252600;52.11
252660;49.91
252720;47.93
252780;46.72
252840;45.05
252900;42.7
252960;45.94
253020;47.75
253080;49.95
253140;50.6
253200;48.87
253260;47.85
253320;43.99
253380;43.02
253440;40.79
253500;39.54
253560;39.98
253620;40.16
253680;41.96
253740;48.94
253800;55.59
253860;58.95
253920;57.47
253980;55.62
254040;56.27
254100;51.97
254160;50.27
254220;48.75
254280;48.93
254340;47.83
254400;49.99
254460;52.09
254520;54.88
254580;53.4
254640;50.94
254700;50.63
254760;44.42
254820;43.17
254880;41.94
254940;41.62
255000;41.1
255060;39.91
255120;43.48
255180;50.78
255240;56.78
255300;60.99
255360;55.07
255420;50.98
255480;50.03
255540;46.97
255600;42.67
255660;40.99
255720;41.14
255780;40.95
255840;48.42
255900;51.96
255960;55.01
256020;52.6
256080;50.02
256140;48.93
256200;44.2
256260;39.09
256320;38.52
256380;37.45
256440;35.45
256500;36.03
256560;37.23
256620;47.13
256680;52.32
256740;58.5
256800;51.08
256860;49.04
256920;48.56
256980;44.92
257040;43.34
257100;40.99
257160;44.58
257220;45.08
257280;47.95
257340;48.94
257400;49.98
257460;48.92
257520;44.94
257580;45.94
257640;41.46
257700;39
257760;37.89
257820;36.02
257880;33.98
257940;33.96
258000;38.47
258060;44.83
258120;52.39
258180;55.87
258240;52.06
258300;50.1
258360;49.09
258420;47.31
258480;40.59
258540;38.72
258600;38.59
258660;37.59
258720;43.79
258780;47.23
258840;50.97
258900;50.95
258960;49.86
259020;49.99
259080;44.35
259140;43.42
259200;42.02
259260;40.1
259320;39.25
259380;37.76
259440;38.23
259500;41.16
259560;46.03
259620;48.36
259680;46.95
259740;40.04
259800;36.02
259860;32.47
259920;30.42
259980;26.47
260040;30.41
260100;33.91
260160;40.89
260220;46.31
260280;48.13
260340;48.16
260400;47.51
260460;47.8
260520;43.96
260580;33.3
260640;26.42
260700;26.11
260760;22.12
260820;23.42
260880;21.44
260940;23.43
261000;29.37
261060;29.98
261120;26.08
261180;20.71
261240;20.75
261300;21.02
261360;16.66
261420;14.01
261480;16.28
261540;19.04
261600;28.37
261660;42.19
261720;48.37
261780;49.67
261840;46.28
261900;48.04
261960;41
262020;36.81
262080;38.06
262140;38.06
262200;38.03
262260;38.08
262320;39.07
262380;49.49
262440;55.95
262500;54.92
262560;52.14
262620;49.48
262680;48.03
262740;46.86
262800;43.56
262860;44.46
262920;46.69
262980;49.49
263040;52.13
263100;55.38
263160;60.18
263220;59.02
263280;54.96
263340;54.5
263400;48.29
263460;42.23
263520;41.44
263580;41.71
263640;42.38
263700;43.02
263760;44.2
263820;50.24
263880;58
263940;61.89
264000;55.95
264060;52.9
264120;47.76
264180;42.72
264240;41.73
264300;41.43
264360;42.72
264420;44.81
264480;52.99
264540;55.94
264600;61.67
264660;63.03
264720;60.01
264780;54.9
264840;50.55
264900;48
264960;46.23
265020;45.8
265080;44.99
265140;45.44
265200;46.26
265260;52.55
265320;59.98
265380;62.64
265440;58.06
265500;56.53
265560;55.91
265620;51.92
265680;50.99
265740;49.58
265800;50.95
265860;53.53
265920;54.95
265980;57.97
266040;60.38
266100;59.93
266160;58.01
266220;55.49
266280;50.93
266340;49.13
266400;45.48
266460;44.31
266520;42.99
266580;43.11
266640;44.65
266700;51.89
266760;57.71
266820;61.21
266880;60.94
266940;56.62
267000;55.43
267060;52.1
267120;50.7
267180;49.76
267240;51.07
267300;52.02
267360;52.97
267420;54.83
267480;55.41
267540;55.1
267600;53.79
267660;52.05
267720;50.21
267780;48.39
267840;42.98
267900;42.06
267960;41.83
268020;42
268080;41.92
268140;49.69
268200;55.01
268260;56.6
268320;55.96
268380;55.94
268440;54.88
268500;51.35
268560;50.18
268620;41.51
268680;39.5
268740;39.42
268800;42.67
268860;47.98
268920;50.42
268980;50.17
269040;50.57
269100;49.99
269160;46.5
269220;47.71
269280;41.9
269340;39.08
269400;39.08
269460;38.05
269520;36.72
269580;39.08
269640;41.4
269700;43.49
269760;39.82
269820;26.58
269880;22.26
269940;20.72
270000;15.76
270060;2.34
270120;11.93
270180;19.86
270240;21.48
270300;32.07
270360;39.03
270420;42.19
270480;46.95
270540;42.93
270600;39.05
270660;40.25
270720;34.58
270780;32.19
270840;30.64
270900;28.41
270960;29.93
271020;30.69
271080;32.69
271140;33.71
271200;32.36
271260;28.16
271320;28.41
271380;27.51
271440;21.74
271500;19.75
271560;20.95
271620;25.98
271680;29.55
271740;43.71
271800;50.17
271860;50.1
271920;50
271980;50.83
272040;49.94
272100;42.88
272160;40.8
272220;40.09
272280;39.73
272340;39.87
272400;42.6
272460;50.14
272520;53.52
272580;54.71
272640;52.52
272700;50.11
272760;46.92
272820;40.34
272880;39.54
272940;40.32
273000;41.8
273060;40.36
273120;49.6
273180;52.61
273240;53.06
273300;52.99
273360;51.94
273420;52.59
273480;49.37
273540;43.98
273600;43.3
273660;44.78
273720;43.28
273780;41.7
273840;44.54
273900;50.61
273960;56.82
274020;58.34
274080;58.9
274140;58.41
274200;58.26
274260;57.32
274320;57.02
274380;55.97
274440;55.15
274500;54.37
274560;56
274620;57.05
274680;57.5
274740;56.08
274800;54.75
274860;55.99
274920;50.69
274980;45.5
275040;44.4
275100;43.36
275160;43
275220;43.39
275280;43.8
275340;51.44
275400;56.99
275460;57.51
275520;57.75
275580;56.94
275640;56.69
275700;55.99
275760;54.99
275820;53.67
275880;52.38
275940;52.66
276000;55.23
276060;56.91
276120;57.77
276180;56.85
276240;55.54
276300;55.65
276360;51.58
276420;48.77
276480;46.1
276540;47.51
276600;45.02
276660;44.43
276720;44.49
276780;51.05
276840;57.94
276900;58.9
276960;56.97
277020;58.31
277080;58.3
277140;56.51
277200;54.92
277260;53.93
277320;53.35
277380;53.46
277440;55.44
277500;56.32
277560;58.64
277620;57.07
277680;55.92
277740;54.85
277800;51.16
277860;49.32
277920;43.91
277980;43.14
278040;43.21
278100;43.5
278160;44.17
278220;51.79
278280;57.69
278340;57.98
278400;56.53
278460;55
278520;52.91
278580;51.42
278640;45.29
278700;44.2
278760;45.43
278820;49.48
278880;52.63
278940;55.85
279000;57.96
279060;56.37
279120;55.1
279180;55.36
279240;51.79
279300;52.05
279360;50
279420;48.19
279480;45.3
279540;43.42
279600;42.49
279660;43.06
279720;48.18
279780;51.25
279840;51.22
279900;48.99
279960;45.15
280020;46.29
280080;41.25
280140;41.62
280200;42.29
280260;41.6
280320;48.72
280380;53.02
280440;54.76
280500;55.82
280560;54.22
280620;55.01
280680;52.4
280740;49.82
280800;47.64
280860;45.01
280920;42.41
280980;42.29
281040;42.4
281100;41.49
281160;42.24
281220;42.25
281280;43.36
281340;42.14
281400;43.09
281460;41.29
281520;42.09
281580;40.7
281640;41.11
281700;42.3
281760;42.03
281820;51.72
281880;54.25
281940;55.78
282000;55.9
282060;56.39
282120;53.26
282180;50.58
282240;43.85
282300;42.03
282360;41.79
282420;41.71
282480;44.33
282540;53.05
282600;58.09
282660;59.4
282720;58.87
282780;57.43
282840;57.74
282900;56.11
282960;54.94
283020;55.46
283080;55.41
283140;55.91
283200;57.36
283260;59.34
283320;62.82
283380;59.22
283440;56.92
283500;57.08
283560;51.84
283620;46.52
283680;44.44
283740;42.54
283800;42.35
283860;42.6
283920;43.8
283980;52.2
284040;57.96
284100;59.44
284160;57.97
284220;56.05
284280;56
284340;53.79
284400;51.99
284460;52.34
284520;52.48
284580;52.42
284640;53.76
284700;56.18
284760;58.56
284820;56.94
284880;55.21
284940;54.44
285000;51.32
285060;44.04
285120;42.23
285180;41.91
285240;41
285300;40.89
285360;41.28
285420;48.93
285480;53.68
285540;55.93
285600;54.12
285660;53.68
285720;53.69
285780;52.31
285840;48.88
285900;44.43
285960;46.26
286020;47.91
286080;53.68
286140;55.26
286200;57.97
286260;56.87
286320;55.14
286380;54.03
286440;49.88
286500;43.08
286560;42.6
286620;41.7
286680;41.7
286740;41.39
286800;43.05
286860;51.05
286920;56.32
286980;57.98
287040;55.95
287100;54.08
287160;53.03
287220;52.6
287280;51.29
287340;51.74
287400;52.51
287460;52.73
287520;55.26
287580;57.99
287640;59.38
287700;58.47
287760;57.53
287820;56.15
287880;51.9
287940;48.82
288000;45.6
288060;44.49
288120;44.05
288180;44.93
288240;45.04
288300;52.47
288360;57.61
288420;57.93
288480;57.98
288540;57.06
288600;56.69
288660;55.1
288720;54.07
288780;54.03
288840;55.06
288900;56.07
288960;57.91
289020;58.5
289080;58.95
289140;57.98
289200;56.1
289260;56.02
289320;52.57
289380;50.33
289440;44.87
289500;44.73
289560;45.52
289620;44.67
289680;44.4
289740;44.06
289800;46.69
289860;52.52
289920;55.04
289980;55.09
290040;55.18
290100;54.72
290160;50.46
290220;45
290280;45.1
290340;47.09
290400;53.12
290460;55.02
290520;55.22
290580;54.96
290640;54.68
290700;54.49
290760;51.18
290820;47.07
290880;45.3
290940;44.25
291000;43.87
291060;42.85
291120;42.2
291180;42.07
291240;42.4
291300;43.61
291360;44.74
291420;44.5
291480;44.78
291540;43.06
291600;41.98
291660;41.25
291720;41.4
291780;42.87
291840;45.34
291900;47.96
291960;55.14
292020;56.95
292080;56.85
292140;56.78
292200;52.85
292260;51.81
292320;48.59
292380;45.8
292440;44.5
292500;44.68
292560;47.45
292620;53.06
292680;58.95
292740;59.94
292800;59.05
292860;57.99
292920;57.98
292980;57.27
293040;56.86
293100;55.26
293160;55.2
293220;55.82
293280;57.91
293340;59.91
293400;61.45
293460;60.1
293520;59.02
293580;57.98
293640;53.95
293700;50.88
293760;47.47
293820;46.55
293880;45.09
293940;45.57
294000;47.42
294060;53.97
294120;60.63
294180;62.9
294240;61.32
294300;59.57
294360;58.46
294420;57.41
294480;55.36
294540;55.92
294600;57.67
294660;58.19
294720;61.86
294780;64.17
294840;65.51
294900;64.22
294960;63.89
295020;60.44
295080;54.91
295140;53.64
295200;50.66
295260;49.08
295320;48.7
295380;48.82
295440;49.79
295500;55.71
295560;62.96
295620;65
295680;65.07
295740;62.93
295800;61.43
295860;58.66
295920;56.27
295980;56.42
296040;57.95
296100;58.47
296160;61.4
296220;65.8
296280;66.9
296340;65.45
296400;64.37
296460;62.02
296520;54.43
296580;50.02
296640;48.4
296700;47.5
296760;46.75
296820;46.35
296880;47.34
296940;52.28
297000;60.77
297060;64.08
297120;62.96
297180;60
297240;59.67
297300;52.43
297360;53.94
297420;54.71
297480;56.63
297540;55.45
297600;57.59
297660;61
297720;61.95
297780;60.61
297840;59.8
297900;54.32
297960;47.16
298020;47.5
298080;46.51
298140;45
298200;45
298260;44.72
298320;47.02
298380;52.51
298440;60.91
298500;62.01
298560;61.09
298620;58.91
298680;58.47
298740;55.04
298800;52.02
298860;46.76
298920;50.56
298980;54.07
299040;58.02
299100;60.09
299160;61.21
299220;59.9
299280;55.83
299340;53.03
299400;50.85
299460;46.09
299520;44.24
299580;42.26
299640;42.06
299700;42.24
299760;42.51
299820;44.48
299880;47.08
299940;50.83
300000;50.97
300060;45.8
300120;45.04
300180;43.37
300240;42.4
300300;42.09
300360;41.81
300420;42.4
300480;45.11
300540;50
300600;52.88
300660;52.84
300720;53.09
300780;53.45
300840;50.59
300900;47.4
300960;42.78
301020;41.63
301080;42.21
301140;42.5
301200;42.5
301260;42.09
301320;40.49
301380;40.55
301440;40.59
301500;41.57
301560;40.57
301620;40.61
301680;40.98
301740;36.76
301800;37.4
301860;41.53
301920;42.01
301980;50.73
302040;55.76
302100;57.43
302160;57.94
302220;57.22
302280;53.65
302340;49.87
302400;46.58
302460;45.04
302520;44.26
302580;44.81
302640;45.04
302700;52.56
302760;59.21
302820;60.99
302880;61.08
302940;57.36
303000;57.06
303060;55.91
303120;54.47
303180;53.55
303240;54.54
303300;55.94
303360;61.45
303420;62.8
303480;64.63
303540;63.46
303600;62.06
303660;60.37
303720;51.46
303780;47.02
303840;45.98
303900;45.25
303960;44.34
304020;44.03
304080;46.07
304140;51.91
304200;62.48
304260;65.77
304320;65.9
304380;62.03
304440;60.73
304500;56.65
304560;54.46
304620;52.87
304680;53.1
304740;54.02
304800;61.01
304860;65.06
304920;65.96
304980;65.32
305040;65.32
305100;63.68
305160;52.93
305220;47.13
305280;47
305340;44.89
305400;44.12
305460;44.21
305520;45.96
305580;49.4
305640;58.83
305700;60.52
305760;62
305820;60.43
305880;59.1
305940;58.22
306000;57.8
306060;57.99
306120;58
306180;58.24
306240;63.03
306300;65
306360;65.87
306420;64
306480;63.59
306540;62.54
306600;53.77
306660;47.77
306720;46.13
306780;46.78
306840;45.21
306900;45.3
306960;46.81
307020;53.06
307080;62.21
307140;64.66
307200;65.7
307260;65.7
307320;64.99
307380;64.15
307440;62.85
307500;61.08
307560;61.94
307620;63.07
307680;66.42
307740;67.98
307800;69.41
307860;67.72
307920;67.1
307980;65.44
308040;56.01
308100;52.37
308160;51.14
308220;49.09
308280;48.35
308340;48.47
308400;49.98
308460;58.7
308520;68.6
308580;69.98
308640;70.26
308700;70.46
308760;70
308820;65.93
308880;62.92
308940;60.38
309000;61.09
309060;65.92
309120;69.72
309180;70.51
309240;75.49
309300;70.35
309360;70.01
309420;66.98
309480;58.61
309540;55.84
309600;51.51
309660;49.94
309720;49.5
309780;48.75
309840;48.73
309900;49.96
309960;51.63
310020;54.89
310080;56.46
310140;53.79
310200;51.68
310260;51.11
310320;49.33
310380;45.65
310440;45.05
310500;45.1
310560;49.7
310620;52.76
310680;56.26
310740;54.47
310800;53.09
310860;52.09
310920;49.53
310980;52.01
311040;50.03
311100;49.41
311160;47.86
311220;46.07
311280;45.07
311340;45.68
311400;47.44
311460;49.44
311520;49.78
311580;46.09
311640;45.6
311700;45.04
311760;43.54
311820;35.85
311880;43.52
311940;44.41
312000;49
312060;52.54
312120;62.03
312180;64.95
312240;65.69
312300;67.59
312360;63
312420;50.05
312480;47.99
312540;47.02
312600;46.02
312660;45.08
312720;47.1
312780;54.38
312840;64.94
312900;68.01
312960;68.34
313020;65.94
313080;64.45
313140;62.36
313200;59.72
313260;60.42
313320;63.06
313380;66.99
313440;71.71
313500;76.42
313560;85.96
313620;79.19
313680;74.82
313740;71.61
313800;63.05
313860;58.11
313920;52.42
313980;51.01
314040;49.75
314100;49.53
314160;51.51
314220;57.99
314280;68.85
314340;71.73
314400;70.68
314460;69
314520;67.94
314580;66.92
314640;65.75
314700;66.11
314760;66.99
314820;69.12
314880;72.59
314940;77.87
315000;79.96
315060;78.28
315120;70.2
315180;66.91
315240;53.04
315300;47.77
315360;46.41
315420;45.49
315480;43.9
315540;43.9
315600;46.66
315660;51.15
315720;58.71
315780;65.06
315840;65.04
315900;59.12
315960;55.79
316020;50.54
316080;46.9
316140;49.44
316200;50.97
316260;54.56
316320;62.96
316380;65.7
316440;67.85
316500;67.68
316560;68
316620;68.01
316680;64.97
316740;50.57
316800;47.47
316860;46.14
316920;45.07
316980;45.08
317040;47.76
317100;55.5
317160;64.11
317220;65.08
317280;64.88
317340;64.67
317400;64.59
317460;62.77
317520;60
317580;57.56
317640;56.03
317700;54.39
317760;56.54
317820;58.76
317880;56.9
317940;52.36
318000;50
318060;49.54
318120;45.78
318180;32.68
318240;24.4
318300;18.68
318360;18.43
318420;18.49
318480;29.4
318540;43.81
318600;49.69
318660;52.02
318720;52.77
318780;51.08
318840;50.6
318900;48.66
318960;45.55
319020;44.05
319080;44.7
319140;48.04
319200;52.96
319260;59.36
319320;61.95
319380;61.5
319440;58.99
319500;57
319560;53.79
319620;49.43
319680;45.8
319740;44.02
319800;41.39
319860;40.64
319920;41.01
319980;41.52
320040;44.22
320100;47.97
320160;47.63
320220;45.02
320280;42.04
320340;37.44
320400;27.62
320460;23.44
320520;28.19
320580;33.89
320640;41.09
320700;49.6
320760;57.98
320820;58.92
320880;60.53
320940;60.68
321000;58.39
321060;48.22
321120;45
321180;42.8
321240;42.05
321300;40.99
321360;40.93
321420;41.47
321480;40.97
321540;41.1
321600;39.9
321660;35.07
321720;34.65
321780;33.11
321840;27.62
321900;21.96
321960;24.83
322020;27.33
322080;42.56
322140;51.19
322200;57.55
322260;61.35
322320;63.02
322380;62.1
322440;57.73
322500;50.6
322560;47.08
322620;44.97
322680;44.18
322740;44.06
322800;47.26
322860;53.69
322920;60.79
322980;61.93
323040;62.23
323100;61.38
323160;62
323220;61.91
323280;59.81
323340;58.05
323400;56.16
323460;58.13
323520;60.14
323580;59.91
323640;62.09
323700;59.9
323760;59.99
323820;56.7
323880;50.83
323940;49.41
324000;47.88
324060;46.88
324120;45.7
324180;45.77
324240;48.22
324300;53.47
324360;61.71
324420;64.07
324480;64.39
324540;64.03
324600;63.53
324660;59.9
324720;51.83
324780;48
324840;45.6
324900;45.81
324960;50.92
325020;59.89
325080;63.53
325140;63.44
325200;63.49
325260;62.15
325320;51.77
325380;48.73
325440;48.05
325500;47.85
325560;46.01
325620;44.43
325680;46.05
325740;49.32
325800;53.14
325860;58.25
325920;57.85
325980;53.69
326040;54.4
326100;52.23
326160;49.01
326220;48.25
326280;47.96
326340;48.66
326400;53
326460;62.21
326520;64.28
326580;65
326640;64.83
326700;63.83
326760;55.75
326820;49.88
326880;47.97
326940;47.39
327000;46.82
327060;46.51
327120;48.5
327180;55
327240;62.11
327300;63.63
327360;61.29
327420;55.01
327480;53.03
327540;51.02
327600;50.72
327660;50.46
327720;50.8
327780;51.88
327840;62.44
327900;65.7
327960;67.01
328020;67.06
328080;66.2
328140;64.39
328200;60.03
328260;50.66
328320;49.39
328380;47.44
328440;46.5
328500;47.02
328560;48.08
328620;56.64
328680;62.88
328740;64.44
328800;64.39
328860;63.05
328920;62.82
328980;61.96
329040;59.27
329100;55.24
329160;54.32
329220;57.21
329280;63
329340;64.46
329400;64.6
329460;64.57
329520;64.48
329580;63.9
329640;54.58
329700;57.28
329760;55.41
329820;49.31
329880;47.55
329940;47.3
330000;47.05
330060;47.89
330120;49.5
330180;53.89
330240;56.41
330300;53.6
330360;53.51
330420;47.42
330480;46.06
330540;45.57
330600;46.03
330660;48
330720;55.13
330780;62.14
330840;64.45
330900;64.9
330960;65.04
331020;64.98
331080;62.14
331140;55.56
331200;48.8
331260;46.08
331320;46
331380;46.05
331440;46.1
331500;45.3
331560;45
331620;46.06
331680;47.02
331740;46.02
331800;45.22
331860;43.63
331920;42.77
331980;40.04
332040;41.55
332100;44.02
332160;47.09
332220;56.31
332280;62.26
332340;63.41
332400;64.23
332460;63.63
332520;62.26
332580;46.1
332640;46.55
332700;44.15
332760;43.8
332820;43.6
332880;47.09
332940;55.57
333000;63.43
333060;64.46
333120;64.43
333180;61.42
333240;60.32
333300;59.91
333360;56.34
333420;52.86
333480;54.09
333540;54.43
333600;62.38
333660;66.78
333720;67.03
333780;67.01
333840;66.15
333900;63.48
333960;61.97
334020;58.09
334080;52.41
334140;51.79
334200;50.27
334260;51.16
334320;54.69
334380;65
334440;72.61
334500;75.1
334560;75.1
334620;71.96
334680;71.01
334740;68.91
334800;67.7
334860;67.92
334920;67.65
334980;69
335040;73.53
335100;74.9
335160;76.52
335220;75.54
335280;73.07
335340;68.93
335400;61.85
335460;52.42
335520;54
335580;51.14
335640;49.67
335700;50.53
335760;55.08
335820;66.06
335880;70
335940;72.2
336000;72.14
336060;68.99
336120;67.89
336180;60.93
336240;57.39
336300;57.1
336360;62.28
336420;68.48
336480;74.95
336540;77.15
336600;83.93
336660;80.52
336720;75.8
336780;73.62
336840;67.27
336900;56.97
336960;58.01
337020;53.44
337080;52.23
337140;52.75
337200;55.51
337260;66.67
337320;69.91
337380;73.77
337440;71.92
337500;69.92
337560;64.98
337620;58.61
337680;53.4
337740;54.01
337800;60.93
337860;66.68
337920;69.91
337980;72.86
338040;73.97
338100;74.19
338160;72.82
338220;69.73
338280;59.63
338340;50.42
338400;51.45
338460;51.37
338520;49.95
338580;49.62
338640;51.1
338700;61.11
338760;66.9
338820;68.76
338880;68.84
338940;68.32
339000;59
339060;51.43
339120;49.29
339180;48.84
339240;48.07
339300;48.05
339360;50.98
339420;62.32
339480;68.47
339540;68
339600;67.14
339660;64.27
339720;58.73
339780;57.44
339840;55.97
339900;53.57
339960;51.26
340020;50.86
340080;51.03
340140;51.16
340200;53.57
340260;58.05
340320;61.26
340380;55.49
340440;50.52
340500;48.72
340560;41.37
340620;40.29
340680;40.81
340740;46.27
340800;50.04
340860;60.62
340920;66.01
340980;67.34
341040;65
341100;60.98
341160;49.88
341220;48.49
341280;46
341340;42.09
341400;46.12
341460;44.93
341520;45.92
341580;46.51
341640;47.68
341700;49.05
341760;47.35
341820;40.48
341880;37.8
341940;40.43
342000;31.53
342060;32.09
342120;43.01
342180;46
342240;49.07
342300;59.97
342360;68.1
342420;70
342480;68.01
342540;63.26
342600;50.15
342660;29.08
342720;27.12
342780;27.59
342840;21.42
342900;19.98
342960;24.53
343020;43.23
343080;51.82
343140;52.83
343200;51.09
343260;50.52
343320;50.09
343380;49.02
343440;46.7
343500;46.97
343560;48.1
343620;49.05
343680;53.46
343740;57.58
343800;63.71
343860;65.23
343920;60.89
343980;54.64
344040;49
344100;54.05
344160;53.31
344220;55.04
344280;54.2
344340;53.97
344400;54.87
344460;64.69
344520;70
344580;72.18
344640;72.24
344700;70.53
344760;69.95
344820;63.21
344880;67
344940;62.93
345000;67.14
345060;68.74
345120;71.95
345180;74.97
345240;79.52
345300;82.51
345360;73.82
345420;69.92
345480;58.82
345540;56.16
345600;54.87
345660;53.54
345720;51.15
345780;51.25
345840;54.1
345900;66.68
345960;71.95
346020;73.66
346080;72.13
346140;68.17
346200;62.56
346260;53.2
346320;52.01
346380;54.95
346440;68.29
346500;70.07
346560;73.28
346620;75.02
346680;74.9
346740;74.1
346800;70.74
346860;55.04
346920;51.14
346980;51.14
347040;49.09
347100;48.48
347160;48.03
347220;48.4
347280;51.09
347340;57
347400;66.14
347460;69.4
347520;68.31
347580;64.6
347640;56.99
347700;52.03
347760;51.64
347820;51.13
347880;51.05
347940;51.03
348000;56.72
348060;67.1
348120;70.92
348180;71.91
348240;65.27
348300;57.54
348360;52.63
348420;52.57
348480;52.8
348540;52.66
348600;53.04
348660;52.09
348720;53.58
348780;63.98
348840;70.8
348900;73.32
348960;71.98
349020;71.19
349080;71.06
349140;69.09
349200;67.25
349260;66.77
349320;65.6
349380;66.7
349440;70.07
349500;70.2
349560;71.36
349620;71.97
349680;70.38
349740;62.21
349800;56.88
349860;57.58
349920;55.99
349980;55.56
350040;54.02
350100;52.69
350160;52.78
350220;54.94
350280;57.95
350340;60.91
350400;66.5
350460;64.68
350520;64.86
350580;62.71
350640;57.72
350700;56.42
350760;55.57
350820;56.05
350880;61.52
350940;68.49
351000;70
351060;71.14
351120;68.58
351180;56.58
351240;51.07
351300;50.2
351360;48.28
351420;48.16
351480;46.98
351540;46.37
351600;46.91
351660;46.9
351720;47.01
351780;49.66
351840;54.67
351900;54.45
351960;55.65
352020;53.82
352080;53.52
352140;50.5
352200;50
352260;46.96
352320;53.28
352380;62.1
352440;67.72
352500;69.39
352560;62.36
352620;54.74
352680;51.01
352740;49.49
352800;48.97
352860;47.42
352920;47.5
352980;47.07
353040;50.4
353100;67.04
353160;72
353220;73.55
353280;73.91
353340;73.51
353400;73.6
353460;71.12
353520;68.63
353580;67.05
353640;64.97
353700;66.96
353760;70.81
353820;72.3
353880;72.99
353940;72.91
354000;67.04
354060;53.61
354120;52.26
354180;54.77
354240;54.09
354300;52.18
354360;51.24
354420;51.69
354480;54.6
354540;67.09
354600;73.02
354660;74.68
354720;74.91
354780;73.92
354840;73.46
354900;71.06
354960;69.02
355020;68.81
355080;68.55
355140;70.01
355200;72.94
355260;73.99
355320;75
355380;75
355440;73.06
355500;66.93
355560;57.99
355620;55.72
355680;54.47
355740;53.56
355800;52.66
355860;53.18
355920;55.32
355980;71.54
356040;75.65
356100;76.76
356160;75.35
356220;71.96
356280;70.97
356340;64.97
356400;57.56
356460;60.37
356520;67
356580;69.95
356640;75.36
356700;76.76
356760;79.62
356820;79.33
356880;73.66
356940;68.82
357000;58.84
357060;55.11
357120;53.63
357180;52.38
357240;52.31
357300;52.38
357360;54.64
357420;68.98
357480;73.78
357540;74.95
357600;73.78
357660;70.07
357720;68.91
357780;66.88
357840;64.76
357900;68.4
357960;69.51
358020;71.09
358080;73.73
358140;73.89
358200;74.03
358260;74.3
358320;66.94
358380;58.93
358440;54.65
358500;56.38
358560;54.74
358620;53.55
358680;53.37
358740;53.66
358800;55.88
358860;66.98
358920;74.14
358980;79.99
359040;74.2
359100;72.68
359160;71.3
359220;65.63
359280;58.92
359340;55.59
359400;55.15
359460;54.68
359520;60.52
359580;67.22
359640;71.14
359700;72.01
359760;59.56
359820;57.8
359880;53.34
359940;52.67
360000;50.04
360060;48.57
360120;46.88
360180;46.89
360240;47.01
360300;50.45
360360;53.47
360420;55.83
360480;51.9
360540;43.1
360600;32.4
360660;32.18
360720;27.02
360780;26.56
360840;39.35
360900;46.27
360960;55.68
361020;69.6
361080;72.3
361140;72.1
361200;68.68
361260;59.94
361320;53.65
361380;54.88
361440;49.04
361500;41.93
361560;36.92
361620;33.59
361680;34.02
361740;41.42
361800;45.06
361860;47.48
361920;48.07
361980;43.29
362040;43.6
362100;43.4
362160;37.89
362220;31.2
362280;42
362340;46.01
362400;55.75
362460;68.14
