Time;PowerPrice
120600;40.82
120660;52.97
120720;43.64
120780;38.61
120840;34.97
120900;30.11
120960;28.01
121020;25.85
121080;22.58
121140;19.18
121200;22.68
121260;32.02
121320;39.63
121380;36.02
121440;47.07
121500;48.75
121560;46.32
121620;47.96
121680;46.99
121740;42.66
121800;42.02
121860;38.41
121920;33.96
121980;37.05
122040;44.31
122100;46.63
122160;39.34
122220;39.21
122280;38.84
122340;30.12
122400;32.08
122460;24.8
122520;19.12
122580;14.02
122640;7.94
122700;19.31
122760;18.21
122820;22.61
122880;29.41
122940;33.56
123000;32.7
123060;33.59
123120;33.75
123180;30
123240;30.73
123300;31.97
123360;31.21
123420;36.91
123480;46.06
123540;46.85
123600;38.01
123660;33.37
123720;35.01
123780;27.93
123840;23.77
123900;15.05
123960;
124020;8.14
124080;4.89
124140;8.46
124200;13.27
124260;16.36
124320;24.97
124380;22.57
124440;22.98
124500;22.77
124560;13.23
124620;11.71
124680;7.12
124740;8.26
124800;14.48
124860;24.75
124920;34.89
124980;46.39
125040;42.66
125100;38.59
125160;25.54
125220;23.58
125280;16.16
125340;13.48
125400;9.22
125460;7.94
125520;16.48
125580;37.12
125640;45.72
125700;49.16
125760;49.49
125820;47.46
125880;47.08
125940;46.98
126000;46.23
126060;45.74
126120;41.08
126180;38.37
126240;38.14
126300;40.32
126360;46.03
126420;46.23
126480;40.07
126540;37.6
126600;32.37
126660;32.03
126720;25.03
126780;22.55
126840;19.07
126900;19.09
126960;28.92
127020;42.2
127080;39.09
127140;41.22
127200;45.78
127260;45.77
127320;46.05
127380;45.34
127440;43.83
127500;42.97
127560;39.65
127620;40.11
127680;36.44
127740;38.66
127800;41.07
127860;41.87
127920;39.91
127980;36.69
128040;32.14
128100;27.58
128160;22.55
128220;19.91
128280;18.7
128340;12.05
128400;27.51
128460;38.58
128520;52.35
128580;46.01
128640;45.91
128700;44.98
128760;44.72
128820;41.52
128880;39.46
128940;35.05
129000;36.73
129060;36.64
129120;36.59
129180;39.11
129240;45.63
129300;45.68
129360;38.62
129420;38.72
129480;33.44
129540;32.32
129600;28.91
129660;24.16
129720;21.96
129780;25.46
129840;31.55
129900;36.22
129960;49.99
130020;47.15
130080;46.7
130140;45.98
130200;42.04
130260;40.54
130320;40.99
130380;39.34
130440;37.28
130500;37.42
130560;36.45
130620;41.11
130680;42.03
130740;51.93
130800;48.75
130860;44.33
130920;38.47
130980;35.95
131040;32.09
131100;32.09
131160;32.47
131220;32.92
131280;33.62
131340;32.4
131400;36.11
131460;40.6
131520;44.57
131580;46.09
131640;53.84
131700;45.91
131760;39.71
131820;35.07
131880;32.59
131940;35.87
132000;37.38
132060;42.25
132120;44.15
132180;49.33
132240;46.15
132300;44.83
132360;34.34
132420;35.01
132480;31.96
132540;31.72
132600;28.9
132660;25.69
132720;29.61
132780;32.92
132840;35.64
132900;38.99
132960;45.25
133020;45.86
133080;45.46
133140;44.76
133200;39.59
133260;35.5
133320;33.92
133380;32.77
133440;33.91
133500;38.92
133560;39.72
133620;44.31
133680;40.64
133740;41.98
133800;34.9
133860;30.23
133920;19.45
133980;7.31
134040;19.15
134100;17.13
134160;18.2
134220;9.96
134280;18.01
134340;29
134400;37.72
134460;40.35
134520;43.02
134580;42.73
134640;33
134700;28.16
134760;19.47
134820;17.69
134880;22.24
134940;29.44
135000;38.59
135060;47.2
135120;47.02
135180;48.67
135240;39.51
135300;36.49
135360;31.31
135420;26.77
135480;20.97
135540;18.04
135600;19.13
135660;18
135720;19.12
135780;28.59
135840;34.71
135900;37.9
135960;41.8
136020;40.46
136080;29.38
136140;23.07
136200;7.88
136260;10.34
136320;18.14
136380;32.61
136440;42.03
136500;49.96
136560;49.73
136620;49.66
136680;44.37
136740;39.54
136800;35.23
136860;33
136920;32.4
136980;33.39
137040;43.35
137100;68.49
137160;74.92
137220;74.91
137280;74.94
137340;63.59
137400;58.92
137460;54.04
137520;54.9
137580;48.84
137640;45.22
137700;43.04
137760;40.85
137820;44.1
137880;48.28
137940;49.24
138000;47.71
138060;46.02
138120;41.85
138180;34.77
138240;32.08
138300;29.72
138360;27.3
138420;29.47
138480;35.26
138540;44.85
138600;49.01
138660;52.35
138720;53.26
138780;53.81
138840;51.5
138900;49.1
138960;49.7
139020;47.36
139080;47.01
139140;43.5
139200;45.66
139260;48.07
139320;49.3
139380;51.8
139440;44.55
139500;43.35
139560;39.92
139620;38.04
139680;36.43
139740;33.3
139800;32.72
139860;31.23
139920;33.37
139980;44.36
140040;50.04
140100;53.66
140160;53.95
140220;52.85
140280;52.41
140340;49.59
140400;48.93
140460;46.92
140520;42.25
140580;40.48
140640;39.49
140700;41.55
140760;44.42
140820;48.47
140880;44.95
140940;42.09
141000;40.88
141060;36.07
141120;33.46
141180;31.73
141240;26.8
141300;28.31
141360;37.34
141420;43.43
141480;53
141540;59.05
141600;60.06
141660;59.93
141720;52.08
141780;48.99
141840;47.37
141900;42.39
141960;39.31
142020;38.25
142080;38.34
142140;41.07
142200;44.48
142260;48.87
142320;46.97
142380;44.34
142440;38.15
142500;32.38
142560;32.05
142620;28.68
142680;23.57
142740;26.22
142800;28.65
142860;28.98
142920;32.5
142980;35.1
143040;39.99
143100;43.7
143160;43.9
143220;43.12
143280;38.71
143340;32.57
143400;29.11
143460;30.26
143520;33.21
143580;38.27
143640;42.96
143700;44.84
143760;40.74
143820;41.86
143880;36.33
143940;33.54
144000;29.65
144060;29.1
144120;23.42
144180;23.74
144240;23.68
144300;19.06
144360;19.44
144420;26.02
144480;30.97
144540;33.58
144600;36.46
144660;37.58
144720;29.84
144780;26.17
144840;18.31
144900;11.82
144960;18.93
145020;26.52
145080;33.53
145140;42.73
145200;44.8
145260;45.16
145320;34.67
145380;30.92
145440;25.92
145500;23.55
145560;20.07
145620;19.48
145680;24.52
145740;39.49
145800;50.51
145860;55.02
145920;56.13
145980;59.65
146040;60.73
146100;53.76
146160;50.75
146220;48.48
146280;43.19
146340;40.31
146400;39.25
146460;42.03
146520;43.15
146580;49.4
146640;45.12
146700;42.65
146760;38.05
146820;33.61
146880;29.9
146940;30.87
147000;29.82
147060;32.69
147120;38.43
147180;48.13
147240;52.93
147300;59.95
147360;66.5
147420;64.45
147480;66.04
147540;54.93
147600;51.82
147660;46.14
147720;43.64
147780;43.64
147840;43.63
147900;43.16
147960;45.13
148020;49.83
148080;46.1
148140;43.23
148200;37.77
148260;37.09
148320;36.87
148380;34.57
148440;33.05
148500;34.17
148560;36.76
148620;42.66
148680;51.6
148740;59.92
148800;58.3
148860;58.28
148920;54.5
148980;53.2
149040;49.94
149100;51.93
149160;46.96
149220;43.56
149280;43.8
149340;44.88
149400;48.62
149460;49.36
149520;49.08
149580;48.07
149640;42.03
149700;37.74
149760;35.27
149820;33.92
149880;32.48
149940;30.19
150000;36.99
150060;48.04
150120;61.03
150180;79.54
150240;77.42
150300;63.81
150360;57.22
150420;54.09
150480;50
150540;47.96
150600;47.65
150660;44.09
150720;43.95
150780;47.43
150840;47.16
150900;53.01
150960;46.79
151020;44.08
151080;40.18
151140;36.84
151200;33.66
151260;32.13
151320;28.67
151380;29.08
151440;34.58
151500;37.2
151560;48.11
151620;50.83
151680;52.04
151740;51.16
151800;51.6
151860;45.96
151920;44.21
151980;41.54
152040;39
152100;38.44
152160;39.04
152220;41.42
152280;44.04
152340;45.85
152400;45.15
152460;45.08
152520;42.93
152580;43.82
152640;40.76
152700;37.58
152760;35.87
152820;33.86
152880;33.73
152940;36.72
153000;38.87
153060;44.23
153120;48.01
153180;46.32
153240;44.81
153300;44.08
153360;39.51
153420;37.62
153480;35.65
153540;32.07
153600;35.19
153660;39.15
153720;41.64
153780;43.46
153840;46.18
153900;47.18
153960;43.24
154020;40.39
154080;34.28
154140;29.38
154200;28.72
154260;29.26
154320;30.68
154380;28.19
154440;29.7
154500;34.29
154560;39.97
154620;42.12
154680;44.38
154740;43.13
154800;38.89
154860;35.05
154920;29.3
154980;29.24
155040;35.04
155100;37.69
155160;41.55
155220;46.86
155280;48.08
155340;48.13
155400;42.67
155460;35.84
155520;32.8
155580;29.51
155640;29.08
155700;30.17
155760;37.01
155820;47.14
155880;51.83
155940;57.52
156000;59.43
156060;49.95
156120;49.96
156180;49.97
156240;49.96
156300;49.36
156360;46.19
156420;45
156480;43.89
156540;47.22
156600;46.88
156660;51
156720;49.01
156780;47.63
156840;45.18
156900;37.79
156960;36.63
157020;34.25
157080;30.25
157140;30.19
157200;39.11
157260;45.21
157320;50.99
157380;50.5
157440;50
157500;50.18
157560;49.92
157620;49.28
157680;48.3
157740;45.19
157800;40.88
157860;41.25
157920;40.68
157980;39.27
158040;42.8
158100;45.27
158160;46.15
158220;42.4
158280;36.45
158340;29.45
158400;25.98
158460;24.74
158520;24.52
158580;26.55
158640;30.86
158700;43.09
158760;49.99
158820;50.19
158880;48.04
158940;46.91
159000;47.27
159060;47.09
159120;47.24
159180;45.05
159240;39.99
159300;40.68
159360;40.84
159420;40.9
159480;42.93
159540;46.77
159600;46.88
159660;45.66
159720;38.34
159780;35.89
159840;31.95
159900;30.42
159960;31.44
160020;30.52
160080;35.96
160140;37.85
160200;47
160260;49.8
160320;49.22
160380;48.14
160440;48.77
160500;45.95
160560;44.07
160620;42.96
160680;42.26
160740;40.89
160800;42.28
160860;45.59
160920;44.89
160980;49.65
161040;46.53
161100;45.86
161160;43.47
161220;39.49
161280;36.5
161340;35.97
161400;33.9
161460;35.01
161520;40.33
161580;47.47
161640;50.39
161700;55.49
161760;55.93
161820;51.27
161880;50.08
161940;49.28
162000;47.03
162060;45.19
162120;44.43
162180;44.18
162240;44.87
162300;44.64
162360;43.85
162420;44.9
162480;43.79
162540;42.71
162600;40.9
162660;39.66
162720;34.42
162780;34.68
162840;31.92
162900;30.76
162960;30.58
163020;31.31
163080;34.83
163140;40.85
163200;43.34
163260;45.21
163320;45.62
163380;45.24
163440;40.85
163500;38.89
163560;35.76
163620;34.54
163680;35.09
163740;39.44
163800;38.96
163860;39.58
163920;39.58
163980;36.78
164040;30.93
164100;23.57
164160;23.28
164220;14.46
164280;10.59
164340;11.66
164400;10.5
164460;5.71
164520;7.51
164580;19.15
164640;20.61
164700;25.78
164760;25.42
164820;24.95
164880;23.55
164940;20.08
165000;20.08
165060;19.19
165120;22.44
165180;29.66
165240;33.98
165300;36.41
165360;36.94
165420;30.5
165480;24.92
165540;19.84
165600;19.96
165660;18.64
165720;16.21
165780;18.07
165840;27.8
165900;44.34
165960;49.93
166020;50.99
166080;50.96
166140;51.73
166200;55.06
166260;52.08
166320;51.59
166380;49
166440;45.79
166500;42.01
166560;41.11
166620;42.63
166680;43.51
166740;45.57
166800;46.17
166860;44.12
166920;36.93
166980;32.12
167040;28.06
167100;21.56
167160;22.07
167220;24.03
167280;31.89
167340;40.52
167400;46.91
167460;54.97
167520;53.06
167580;51.3
167640;51.72
167700;47.88
167760;48.03
167820;47.97
167880;44.83
167940;42.99
168000;42.61
168060;44.44
168120;44.65
168180;45.92
168240;46.78
168300;45.29
168360;39.32
168420;37.15
168480;34.89
168540;30.13
168600;24.99
168660;27.61
168720;35.04
168780;45.08
168840;50.84
168900;50.66
168960;51.53
169020;51.53
169080;51.52
169140;50.99
169200;50.03
169260;47.92
169320;46.85
169380;45.76
169440;48.05
169500;47.98
169560;47.94
169620;48.49
169680;48.66
169740;44.31
169800;37.67
169860;33.18
169920;27.39
169980;20.87
170040;16.94
170100;16.22
170160;29.39
170220;38.33
170280;46.49
170340;49.87
170400;50.86
170460;51.22
170520;51.79
170580;52.38
170640;51.31
170700;49.59
170760;46.98
170820;44.02
170880;43.54
170940;44.62
171000;43.69
171060;48.54
171120;46.88
171180;44.72
171240;38.51
171300;35.58
171360;32.34
171420;26.99
171480;23.79
171540;23.99
171600;29.74
171660;38.11
171720;46.15
171780;46.12
171840;47.8
171900;48.67
171960;49.02
172020;49.72
172080;46.87
172140;42.58
172200;41.49
172260;39.52
172320;39.94
172380;40.7
172440;39.93
172500;41.21
172560;42.37
172620;42.99
172680;35.21
172740;32.49
172800;30.86
172860;27
172920;21.01
172980;17.59
173040;18.09
173100;16.52
173160;21.1
173220;25.68
173280;30.09
173340;32.09
173400;34.99
173460;35.5
173520;28.52
173580;21
173640;18.9
173700;16.79
173760;19.81
173820;28.25
173880;29.97
173940;33.97
174000;41.51
174060;42.94
174120;38.16
174180;28.48
174240;22.95
174300;17.97
174360;12.23
174420;11.58
174480;17.07
174540;14.99
174600;21.27
174660;28.99
174720;39.9
174780;42.12
174840;46.49
174900;45.77
174960;38.76
175020;35.08
175080;31.91
175140;29.32
175200;32.04
175260;38.83
175320;40.47
175380;43.65
175440;48.61
175500;47.62
175560;39.9
175620;32.16
175680;28.59
175740;22.1
175800;18.56
175860;25.59
175920;35.41
175980;50.13
176040;55.07
176100;55.15
176160;54.56
176220;55.12
176280;55.13
176340;55.04
176400;54.58
176460;52.48
176520;51.94
176580;48.15
176640;47.46
176700;49.93
176760;48.85
176820;51.31
176880;51.5
176940;49.47
177000;43.4
177060;35.76
177120;34.08
177180;34.02
177240;31.81
177300;30.28
177360;34.3
177420;43.62
177480;48.7
177540;55.08
177600;53.86
177660;54.18
177720;55.15
177780;53.04
177840;54.95
177900;51.38
177960;48.07
178020;44.01
178080;43.35
178140;44.3
178200;44.29
178260;45.56
178320;46.55
178380;43.96
178440;38.11
178500;36.43
178560;34.09
178620;30.44
178680;29.19
178740;30.16
178800;35.91
178860;43.97
178920;53.4
178980;57.57
179040;57.01
179100;57.66
179160;57.71
179220;54.04
179280;52.49
179340;52.91
179400;51.03
179460;49.27
179520;47.1
179580;50.13
179640;49.94
179700;48.18
179760;50.54
179820;47.26
179880;38.47
179940;37.53
180000;32.75
180060;28.91
180120;25.46
180180;28.95
180240;36.02
180300;48.39
180360;55.02
180420;55.57
180480;55.16
180540;56.17
180600;57.75
180660;57.02
180720;54.05
180780;52.08
180840;48.54
180900;48.14
180960;48.15
181020;48.18
181080;48.19
181140;50.91
181200;48.19
181260;48.1
181320;42.11
181380;36.1
181440;34.01
181500;30.42
181560;30.49
181620;34.62
181680;38.11
181740;43.69
181800;51.46
181860;57.4
181920;61.14
181980;62.09
182040;64.02
182100;61.39
182160;59.68
182220;52.94
182280;49.1
182340;50.29
182400;49.94
182460;51.61
182520;49.99
182580;53.02
182640;52.1
182700;50.41
182760;49.41
182820;46.07
182880;39.99
182940;36.07
183000;36.41
183060;35.98
183120;35.82
183180;36.39
183240;41.84
183300;43.67
183360;49.5
183420;49.27
183480;48.1
183540;48.58
183600;44.71
183660;42.61
183720;42.07
183780;42.15
183840;41.43
183900;45.18
183960;46.24
184020;46.98
184080;47.5
184140;47.01
184200;43.77
184260;41.45
184320;38.2
184380;38.01
184440;35.91
184500;34.97
184560;34.95
184620;26.9
184680;31.22
184740;37.97
184800;35.93
184860;41
184920;45.96
184980;46.23
185040;38.15
185100;34.35
185160;32.28
185220;30.97
185280;37.89
185340;42.57
185400;47.61
185460;49.57
185520;50.26
185580;52.63
185640;46.27
185700;42.85
185760;38.01
185820;34.42
185880;27.62
185940;30.62
186000;35.25
186060;47.33
186120;53.95
186180;60.05
186240;64.96
186300;65.18
186360;67.18
186420;61.19
186480;59.44
186540;59.05
186600;55.98
186660;54.07
186720;53.06
186780;52.82
186840;51.04
186900;50.42
186960;49.04
187020;49.95
187080;43.27
187140;42.18
187200;39.99
187260;38.46
187320;36.77
187380;37.94
187440;36.7
187500;44.76
187560;56.85
187620;62.74
187680;61.1
187740;63
187800;63.29
187860;62.96
187920;62.64
187980;60.07
188040;59.1
188100;52.77
188160;52.97
188220;52.58
188280;49.34
188340;51.18
188400;50.17
188460;45.22
188520;40.26
188580;40.37
188640;38.97
188700;35.86
188760;33.35
188820;32.5
188880;38.39
188940;45.99
189000;55.06
189060;55.92
189120;56.9
189180;57.55
189240;60.24
189300;57.25
189360;56.43
189420;55.96
189480;51
189540;50.71
189600;50.82
189660;50.74
189720;50.49
189780;50.25
189840;50.5
189900;50.03
189960;48.95
190020;47.39
190080;42.32
190140;40.29
190200;39.59
190260;37.97
190320;35.25
190380;36.82
190440;40.02
190500;42.18
190560;47.77
190620;48.79
190680;52
190740;52.42
190800;44.5
190860;42.28
190920;41.71
190980;40.69
191040;41.54
191100;45.02
191160;49.57
191220;51.34
191280;52.21
191340;55.63
191400;47.89
191460;42.27
191520;38.34
191580;36.32
191640;34.98
191700;36.02
191760;38.37
191820;43.11
191880;49.45
191940;56.02
192000;56.46
192060;58.14
192120;60.46
192180;59.94
192240;55.62
192300;49.18
192360;49.37
192420;47.86
192480;48.11
192540;49.32
192600;47.13
192660;45.92
192720;45.39
192780;48.18
192840;42.66
192900;44.35
192960;39.02
193020;37.5
193080;37.14
193140;36.25
193200;36.09
193260;38.01
193320;42.18
193380;47.64
193440;51.59
193500;56
193560;57.01
193620;56.82
193680;47.83
193740;40.83
193800;38.26
193860;36.04
193920;36.25
193980;39.94
194040;38.73
194100;36.19
194160;39.3
194220;41
194280;30.03
194340;25.41
194400;5.66
194460;1.99
194520;1.84
194580;0.75
194640;0.27
194700;0.64
194760;2.83
194820;9.73
194880;18.01
194940;20.08
195000;21.37
195060;18.06
195120;-0.04
195180;0.06
195240;-0.03
195300;0.08
195360;20.9
195420;30.42
195480;36.25
195540;38.95
195600;42.99
195660;46.42
195720;39.91
195780;23.99
195840;23.99
195900;20.4
195960;15.05
196020;19.12
196080;27.32
196140;47.85
196200;61.01
196260;65.06
196320;65.06
196380;62.17
196440;64.08
196500;61.06
196560;59.41
196620;55.13
196680;51.68
196740;49.03
196800;49.04
196860;48.93
196920;48.97
196980;48.13
197040;48.88
197100;48.29
197160;42.09
197220;40.94
197280;38.14
197340;36.01
197400;33.36
197460;33.62
197520;38.99
197580;48.08
197640;55.99
197700;61.05
197760;60.14
197820;59.08
197880;58.84
197940;55.95
198000;55.95
198060;49.6
198120;48.31
198180;46.72
198240;46.75
198300;46.83
198360;47.33
198420;46.64
198480;47.36
198540;47.75
198600;39.3
198660;38.84
198720;34.77
198780;28.15
198840;26.22
198900;24.99
198960;27.96
199020;41.73
199080;52.04
199140;55.93
199200;55.97
199260;55.97
199320;57.37
199380;57.09
199440;56.52
199500;56.09
199560;52.6
199620;55.02
199680;53.02
199740;48.31
199800;48.34
199860;47.62
199920;47.85
199980;45.96
200040;42.08
200100;36.3
200160;36.23
200220;34.99
200280;30.81
200340;31.84
200400;37.03
200460;45.25
200520;57.27
200580;61.86
200640;62.15
200700;64.03
200760;65.2
200820;60.11
200880;57.97
200940;56.57
201000;51.78
201060;47.97
201120;47.77
201180;47.86
201240;47.89
201300;46.89
201360;47.87
201420;47.36
201480;41.59
201540;41.28
201600;37.08
201660;33.78
201720;27.15
201780;30.14
201840;34.03
201900;45.06
201960;57.96
202020;60.9
202080;64.68
202140;64.47
202200;67.02
202260;64.45
202320;59.95
202380;57.47
202440;48.52
202500;46.74
202560;46.5
202620;46.39
202680;45.27
202740;46.37
202800;45.28
202860;46.93
202920;41.06
202980;37.5
203040;34.04
203100;25.33
203160;24.52
203220;23.23
203280;23.03
203340;20.02
203400;29.05
203460;33.49
203520;48.49
203580;48.47
203640;49.02
203700;50.29
203760;44.88
203820;35.14
203880;34.75
203940;34.36
204000;36.78
204060;41.98
204120;44.49
204180;42.21
204240;42.17
204300;47.52
204360;35.09
204420;24.74
204480;23.63
204540;17.98
204600;13.88
204660;10.76
204720;8.92
204780;6.12
204840;10.32
204900;20.06
204960;29.6
205020;33.89
205080;35.22
205140;35.72
205200;25.94
205260;20.52
205320;18.09
205380;17.66
205440;20.23
205500;24.72
205560;24.76
205620;28.95
205680;36.62
205740;43.24
205800;34.32
205860;23.97
205920;13.06
205980;6.7
206040;6.45
206100;7.71
206160;8.39
206220;24.66
206280;39.26
206340;39.96
206400;42.18
206460;43.49
206520;45.75
206580;45.32
206640;35.93
206700;29.68
206760;24.68
206820;22.72
206880;27.91
206940;38.46
207000;40.49
207060;42.28
207120;45.05
207180;47.62
207240;33.34
207300;37.3
207360;25.07
207420;18.02
207480;7.85
207540;9.82
207600;24.91
207660;40.83
207720;52.8
207780;51.35
207840;51.68
207900;53.05
207960;57.96
208020;57.91
208080;57.99
208140;56.37
208200;55.65
208260;46.99
208320;46.56
208380;48.22
208440;49.21
208500;47.22
208560;49.18
208620;55.05
208680;45.5
208740;37.37
208800;36.96
208860;33.28
208920;28.1
208980;29.7
209040;36.98
209100;46.77
209160;51.11
209220;54.98
209280;57.01
209340;60.1
209400;66.58
209460;61.95
209520;61.35
209580;58.77
209640;55.82
209700;52.16
209760;52.64
209820;51.06
209880;49.79
209940;47.39
210000;48.32
210060;48.5
210120;43.22
210180;37.02
210240;31.93
210300;26.55
210360;25.51
210420;27.93
210480;35.09
210540;43.45
210600;48.05
210660;56.73
210720;54.08
210780;57.91
210840;59.91
210900;56.35
210960;55.91
211020;54.12
211080;54.08
211140;50.96
211200;51.32
211260;49.97
211320;50.9
211380;46.03
211440;47.81
211500;46.95
211560;40.37
211620;39.08
211680;34.9
211740;25.69
211800;20.56
211860;22.96
211920;33.28
211980;43.13
212040;51.74
212100;56.65
212160;56.22
212220;54.74
212280;55.84
212340;51.9
212400;50.92
212460;49.2
212520;46.29
212580;43.8
212640;44.4
212700;45.55
212760;44.19
212820;45.22
212880;46.33
212940;48.92
213000;43.03
213060;37.79
213120;32.29
213180;29.45
213240;21.03
213300;19.45
213360;18.59
213420;25.56
213480;39.5
213540;41.59
213600;39.19
213660;43.01
213720;42.97
213780;41.54
213840;39.62
213900;37.67
213960;37.57
214020;37.2
214080;39.04
214140;39.14
214200;38.43
214260;36.59
214320;34.66
214380;36.96
214440;28.32
214500;17.41
214560;4.49
214620;4.19
214680;0.94
214740;3.21
214800;3.03
214860;4.43
214920;6.79
214980;9.56
215040;15.79
215100;24.93
215160;29.91
215220;32.19
215280;25.97
215340;21.48
215400;15.06
215460;11.14
215520;15.51
215580;26.06
215640;30.01
215700;29.75
215760;33
215820;36.01
215880;25.17
215940;14.94
216000;2.36
216060;4.15
216120;5.55
216180;6.46
216240;21.01
216300;40.02
216360;50.52
216420;51.3
216480;51.75
216540;53.97
216600;59.83
216660;56.2
216720;57.05
216780;52.46
216840;49.28
216900;46.82
216960;46.24
217020;46.63
217080;45.91
217140;41.3
217200;41.71
217260;45.76
217320;38.97
217380;24.81
217440;16.91
217500;7
217560;1.88
217620;1.99
217680;16.07
217740;37.26
217800;48.42
217860;50.2
217920;51.47
217980;51.97
218040;57.43
218100;55.41
218160;51.59
218220;50.88
218280;49.29
218340;48.71
218400;47.51
218460;47.48
218520;45.2
218580;43.35
218640;43.02
218700;43.63
218760;35.46
218820;36.55
218880;29.7
218940;22.54
219000;18.92
219060;20.78
219120;34.01
219180;43.89
219240;50.42
219300;51.55
219360;55.27
219420;57.76
219480;58.94
219540;51.79
219600;51.35
219660;50.01
219720;46.95
219780;44.54
219840;42.56
219900;43.73
219960;44.33
220020;44.34
220080;43.27
220140;43.71
220200;38.99
220260;28.09
220320;20.38
220380;13.38
220440;6.89
220500;13.07
220560;12.57
220620;29.82
220680;42.11
220740;45.97
220800;47.6
220860;48.34
220920;49.72
220980;49.49
221040;45.39
221100;44.5
221160;41.82
221220;40.17
221280;41.03
221340;42.99
221400;43.71
221460;43.09
221520;40.7
221580;45.66
221640;37.53
221700;35.48
221760;27.05
221820;20.12
221880;13.09
221940;21
222000;27
222060;40.06
222120;49.09
222180;51.52
222240;54.92
222300;58.73
222360;63.07
222420;59.81
222480;54.91
222540;51.38
222600;49.59
222660;48.12
222720;49.09
222780;49.26
222840;47.96
222900;48.66
222960;48
223020;51.03
223080;46.22
223140;39.95
223200;37.97
223260;34.61
223320;27.35
223380;24.19
223440;24.44
223500;29.89
223560;37.09
223620;41.18
223680;43.67
223740;43.72
223800;47.68
223860;48.12
223920;42.22
223980;39.6
224040;38.91
224100;38.14
224160;40.47
224220;44.98
224280;46.04
224340;40.94
224400;40
224460;47.64
224520;44.45
224580;31.96
224640;25.8
224700;21.07
224760;11.55
224820;11.2
224880;11
224940;11.03
225000;18.08
225060;31.06
225120;38.26
225180;40.28
225240;43.16
225300;43.18
225360;37.3
225420;36.02
225480;31.02
225540;31.05
225600;37.61
225660;40.91
225720;44.59
225780;41.14
225840;40.65
225900;47.99
225960;34.26
226020;37.96
226080;23.1
226140;10.7
226200;10.42
226260;10.06
226320;11.64
226380;42.03
226440;47.69
226500;52.7
226560;52.53
226620;52.55
226680;52.99
226740;52.15
226800;51.53
226860;51.59
226920;48.5
226980;46.57
227040;46.47
227100;47.29
227160;48.65
227220;47.84
227280;47.79
227340;49.15
227400;42.75
227460;43.75
227520;42.09
227580;40.02
227640;34.58
227700;36.74
227760;40.03
227820;50.02
227880;55.05
227940;57.01
228000;62.1
228060;73.95
228120;83.89
228180;69.86
228240;65.22
228300;65.12
228360;57.97
228420;57.84
228480;57.09
228540;55.74
228600;50.22
228660;50.25
228720;49
228780;49
228840;42.32
228900;32.65
228960;29.83
229020;24.07
229080;19.26
229140;20.02
229200;30.92
229260;40.98
229320;53.7
229380;58.56
229440;62.82
229500;65.65
229560;71.67
229620;62.05
229680;60.37
229740;58.55
229800;55.05
229860;53.77
229920;53.16
229980;52.13
230040;49.42
230100;49.03
230160;46.89
230220;46.45
230280;41.16
230340;40.22
230400;34.95
230460;25.3
230520;20.5
230580;24.23
230640;32.21
230700;45.53
230760;56.27
230820;56.11
230880;57.17
230940;59.81
231000;68.86
231060;61.09
231120;60.98
231180;57.62
231240;54.64
231300;53.05
231360;52.35
231420;52.54
231480;50.16
231540;50.49
231600;49.09
231660;50.68
231720;43.92
231780;38.93
231840;35.87
231900;31.61
231960;25.47
232020;25.4
232080;36.92
232140;49.83
232200;59.07
232260;64.94
232320;66.78
232380;67.09
232440;69.87
232500;60.05
232560;54.05
232620;51.87
232680;47.94
232740;47.1
232800;47.06
232860;47.04
232920;45.17
232980;44.97
233040;42.45
233100;43.72
233160;41.07
233220;30.01
233280;22.5
233340;17.23
233400;8.85
233460;7.48
233520;7.47
233580;17.62
233640;33.62
233700;41.01
233760;45.65
233820;50.56
233880;50.54
233940;50.09
234000;41.49
234060;40.25
234120;36.18
234180;35.72
234240;38.97
234300;38.91
234360;34.59
234420;34.27
234480;34.79
234540;38.93
234600;33.48
234660;17.26
234720;10.75
234780;3.95
234840;0.07
234900;-0.06
234960;-0.08
235020;-0.02
235080;7.25
235140;12.55
235200;29.77
235260;36.01
235320;39
235380;38.35
235440;32.94
235500;26.96
235560;25.45
235620;27.19
235680;39
235740;42.95
235800;45.02
235860;42.94
235920;45.38
235980;48.83
236040;38.95
236100;21.11
236160;14.07
236220;9.38
236280;5.9
236340;12.07
236400;20.52
236460;48.92
236520;50.16
236580;59.1
236640;59.06
236700;63.86
236760;71.99
236820;63.92
236880;65.45
236940;58.05
237000;51.83
237060;49.73
237120;48.9
237180;49.79
237240;48.48
237300;44.43
237360;44.44
237420;44.99
237480;40.24
237540;41.87
237600;36.62
237660;26.53
237720;24.44
237780;24.82
237840;29.1
237900;44.26
237960;50.62
238020;52.73
238080;53.82
238140;55.13
238200;61
238260;56.86
238320;54.17
238380;53.1
238440;51.31
238500;50.16
238560;49.35
238620;49.1
238680;47.93
238740;46.16
238800;45.49
238860;48.08
238920;40.95
238980;38.94
239040;36.03
239100;25.51
239160;21.63
239220;22.73
239280;34.43
239340;50.04
239400;54.67
239460;58.23
239520;56.3
239580;56.49
239640;65.06
239700;57.84
239760;55.47
239820;53.51
239880;50.61
239940;50.27
240000;49.42
240060;49.49
240120;47.88
240180;47.31
240240;47.58
240300;48.27
240360;40.49
240420;39.13
240480;38.24
240540;34.87
240600;27.09
240660;30.06
240720;35.08
240780;46.9
240840;54.4
240900;56.01
240960;58.23
