,T_out,P_el
"(1800.0, 33500)",294.1297676719053,0.1497833629292348
"(1800.0, 33600)",294.1299831532895,0.14978567166047718
"(1800.0, 33700)",294.1301963382587,0.14978795578724924
"(1800.0, 33800)",294.1304072512862,0.14979021557176703
"(1800.0, 33900)",294.13061591658453,0.14979245127344998
"(1800.0, 34000)",294.13082235810793,0.1497946631489506
"(1800.0, 34100)",294.13102659955547,0.14979685145218863
"(1800.0, 34200)",294.1312286643734,0.14979901643437363
"(1800.0, 34300)",294.13142857506637,0.14980115903279176
"(1800.0, 34400)",294.1316263552833,0.1498032781085048
"(1800.0, 34500)",294.1318220277291,0.14980537460093468
"(1800.0, 34600)",294.1320156148666,0.1498074487507558
"(1800.0, 34700)",294.13220713891906,0.14980950079607366
"(1800.0, 34800)",294.1323966218733,0.14981153097246136
"(1800.0, 34900)",294.1325840854814,0.14981353951297863
"(1800.0, 35000)",294.13276955126383,0.1498155266481995
"(1800.0, 35100)",294.13295304051184,0.14981749260624683
"(1800.0, 35200)",294.13313457687553,0.14981943504061743
"(1800.0, 35300)",294.133314178581,0.1498213593463512
"(1800.0, 35400)",294.1334918662464,0.14982326314449454
"(1800.0, 35500)",294.1336676602697,0.14982514665359678
"(1800.0, 35600)",294.1338415808318,0.14982701008988308
"(1800.0, 35700)",294.1340136478984,0.14982885366726986
"(1800.0, 35800)",294.1341838812227,0.14983067759739943
"(1800.0, 35900)",294.1343523003467,0.14983248208965189
"(1800.0, 36000)",294.1345189246049,0.14983426735118227
"(1800.0, 36100)",294.1346837634627,0.14983604319786378
"(1800.0, 36200)",294.13484684560996,0.1498377905082839
"(1800.0, 36300)",294.1350081897681,0.14983951919737357
"(1800.0, 36400)",294.1351678144592,0.1498412294635843
"(1800.0, 36500)",294.13532573800757,0.14984292150324907
"(1800.0, 36600)",294.135481978543,0.1498445955106136
"(1800.0, 36700)",294.13563655400117,0.149846251677848
"(1800.0, 36800)",294.1357894821274,0.14984789019507905
"(1800.0, 36900)",294.13594078047726,0.1498495112504048
"(1800.0, 37000)",294.13609050245435,0.14985107918765772
"(1800.0, 37100)",294.13623862882406,0.149852666257064
"(1800.0, 37200)",294.13638517659075,0.14985423641285484
"(1800.0, 37300)",294.136530162578,0.14985578983528205
"(1800.0, 37400)",294.13667360342976,0.14985732670267402
"(1800.0, 37500)",294.13681551561274,0.14985884719146042
"(1800.0, 37600)",294.1369559154182,0.14986035147618987
"(1800.0, 37700)",294.1370948189638,0.14986183972955128
"(1800.0, 37800)",294.13723224219547,0.14986331212239476
"(1800.0, 37900)",294.1373680655459,0.14986490344315104
"(1800.0, 38000)",294.13750244140715,0.14986634318688014
"(1800.0, 38100)",294.1376353852052,0.14986776758705114
"(1800.0, 38200)",294.1377669122018,0.14986917680718145
"(1800.0, 38300)",294.1378970374959,0.14987057100904608
"(1800.0, 38400)",294.13802577602576,0.1498719503526977
"(1800.0, 38500)",294.13815314257045,0.1498733149964843
"(1800.0, 38600)",294.13827915175125,0.14987466509706243
"(1800.0, 38700)",294.13840381803374,0.1498760008094212
"(1800.0, 38800)",294.1385276507015,0.14987682996129348
"(1800.0, 38900)",294.1386501636709,0.1498781425980435
"(1800.0, 39000)",294.13877137100593,0.14987944124587826
"(1800.0, 39100)",294.1388912866209,0.14988072605387873
"(1800.0, 39200)",294.13900992428194,0.14988199716953807
"(1800.0, 39300)",294.1391272976083,0.14988325473877692
"(1800.0, 39400)",294.13924342007414,0.14988449890596175
"(1800.0, 39500)",294.13935830500986,0.14988572981391807
"(1800.0, 39600)",294.1394719656042,0.14988694760395177
"(1800.0, 39700)",294.1395824191612,0.14989013748832866
"(1800.0, 39800)",294.1396916955866,0.1498913083208766
"(1800.0, 39900)",294.13979980742573,0.14989246667556846
"(1800.0, 40000)",294.13990676708954,0.14989361268538026
"(1800.0, 40100)",294.1400125868572,0.14989474648187587
"(1800.0, 40200)",294.1401172788768,0.14989586819521586
"(1800.0, 40300)",294.14022085516706,0.14989697795417217
"(1800.0, 40400)",294.1403233276187,0.14989807588614817
"(1800.0, 40500)",294.1404247079956,0.1498991621171855
"(1800.0, 40600)",294.14053069834716,0.14989457678904378
"(1800.0, 40700)",294.1406355591757,0.14989570026819196
"(1800.0, 40800)",294.14073930251857,0.1498968117745958
"(1800.0, 40900)",294.14084194028425,0.14989791143584386
"(1800.0, 41000)",294.1409434842548,0.14989899937816958
"(1800.0, 41100)",294.1410439460868,0.14990007572645878
"(1800.0, 41200)",294.1411433373122,0.14990114060426768
"(1800.0, 41300)",294.14124166934045,0.14990219413383515
"(1800.0, 41400)",294.1413389534592,0.14990323643609751
"(1800.0, 41500)",294.0135719582427,0.2765112586497945
"(1800.0, 41600)",293.888327929479,0.2740132455737885
"(1800.0, 41700)",293.7655570469894,0.2715645598133665
"(1800.0, 41800)",293.6452104743765,0.26916422731842093
"(1800.0, 41900)",293.5272515839888,0.2668115175443255
"(1800.0, 42000)",293.41162203490785,0.264505266871715
"(1800.0, 42100)",293.2982758320783,0.26224455792152657
"(1800.0, 42200)",293.1871678887068,0.2600284914301369
"(1800.0, 42300)",293.0782540083284,0.2578561858916662
"(1800.0, 42400)",293.2282530772099,9.34733914001608e-07
"(1800.0, 42500)",293.3782521353707,9.454547041486945e-07
"(1800.0, 42600)",293.52825118455553,9.561754936542393e-07
"(1800.0, 42700)",293.67825022127477,9.668962822688411e-07
"(1800.0, 42800)",293.8282492490179,9.776170702419023e-07
"(1800.0, 42900)",293.97824826429553,9.8833785732402e-07
"(1800.0, 43000)",294.12824726885236,9.99058643639899e-07
"(1800.0, 43100)",294.27824626443316,1.0097794293142404e-06
"(1800.0, 43200)",294.42824524754843,1.020500214097643e-06
"(2700.0, 0)",,
"(2700.0, 100)",293.1496881726333,0.1503100268245795
"(2700.0, 200)",293.1493799300474,0.1503064627428311
"(2700.0, 300)",293.1490752310318,0.15030293963392177
"(2700.0, 400)",293.14877403484905,0.15029945702682362
"(2700.0, 500)",293.14847630123063,0.15029601445592733
"(2700.0, 600)",293.1481819903707,0.1502926114609736
"(2700.0, 700)",293.1478910629212,0.15028924758699677
"(2700.0, 800)",293.14760347998595,0.15028592238425892
"(2700.0, 900)",293.14731920311687,0.15028263540819797
"(2700.0, 1000)",292.89853351877,0.39496761246528206
"(2700.0, 1100)",292.6573371507063,0.3874950075975005
"(2700.0, 1200)",292.4234985820637,0.380250357769889
"(2700.0, 1300)",292.1967933584893,0.373226709068903
"(2700.0, 1400)",291.97700387269396,0.36641731971272545
"(2700.0, 1500)",291.7639191555804,0.3598156535801283
"(2700.0, 1600)",291.55733467374404,0.3534153739367358
"(2700.0, 1700)",291.3570521331505,0.34721033735270224
"(2700.0, 1800)",291.16287928880314,0.3411945878059378
"(2700.0, 1900)",291.31287939495184,-1.0663202438262819e-07
"(2700.0, 2000)",291.4628795025335,-1.0806488185274273e-07
"(2700.0, 2100)",291.612879611548,-1.0949773933654443e-07
"(2700.0, 2200)",291.7628797217622,-1.10930596831806e-07
"(2700.0, 2300)",291.9128798336424,-1.1236345434298192e-07
"(2700.0, 2400)",292.06287994695543,-1.1379631186784449e-07
"(2700.0, 2500)",292.2128800617013,-1.1522916940639422e-07
"(2700.0, 2600)",292.36288017788013,-1.1666202695863216e-07
"(2700.0, 2700)",292.51288029525864,-1.1809488452232996e-07
"(2700.0, 2800)",292.5207153866744,0.1422098882411057
"(2700.0, 2900)",292.5284609236975,0.14229892852050613
"(2700.0, 3000)",292.5361179299264,0.14238695107749164
"(2700.0, 3100)",292.54368741726023,0.14247396754453884
"(2700.0, 3200)",292.551170386032,0.14255998942116288
"(2700.0, 3300)",292.5585678251412,0.1426450280754451
"(2700.0, 3400)",292.5658807121843,0.1427290947455289
"(2700.0, 3500)",292.5731100135837,0.14281220054110655
"(2700.0, 3600)",292.58025668471583,0.1428943564448862
"(2700.0, 3700)",292.5874418046873,0.14285609350669462
"(2700.0, 3800)",292.5945448684057,0.14293767908921867
"(2700.0, 3900)",292.6015668129784,0.14301833293960284
"(2700.0, 4000)",292.6085085648108,0.1430980656985133
"(2700.0, 4100)",292.6153710397284,0.14317688788509433
"(2700.0, 4200)",292.6221551430977,0.1432548098983582
"(2700.0, 4300)",292.62886176994533,0.14333184201855698
"(2700.0, 4400)",292.6354918050768,0.1434079944085392
"(2700.0, 4500)",292.6420461231929,0.14348327711509362
"(2700.0, 4600)",292.6485230204969,0.14356025451332505
"(2700.0, 4700)",292.65492594834205,0.14363379967938833
"(2700.0, 4800)",292.66125575149744,0.14370650492228051
"(2700.0, 4900)",292.6675132650841,0.14377837983435213
"(2700.0, 5000)",292.6736993146854,0.14384943389839924
"(2700.0, 5100)",292.67981471645675,0.14391967648892834
"(2700.0, 5200)",292.685860277232,0.14398911687337596
"(2700.0, 5300)",292.6918367946309,0.14405776421334457
"(2700.0, 5400)",292.69774505716407,0.14412562756580605
"(2700.0, 5500)",292.70357528904736,0.14420321308746542
"(2700.0, 5600)",292.7093389318444,0.14426942018713895
"(2700.0, 5700)",292.71503674609227,0.14433487111272736
"(2700.0, 5800)",292.72066948364136,0.14439957450075502
"(2700.0, 5900)",292.726237887755,0.1444635388891045
"(2700.0, 6000)",292.7317426932076,0.14452677271814504
"(2700.0, 6100)",292.7371846263813,0.14458928433184864
"(2700.0, 6200)",292.7425644053621,0.14465108197888224
"(2700.0, 6300)",292.74788274003436,0.14471217381370685
"(2700.0, 6400)",292.7536070685175,0.14430840260915598
"(2700.0, 6500)",292.7592662282951,0.14437319868722914
"(2700.0, 6600)",292.764860961281,0.14443725709335342
"(2700.0, 6700)",292.7703920009433,0.144500586225569
"(2700.0, 6800)",292.7758600723994,0.1445631943863032
"(2700.0, 6900)",292.7812658925117,0.1446250897834675
"(2700.0, 7000)",292.7866101699818,0.14468628053153076
"(2700.0, 7100)",292.791893605443,0.14474677465258204
"(2700.0, 7200)",292.79711689155175,0.1448065800773803
"(2700.0, 7300)",292.7879054812841,0.1591534868535683
"(2700.0, 7400)",292.77880934664466,0.1590389361040874
"(2700.0, 7500)",292.7698270450242,0.15892581889293347
"(2700.0, 7600)",292.760957151866,0.15881411728017567
"(2700.0, 7700)",292.7521982604416,0.1587038135503968
"(2700.0, 7800)",292.7435489816262,0.15859489020987438
"(2700.0, 7900)",292.73500794367976,0.15848732998381104
"(2700.0, 8000)",292.7265737920286,0.15838111581359726
"(2700.0, 8100)",292.7182451890506,0.15827623085409792
"(2700.0, 8200)",292.86824531097557,-1.224118587655007e-07
"(2700.0, 8300)",293.0182454343442,-1.2385559518256396e-07
"(2700.0, 8400)",293.1682455591566,-1.2529933161352494e-07
"(2700.0, 8500)",293.3182456851777,-1.2674306805611892e-07
"(2700.0, 8600)",293.46824581287757,-1.281868045148702e-07
"(2700.0, 8700)",293.61824594202125,-1.2963054098751786e-07
"(2700.0, 8800)",293.7682460726086,-1.3107427747406113e-07
"(2700.0, 8900)",293.9182462046396,-1.325180139745005e-07
"(2700.0, 9000)",294.0682463378795,-1.3396175048657388e-07
"(2700.0, 9100)",293.922149331459,0.2945552555708351
"(2700.0, 9200)",293.7791436875463,0.291496686935177
"(2700.0, 9300)",293.6391639937687,0.28850283655764664
"(2700.0, 9400)",293.50214622185877,0.28557233501781243
"(2700.0, 9500)",293.3680276983671,0.28270384187174635
"(2700.0, 9600)",293.23674707599446,0.2798960450388923
"(2700.0, 9700)",293.1082443055315,0.2771476602019075
"(2700.0, 9800)",292.9824606111839,0.27445743027893005
"(2700.0, 9900)",292.8593384540452,0.27182412464234523
"(2700.0, 10000)",292.97093405415325,0.0385527083067185
"(2700.0, 10100)",293.08219444454295,0.03888726968568444
"(2700.0, 10200)",293.1931206298132,0.039220826105695376
"(2700.0, 10300)",293.3037136115389,0.039553380578499955
"(2700.0, 10400)",293.41397438828335,0.03988493610679022
"(2700.0, 10500)",293.52390395560917,0.040215495684235644
"(2700.0, 10600)",293.63350330609086,0.04054506229551998
"(2700.0, 10700)",293.74277342932544,0.04087363891637364
"(2700.0, 10800)",293.85171531194544,0.04120122851361298
"(2700.0, 10900)",293.85488976413757,0.146842534854203
"(2700.0, 11000)",293.8580303847692,0.14687618537620645
"(2700.0, 11100)",293.8611375343982,0.14690947726950543
"(2700.0, 11200)",293.86421156974046,0.14694241435616887
"(2700.0, 11300)",293.8672528437095,0.14697500041752973
"(2700.0, 11400)",293.8702617054577,0.14700723919461917
"(2700.0, 11500)",293.87323850041724,0.1470391343886063
"(2700.0, 11600)",293.876183570338,0.14707068966120818
"(2700.0, 11700)",293.8790972533278,0.14710190863511838
"(2700.0, 11800)",293.88198576921616,0.14712694044225605
"(2700.0, 11900)",293.88484350212667,0.14715755870146466
"(2700.0, 12000)",293.88767078011443,0.14718785066120846
"(2700.0, 12100)",293.89046792773814,0.1472178197988667
"(2700.0, 12200)",293.8932352660978,0.14724746955476242
"(2700.0, 12300)",293.8959731128714,0.14727680333255433
"(2700.0, 12400)",293.8986817823514,0.14730582449962853
"(2700.0, 12500)",293.90136158548097,0.1473345363874845
"(2700.0, 12600)",293.9040128298894,0.14736294229211605
"(2700.0, 12700)",293.90663375087206,0.14739310365603897
"(2700.0, 12800)",293.9092267402497,0.14742088579802598
"(2700.0, 12900)",293.9117920956946,0.14744837186095663
"(2700.0, 13000)",293.91433011170585,0.14747556500019413
"(2700.0, 13100)",293.91684107964477,0.14750246833747832
"(2700.0, 13200)",293.91932528776715,0.14752908496127684
"(2700.0, 13300)",293.9217830212569,0.1475554179271447
"(2700.0, 13400)",293.92421456225884,0.14758147025807394
"(2700.0, 13500)",293.92662018991075,0.14760724494483757
"(2700.0, 13600)",293.92900069276965,0.14763223524988656
"(2700.0, 13700)",293.9313558262887,0.14765746883782838
"(2700.0, 13800)",293.9336858608326,0.1476824335080244
"(2700.0, 13900)",293.93599106388444,0.1477071321263669
"(2700.0, 14000)",293.9382717000768,0.14773156752820588
"(2700.0, 14100)",293.9405280312222,0.14775574251867712
"(2700.0, 14200)",293.94276031634246,0.14777965987301714
"(2700.0, 14300)",293.9449688116994,0.14780332233688978
"(2700.0, 14400)",293.9471537708239,0.14782673262669663
"(2700.0, 14500)",293.9493153040848,0.14785003314901876
"(2700.0, 14600)",293.95145380157265,0.14787294565717551
"(2700.0, 14700)",293.953569508783,0.1478956139834146
"(2700.0, 14800)",293.9556626685952,0.1479180407300175
"(2700.0, 14900)",293.95773352130004,0.14794022847153251
"(2700.0, 15000)",293.95978230462754,0.1479621797550722
"(2700.0, 15100)",293.9618092537745,0.14798389710060408
"(2700.0, 15200)",293.9638146014308,0.1480053830012398
"(2700.0, 15300)",293.96579857780654,0.14802663992351905
"(2700.0, 15400)",293.96776144810013,0.14804763306402138
"(2700.0, 15500)",293.96970339980584,0.1480684397159989
"(2700.0, 15600)",293.9716246558563,0.14808902462852946
"(2700.0, 15700)",293.97352543680785,0.14810939016472002
"(2700.0, 15800)",293.97540596086645,0.1481295386624957
"(2700.0, 15900)",293.977266443913,0.14814947243486712
"(2700.0, 16000)",293.97910709952714,0.1481691937701923
"(2700.0, 16100)",293.9809281390128,0.14818870493244463
"(2700.0, 16200)",293.9827297714218,0.14820800816146676
"(2700.0, 16300)",293.9845121935244,0.14822711567374075
"(2700.0, 16400)",293.9862756201,0.14824600955531397
"(2700.0, 16500)",293.9880202535868,0.14826470208209266
"(2700.0, 16600)",293.98974629426516,0.14828319539994286
"(2700.0, 16700)",293.99145394028136,0.1483014916318618
"(2700.0, 16800)",293.99314338767,0.1483195928782226
"(2700.0, 16900)",293.99481483037636,0.14833750121701417
"(2700.0, 17000)",293.996468460279,0.14835521870408055
"(2700.0, 17100)",293.9981044672116,0.14837274737335696
"(2700.0, 17200)",293.99972304167835,0.14839008655745653
"(2700.0, 17300)",294.001324366766,0.1484072436347243
"(2700.0, 17400)",294.0029086263039,0.14842421786657414
"(2700.0, 17500)",294.00447600216177,0.14844101120161102
"(2700.0, 17600)",294.0060266742715,0.1484576255676811
"(2700.0, 17700)",294.0075608206471,0.14847406287208012
"(2700.0, 17800)",294.009078617406,0.14849032500178122
"(2700.0, 17900)",294.01058023878835,0.14850641382364674
"(2700.0, 18000)",294.0120658571773,0.14852233118464098
"(2700.0, 18100)",294.013535642397,0.1485380796303732
"(2700.0, 18200)",294.0149897639058,0.14855365952442315
"(2700.0, 18300)",294.01642838863415,0.14856907338131844
"(2700.0, 18400)",294.0178516817335,0.14858432297054094
"(2700.0, 18500)",294.01925980659496,0.14859941004271388
"(2700.0, 18600)",294.0206529248689,0.14861433632980559
"(2700.0, 18700)",294.02203119648254,0.1486291035453252
"(2700.0, 18800)",294.02339477965876,0.1486437133845209
"(2700.0, 18900)",294.02474383093454,0.14865816752457517
"(2700.0, 19000)",294.02607850537174,0.14867246743227605
"(2700.0, 19100)",294.0273989559929,0.14868661513631937
"(2700.0, 19200)",294.0287053343836,0.14870061206626325
"(2700.0, 19300)",294.02999779051316,0.14871445982892617
"(2700.0, 19400)",294.03127647275335,0.14872816001400585
"(2700.0, 19500)",294.03254152789424,0.14874171419425689
"(2700.0, 19600)",294.0337931011621,0.1487551239256753
"(2700.0, 19700)",294.0350313362349,0.148768390747672
"(2700.0, 19800)",294.03625637526,0.1487815161832539
"(2700.0, 19900)",294.0374683588174,0.14879450179078965
"(2700.0, 20000)",294.0386674260931,0.14880734895726364
"(2700.0, 20100)",294.0398537147376,0.14882005920964891
"(2700.0, 20200)",294.04102736093483,0.14883263400706195
"(2700.0, 20300)",294.04218849941697,0.1488450747930646
"(2700.0, 20400)",294.0433372634806,0.14885738299583426
"(2700.0, 20500)",294.04447378500174,0.14886956002833163
"(2700.0, 20600)",294.04559819445063,0.14888160728845337
"(2700.0, 20700)",294.04671062090756,0.14889352615920537
"(2700.0, 20800)",294.04781119209093,0.148905317995028
"(2700.0, 20900)",294.04890003433,0.14891698417739413
"(2700.0, 21000)",294.0499772726222,0.14892852603159185
"(2700.0, 21100)",294.0510430306319,0.14893994488260032
"(2700.0, 21200)",294.0520974307063,0.14895124204128243
"(2700.0, 21300)",294.0531405938887,0.14896241880453331
"(2700.0, 21400)",294.05417263993223,0.14897347645542305
"(2700.0, 21500)",294.0551936873138,0.14898441626335002
"(2700.0, 21600)",294.0562038532478,0.1489952394841828
"(2700.0, 21700)",294.0572032536954,0.14900594736409778
"(2700.0, 21800)",294.05819200338976,0.1490165411249156
"(2700.0, 21900)",294.0591702158376,0.14902702198651294
"(2700.0, 22000)",294.0601380033356,0.14903739115207176
"(2700.0, 22100)",294.0610954769844,0.14904764981195504
"(2700.0, 22200)",294.06204274669966,0.14905779914383405
"(2700.0, 22300)",294.06297992122643,0.14906784031283624
"(2700.0, 22400)",294.0639071081505,0.1490777744716661
"(2700.0, 22500)",294.06482441391114,0.14908760276074673
"(2700.0, 22600)",294.06573194381434,0.14909732630735956
"(2700.0, 22700)",294.06662980204186,0.14910694622973705
"(2700.0, 22800)",294.06751809166605,0.14911646363122866
"(2700.0, 22900)",294.06839691466115,0.14912587960441578
"(2700.0, 23000)",294.06926637191395,0.14913519523023142
"(2700.0, 23100)",294.0701265632368,0.14914441157809283
"(2700.0, 23200)",294.07097758737785,0.14915352970601978
"(2700.0, 23300)",294.0718195420332,0.1491625506607557
"(2700.0, 23400)",294.0726525238577,0.14917147547789014
"(2700.0, 23500)",294.0734766284757,0.14918030518224384
"(2700.0, 23600)",294.07429195049303,0.14918904078690745
"(2700.0, 23700)",294.0750985835073,0.14919768329498634
"(2700.0, 23800)",294.0758966201186,0.14920623369862396
"(2700.0, 23900)",294.0766861519397,0.1492146929793887
"(2700.0, 24000)",294.0774672696075,0.14922306210839129
"(2700.0, 24100)",294.07824006279276,0.14923134204639069
"(2700.0, 24200)",294.0790046202109,0.14923953374391097
"(2700.0, 24300)",294.07976102963147,0.14924763814134054
"(2700.0, 24400)",294.080509377889,0.14925565616899206
"(2700.0, 24500)",294.08124975089214,0.14926358874743567
"(2700.0, 24600)",294.0819822336346,0.14927143678725915
"(2700.0, 24700)",294.08270691020397,0.14927920118940244
"(2700.0, 24800)",294.0834238637919,0.14928688284520503
"(2700.0, 24900)",294.08413317670284,0.1492944826365045
"(2700.0, 25000)",294.08483493036505,0.14930200143574432
"(2700.0, 25100)",294.0855292053383,0.1493094401060664
"(2700.0, 25200)",294.086216081324,0.1493167995014179
"(2700.0, 25300)",294.0868956371742,0.1493240804666506
"(2700.0, 25400)",294.0875679509007,0.14933128383758856
"(2700.0, 25500)",294.088233099684,0.14933841044117477
"(2700.0, 25600)",294.0888911598816,0.14934546109552924
"(2700.0, 25700)",294.0895422070378,0.14935243661005346
"(2700.0, 25800)",294.0901863158917,0.1493593377855257
"(2700.0, 25900)",294.09082356038545,0.14936616541418418
"(2700.0, 26000)",294.0914540136737,0.14937292027982965
"(2700.0, 26100)",294.09207774813143,0.14937960315790919
"(2700.0, 26200)",294.09269483536207,0.1493862148155993
"(2700.0, 26300)",294.09330534620585,0.14939275601191318
"(2700.0, 26400)",294.0939093507485,0.14939922749776363
"(2700.0, 26500)",294.09450691832836,0.14940563001606544
"(2700.0, 26600)",294.0950981175452,0.1494119643018147
"(2700.0, 26700)",294.0956830162678,0.14941823108217886
"(2700.0, 26800)",294.0962616816411,0.14942443107657
"(2700.0, 26900)",294.0968341800951,0.14943056499673593
"(2700.0, 27000)",294.09740057735127,0.14943663354683906
"(2700.0, 27100)",294.0979609384311,0.14944263742355024
"(2700.0, 27200)",294.09851532766277,0.14944857731607755
"(2700.0, 27300)",294.0990638086893,0.14945445390632323
"(2700.0, 27400)",294.09960644447546,0.14946026786890831
"(2700.0, 27500)",294.1001432973145,0.14946601987126412
"(2700.0, 27600)",294.1006744288362,0.14947171057370895
"(2700.0, 27700)",294.10119990001346,0.14947734062952608
"(2700.0, 27800)",294.10171977116937,0.14948291068503464
"(2700.0, 27900)",294.1022341019842,0.1494884213796678
"(2700.0, 28000)",294.1027429515022,0.1494938733459837
"(2700.0, 28100)",294.1032463781382,0.1494992672099735
"(2700.0, 28200)",294.1037444396846,0.14950460359078435
"(2700.0, 28300)",294.1042371933181,0.14950988310102314
"(2700.0, 28400)",294.10472469560574,0.14951510634676737
"(2700.0, 28500)",294.105207002512,0.1495202739276369
"(2700.0, 28600)",294.1056841694045,0.14952538643685914
"(2700.0, 28700)",294.1061562510615,0.14953044446134087
"(2700.0, 28800)",294.106623301677,0.14953544858173468
"(2700.0, 28900)",294.1070853748671,0.14954039937275715
"(2700.0, 29000)",294.1075425236773,0.14954529740223954
"(2700.0, 29100)",294.1079948005873,0.1495501432327213
"(2700.0, 29200)",294.1084422575177,0.14955493742049655
"(2700.0, 29300)",294.1088849458358,0.14955968051592866
"(2700.0, 29400)",294.10932291636135,0.14956437306351533
"(2700.0, 29500)",294.10975621937234,0.149569015601952
"(2700.0, 29600)",294.11018490461146,0.14957360866419506
"(2700.0, 29700)",294.11060902129066,0.1495781527775174
"(2700.0, 29800)",294.1110286180989,0.149582648462624
"(2700.0, 29900)",294.11144374320406,0.1495870962375251
"(2700.0, 30000)",294.1118544442618,0.14959149661185459
"(2700.0, 30100)",294.1122607684198,0.14959585009076634
"(2700.0, 30200)",294.1126627623231,0.14960015717403152
"(2700.0, 30300)",294.11306047212,0.14960441835609542
"(2700.0, 30400)",294.113453943467,0.1496086341261356
"(2700.0, 30500)",294.1138432215334,0.14961280496810964
"(2700.0, 30600)",294.11422835100814,0.14961693136082865
"(2700.0, 30700)",294.1146093760995,0.14962101378153136
"(2700.0, 30800)",294.1149863405521,0.14962505269175314
"(2700.0, 30900)",294.1153592876406,0.14962904855873144
"(2700.0, 31000)",294.11572826017886,0.149633001841186
"(2700.0, 31100)",294.1160933005241,0.1496369129929453
"(2700.0, 31200)",294.1164544505823,0.14964078246300255
"(2700.0, 31300)",294.11681175181275,0.1496446106955642
"(2700.0, 31400)",294.1171652452332,0.1496483981301067
"(2700.0, 31500)",294.1175149714235,0.14965214520141631
"(2700.0, 31600)",294.11786097054534,0.1496558523264081
"(2700.0, 31700)",294.11820328230505,0.14965951995728416
"(2700.0, 31800)",294.1185419459996,0.14966314850169507
"(2700.0, 31900)",294.1188770005067,0.14966673837618966
"(2700.0, 32000)",294.11920848429014,0.14967028999287899
"(2700.0, 32100)",294.11953643540363,0.14967380375948322
"(2700.0, 32200)",294.11986089149525,0.14967728007937453
"(2700.0, 32300)",294.1201818898121,0.14968071935162955
"(2700.0, 32400)",294.12049946720396,0.14968412197106895
"(2700.0, 32500)",294.1208136600785,0.14968748837780088
"(2700.0, 32600)",294.12112450455464,0.1496908188587633
"(2700.0, 32700)",294.121432036317,0.14969411384631506
"(2700.0, 32800)",294.12173629066933,0.1496973737187129
"(2700.0, 32900)",294.1220373025397,0.14970059885018644
"(2700.0, 33000)",294.1223351064836,0.14970378961097391
"(2700.0, 33100)",294.1226297366884,0.14970694636736798
"(2700.0, 33200)",294.1229212269771,0.14971006948175988
"(2700.0, 33300)",294.123209610812,0.14971315931267296
"(2700.0, 33400)",294.1234949214852,0.14971621602993815
"(2700.0, 33500)",294.1237771915617,0.14971924035620743
"(2700.0, 33600)",294.124056453446,0.14972223245180122
"(2700.0, 33700)",294.12433273919635,0.14972519266020448
"(2700.0, 33800)",294.12460608053004,0.14972812132124422
"(2700.0, 33900)",294.12487650882616,0.14973101877112605
"(2700.0, 34000)",294.1251440551293,0.1497338853424692
"(2700.0, 34100)",294.1254087501534,0.1497367213643547
"(2700.0, 34200)",294.1256706242847,0.14973952716234842
"(2700.0, 34300)",294.1259297068917,0.1497423037491551
"(2700.0, 34400)",294.1261860284185,0.14974505005489078
"(2700.0, 34500)",294.1264396182902,0.149747767092855
"(2700.0, 34600)",294.1266905056184,0.14975045517495722
"(2700.0, 34700)",294.1269387192044,0.14975311460978383
"(2700.0, 34800)",294.1271842875429,0.14975574570263436
"(2700.0, 34900)",294.1274272388246,0.14975834875555352
"(2700.0, 35000)",294.1276676009397,0.14976092406736435
"(2700.0, 35100)",294.12790540148137,0.1497634719337095
"(2700.0, 35200)",294.1281406703419,0.1497659900678127
"(2700.0, 35300)",294.1283734319087,0.149768483945026
"(2700.0, 35400)",294.12860371290225,0.14977095124463335
"(2700.0, 35500)",294.1288315397584,0.14977339224987749
"(2700.0, 35600)",294.12905693863115,0.14977580724098002
"(2700.0, 35700)",294.12927993539614,0.1497781964951785
"(2700.0, 35800)",294.1295005556527,0.14978056028675354
"(2700.0, 35900)",294.12971882472795,0.1497828988870666
"(2700.0, 36000)",294.12993476767826,0.1497852125645813
"(2700.0, 36100)",294.13014839960454,0.14978751122256315
"(2700.0, 36200)",294.13035975482467,0.1497897757459079
"(2700.0, 36300)",294.13056885760204,0.14979201613590282
"(2700.0, 36400)",294.1307757319411,0.14979423264974084
"(2700.0, 36500)",294.1309804015906,0.14979642554187222
"(2700.0, 36600)",294.1311828900464,0.14979859506403842
"(2700.0, 36700)",294.13138322055363,0.14980074146529615
"(2700.0, 36800)",294.13158141611007,0.14980286499204845
"(2700.0, 36900)",294.13177749946794,0.1498049658880718
"(2700.0, 37000)",294.13197152927364,0.14980700845142617
"(2700.0, 37100)",294.1321634912766,0.1498090651895137
"(2700.0, 37200)",294.1323534075133,0.14981110000865358
"(2700.0, 37300)",294.13254129978606,0.1498131131424407
"(2700.0, 37400)",294.1327271896643,0.1498151048219768
"(2700.0, 37500)",294.13291109848814,0.14981707527590413
"(2700.0, 37600)",294.13309304736964,0.14981902473042713
"(2700.0, 37700)",294.1332730571963,0.1498209534093377
"(2700.0, 37800)",294.1334511486329,0.1498228615340465
"(2700.0, 37900)",294.1336272063988,0.14982488432331298
"(2700.0, 38000)",294.1338013878908,0.14982675055740963
"(2700.0, 38100)",294.13397371310435,0.1498285969027686
"(2700.0, 38200)",294.1341442018223,0.1498304235713479
"(2700.0, 38300)",294.1343128736162,0.14983223077284405
