,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,upper,lower
"(41400.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,291.98999706866636,303.15,288.15,,,,0.010000015374016022,inf,-inf,89.03336069323842,inf,-inf
"(41400.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,291.98999710585065,303.15,288.15,,,,0.009999978189684115,inf,-inf,89.03336069323842,inf,-inf
"(41400.0, 33300.0)",297.0,292.0,274.3908877456768,87.99554464408301,33300.0,0.0,,,,,,,,,,,,291.9899971170455,303.15,288.15,87.99554464433618,200.0,0.0,,,,,,
"(41400.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,291.9899970771483,303.15,288.15,,,,0.010000006892019927,inf,-inf,87.99554464433618,inf,-inf
"(41400.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,291.9899969845746,303.15,288.15,,,,0.010000099465739699,inf,-inf,87.99554464433618,inf,-inf
"(41400.0, 34200.0)",297.0,292.0,274.61454749540343,86.87725538057957,34200.0,0.0,,,,,,,,,,,,291.9899969567027,303.15,288.15,86.8772553808003,200.0,0.0,,,,,,
"(41400.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,291.98999710230345,303.15,288.15,,,,0.009999981736882158,inf,-inf,86.8772553808003,inf,-inf
"(41400.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,291.9899974401421,303.15,288.15,,,,0.009999643898411065,inf,-inf,86.8772553808003,inf,-inf
"(41400.0, 35100.0)",297.0,292.0,274.85334659552734,85.68322423441157,35100.0,0.0,,,,,,,,,,,,291.98999754185604,303.15,288.15,85.68322423470565,200.0,0.0,,,,,,
"(41400.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,291.98999699191694,303.15,288.15,,,,0.010000092123356858,inf,-inf,85.68322423470565,inf,-inf
"(41400.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,291.9899957158891,303.15,288.15,,,,0.010001368150701748,inf,-inf,85.68322423470565,inf,-inf
"(41400.0, 36000.0)",297.0,292.0,275.1062624716406,84.41877977089014,36000.0,0.0,,,,,,,,,,,,291.98999533171065,303.15,288.15,84.4187797708457,200.0,0.0,,,,,,
"(41400.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,291.9899974139442,303.15,288.15,,,,0.009999670096294051,inf,-inf,84.4187797708457,inf,-inf
"(41400.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,291.990002245367,303.15,288.15,,,,0.009994838675378096,inf,-inf,84.4187797708457,inf,-inf
"(41400.0, 36900.0)",297.0,292.0,275.37221209913344,83.08852072257129,36900.0,0.0,,,,,,,,,,,,291.99000369998004,303.15,288.15,83.08852072375757,200.0,0.0,,,,,,
"(41400.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,291.9899958146752,303.15,288.15,,,,0.01000126936465251,inf,-inf,83.08852072375757,inf,-inf
"(41400.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,291.9899775183412,303.15,288.15,,,,0.010019565691287964,inf,-inf,83.08852072375757,inf,-inf
"(41400.0, 37800.0)",297.0,292.0,275.65005664087147,81.70123282528525,37800.0,0.0,,,,,,,,,,,,291.98997200979954,303.15,288.15,81.70123282175669,200.0,0.0,,,,,,
"(41400.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,291.9900018713762,303.15,288.15,,,,0.009995212666077799,inf,-inf,81.70123282175669,inf,-inf
"(41400.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,291.9900711594248,303.15,288.15,,,,0.009925924645558986,inf,-inf,81.70123282175669,inf,-inf
"(41400.0, 38700.0)",297.0,292.0,275.9386063238716,80.25115729229022,38700.0,0.0,,,,,,,,,,,,291.9900920202196,303.15,288.15,80.25115730654711,200.0,0.0,,,,,,
"(41400.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,291.98997893461194,303.15,288.15,,,,0.01001814942110181,inf,-inf,80.25115730654711,inf,-inf
"(41400.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,291.98971654119765,303.15,288.15,,,,0.0102805427330017,inf,-inf,80.25115730654711,inf,-inf
"(41400.0, 39600.0)",297.0,292.0,276.2366255340922,78.78880899361253,39600.0,0.0,,,,,,,,,,,,291.98963754149406,303.15,288.15,78.78880894036662,200.0,0.0,,,,,,
"(41400.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,291.9900657960216,303.15,288.15,,,,0.00993128804654848,inf,-inf,78.78880894036662,inf,-inf
"(41400.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,291.99105947833056,303.15,288.15,,,,0.008937606187339978,inf,-inf,78.78880894036662,inf,-inf
"(41400.0, 40500.0)",297.0,292.0,276.5428381075225,77.15266555156381,40500.0,0.0,,,,,,,,,,,,291.9913586497393,303.15,288.15,77.15266575342194,200.0,0.0,,,,,,
"(41400.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,291.98973685235666,303.15,288.15,,,,0.010260231581714135,inf,-inf,77.15266575342194,inf,-inf
"(41400.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,291.98597378328424,303.15,288.15,,,,0.014023299601140387,inf,-inf,77.15266575342194,inf,-inf
"(41400.0, 41400.0)",297.0,292.0,276.8559327949123,76.05232743625244,41400.0,0.0,,,,,,,,,,,,291.9848408229132,303.15,288.15,76.05232475781571,200.0,0.0,,,,,,
"(41400.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,291.99219424071913,303.15,288.15,,,,0.0078028444072081,inf,-inf,76.05232475781571,inf,-inf
"(41400.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,292.0092564332088,303.15,288.15,,,,9.433792871515318e-05,inf,-inf,76.05232475781571,inf,-inf
"(41400.0, 42300.0)",297.0,292.0,277.17456887674314,72.88927168211953,42300.0,0.0,,,,,,,,,,,,292.0143934071934,303.15,288.15,72.88927445535803,200.0,0.0,,,,,,
"(41400.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,291.9907734356855,303.15,288.15,,,,0.009223648575226555,inf,-inf,72.88927445535803,inf,-inf
"(41400.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,291.93596783220977,303.15,288.15,,,,0.06402924842196107,inf,-inf,72.88927445535803,inf,-inf
"(41400.0, 43200.0)",,,,,,,,,,,,,,,,,,291.9194673174336,303.15,288.15,,,,,,,,,
"(42300.0, 0.0)",298.9166666666667,290.0833333333333,278.47701045707663,57.62021082076508,0.0,0.0,10000.0,5.0,250.0,1.0,900.0,7200.0,900.0,10.0,290.08605731569867,57.62021082076508,0.0,290.08605731569867,303.15,288.15,57.62021082076508,200.0,0.0,,,,,,
"(42300.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,290.0783930364862,303.15,288.15,,,,0.004937404197182493,inf,-inf,57.62021082076508,inf,-inf
"(42300.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,290.06060954985907,303.15,288.15,,,,0.022720884419159034,inf,-inf,57.62021082076508,inf,-inf
"(42300.0, 900.0)",299.0,290.0,278.15000250956723,59.21487465445391,900.0,0.0,,,,,,,,,,,,290.0552554133243,303.15,288.15,200.00000199011635,200.0,0.0,,,,,,
"(42300.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,292.58836244401107,303.15,288.15,,,,9.523774837978408e-05,inf,-inf,200.00000199011635,inf,-inf
"(42300.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,298.46595037587485,303.15,288.15,,,,9.529938057332456e-05,inf,-inf,200.00000199011635,inf,-inf
"(42300.0, 1800.0)",298.9166666666667,290.0833333333333,277.8229945513114,62.38032925354819,1800.0,0.0,,,,,,,,,,,,300.23553633726567,303.15,288.15,-1.6373211510245747e-09,200.0,0.0,,,,,,
"(42300.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,298.2147540830036,303.15,288.15,,,,9.528201431127181e-05,inf,-inf,-1.6373211510245747e-09,inf,-inf
"(42300.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,293.52591731191967,303.15,288.15,,,,9.523471271578402e-05,inf,-inf,-1.6373211510245747e-09,inf,-inf
"(42300.0, 2700.0)",298.8333333333333,290.1666666666667,277.4973868805898,64.24872067394232,2700.0,0.0,,,,,,,,,,,,292.11423282135075,303.15,288.15,42.80913333930167,200.0,0.0,,,,,,
"(42300.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,291.5682940513277,303.15,288.15,,,,9.525175215783085e-05,inf,-inf,42.80913333930167,inf,-inf
"(42300.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,290.30154807993716,303.15,288.15,,,,9.529792132599396e-05,inf,-inf,42.80913333930167,inf,-inf
"(42300.0, 3600.0)",298.75,290.25,277.17457379943636,66.33785613517257,3600.0,0.0,,,,,,,,,,,,289.9201644386187,303.15,288.15,68.11547671543553,200.0,0.0,,,,,,
"(42300.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,289.99928290499315,303.15,288.15,,,,0.250714192667996,inf,-inf,68.11547671543553,inf,-inf
"(42300.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,290.18286209746975,303.15,288.15,,,,0.06713500063206519,inf,-inf,68.11547671543553,inf,-inf
"(42300.0, 4500.0)",298.6666666666667,290.3333333333333,276.85593764302394,68.32835761594669,4500.0,0.0,,,,,,,,,,,,290.23813292720024,303.15,288.15,67.15757746201481,200.0,0.0,,,,,,
"(42300.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,290.242579785683,303.15,288.15,,,,0.09075064476226716,inf,-inf,67.15757746201481,inf,-inf
"(42300.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,290.25289786598375,303.15,288.15,,,,0.08043256451858309,inf,-inf,67.15757746201481,inf,-inf
"(42300.0, 5400.0)",298.5833333333333,290.4166666666667,276.5428428602921,70.31690648974163,5400.0,0.0,,,,,,,,,,,,290.2560043665173,303.15,288.15,70.13730316514682,200.0,0.0,,,,,,
"(42300.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,290.2843425221818,303.15,288.15,,,,0.13232124062360806,inf,-inf,70.13730316514682,inf,-inf
"(42300.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,290.3500957650284,303.15,288.15,,,,0.06656799807858452,inf,-inf,70.13730316514682,inf,-inf
"(42300.0, 6300.0)",298.5,290.5,276.2366301711678,72.26251386380358,6300.0,0.0,,,,,,,,,,,,290.36989232388964,303.15,288.15,71.01150697327714,200.0,0.0,,,,,,
"(42300.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,290.37611710982776,303.15,288.15,,,,0.12387998549846649,inf,-inf,71.01150697327714,inf,-inf
"(42300.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,290.3905605290221,303.15,288.15,,,,0.10943656634714713,inf,-inf,71.01150697327714,inf,-inf
"(42300.0, 7200.0)",298.4166666666667,290.5833333333333,275.9386108253965,74.16998041259642,7200.0,0.0,,,,,,,,,,,,290.3949090597689,303.15,288.15,76.91586987408019,200.0,0.0,,,,,,
"(42300.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,290.4784789674597,303.15,288.15,,,,0.10485146042560169,inf,-inf,76.91586987408019,inf,-inf
"(42300.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,290.6723868738214,303.15,288.15,,,,9.483181126662767e-05,inf,-inf,76.91586987408019,inf,-inf
"(42300.0, 8100.0)",298.3333333333333,290.6666666666667,275.6500609875694,76.02916332054026,8100.0,0.0,,,,,,,,,,,,290.7307674055763,303.15,288.15,65.66761946070434,200.0,0.0,,,,,,
"(42300.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,290.5552035658476,303.15,288.15,,,,0.11146019451480173,inf,-inf,65.66761946070434,inf,-inf
"(42300.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,290.1478414239563,303.15,288.15,,,,0.5188223361216069,inf,-inf,65.66761946070434,inf,-inf
"(42300.0, 9000.0)",298.25,290.75,275.3722162723912,77.83513079389174,9000.0,0.0,,,,,,,,,,,,290.02519547874005,303.15,288.15,109.0014906173848,200.0,0.0,,,,,,
"(42300.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,290.66961927372995,303.15,288.15,,,,0.0803778192726098,inf,-inf,109.0014906173848,inf,-inf
"(42300.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,292.16488081402576,303.15,288.15,,,,9.525468251974156e-05,inf,-inf,109.0014906173848,inf,-inf
"(42300.0, 9900.0)",298.1666666666667,290.8333333333333,275.1062664535877,79.58152074456618,9900.0,0.0,,,,,,,,,,,,292.61506443713563,303.15,288.15,63.40963229544361,200.0,0.0,,,,,,
"(42300.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,292.17985916621006,303.15,288.15,,,,9.525574232982175e-05,inf,-inf,63.40963229544361,inf,-inf
"(42300.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,291.17004899345085,303.15,288.15,,,,9.524652863215667e-05,inf,-inf,63.40963229544361,inf,-inf
"(42300.0, 10800.0)",298.0833333333333,290.9166666666667,274.85335036911243,81.26277704614617,10800.0,0.0,,,,,,,,,,,,290.86602191191633,303.15,288.15,81.39521745136943,200.0,0.0,,,,,,
"(42300.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,290.8900388087777,303.15,288.15,,,,0.026624950238241362,inf,-inf,81.39521745136943,inf,-inf
"(42300.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,290.94576540123643,303.15,288.15,,,,9.475735264267594e-05,inf,-inf,81.39521745136943,inf,-inf
"(42300.0, 11700.0)",298.0,291.0,274.61455104446753,82.87343525898024,11700.0,0.0,,,,,,,,,,,,290.9625432013871,303.15,288.15,82.82956444740888,200.0,0.0,,,,,,
"(42300.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,290.9821915908201,303.15,288.15,,,,0.017805501436994872,inf,-inf,82.82956444740888,inf,-inf
"(42300.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,291.0277819015384,303.15,288.15,,,,9.485174414730807e-05,inf,-inf,82.82956444740888,inf,-inf
"(42300.0, 12600.0)",297.9166666666667,291.0833333333333,274.3908910550221,84.40840964546317,12600.0,0.0,,,,,,,,,,,,291.0415079358837,303.15,288.15,84.42294147587064,200.0,0.0,,,,,,
"(42300.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,291.06260350311373,303.15,288.15,,,,0.020726921328408563,inf,-inf,84.42294147587064,inf,-inf
"(42300.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,291.1115517117228,303.15,288.15,,,,9.486371050858133e-05,inf,-inf,84.42294147587064,inf,-inf
"(42300.0, 13500.0)",297.8333333333333,291.1666666666667,274.18332814718804,85.86286986540811,13500.0,0.0,,,,,,,,,,,,291.1262887201338,303.15,288.15,85.85805596958946,200.0,0.0,,,,,,
"(42300.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,291.1469045486147,303.15,288.15,,,,0.01975920842168009,inf,-inf,85.85805596958946,inf,-inf
"(42300.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,291.1947396156755,303.15,288.15,,,,9.486873578100116e-05,inf,-inf,85.85805596958946,inf,-inf
"(42300.0, 14400.0)",297.75,291.25,273.9927511372023,87.23248409143302,14400.0,0.0,,,,,,,,,,,,291.20914148666617,303.15,288.15,87.23407841884875,200.0,0.0,,,,,,
"(42300.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,291.2299173286451,303.15,288.15,,,,0.02007976085900134,inf,-inf,87.23407841884875,inf,-inf
"(42300.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,291.27812367626916,303.15,288.15,,,,9.48707487188158e-05,inf,-inf,87.23407841884875,inf,-inf
"(42300.0, 15300.0)",297.6666666666667,291.3333333333333,273.81997610507943,88.51283746561627,15300.0,0.0,,,,,,,,,,,,291.29263732999794,303.15,288.15,88.51230908472449,200.0,0.0,,,,,,
"(42300.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,291.3133568433318,303.15,288.15,,,,0.01997357868290561,inf,-inf,88.51230908472449,inf,-inf
"(42300.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,291.3614324911628,303.15,288.15,,,,9.487215125514037e-05,inf,-inf,88.51230908472449,inf,-inf
"(42300.0, 16200.0)",297.5833333333333,291.4166666666667,273.665742900032,89.70123896879323,16200.0,0.0,,,,,,,,,,,,291.3759067946477,303.15,288.15,89.70141373263542,200.0,0.0,,,,,,
"(42300.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,291.3966550032511,303.15,288.15,,,,0.020008751260191106,inf,-inf,89.70141373263542,inf,-inf
"(42300.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,291.44479723293904,303.15,288.15,,,,9.487393459285669e-05,inf,-inf,89.70141373263542,inf,-inf
"(42300.0, 17100.0)",297.5,291.5,273.53071197232236,90.79134310596861,17100.0,0.0,,,,,,,,,,,,291.45929158245644,303.15,288.15,90.79128494801893,200.0,0.0,,,,,,
"(42300.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,291.4799999865752,303.15,288.15,,,,0.019997100437204044,inf,-inf,90.79128494801893,inf,-inf
"(42300.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,291.528049857608,303.15,288.15,,,,9.487458019299311e-05,inf,-inf,90.79128494801893,inf,-inf
"(42300.0, 18000.0)",297.4166666666667,291.5833333333333,273.41546154511315,91.78944582765385,18000.0,0.0,,,,,,,,,,,,291.54251640038194,303.15,288.15,91.78946484359,200.0,0.0,,,,,,
"(42300.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,291.5633294597714,303.15,288.15,,,,0.02000095974066409,inf,-inf,91.78946484359,inf,-inf
"(42300.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,291.6116221632422,303.15,288.15,,,,9.487856657871645e-05,inf,-inf,91.78946484359,inf,-inf
"(42300.0, 18900.0)",297.3333333333333,291.6666666666667,273.32048513842744,92.66534481676308,18900.0,0.0,,,,,,,,,,,,291.6261618164279,303.15,288.15,92.66533822100715,200.0,0.0,,,,,,
"(42300.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,291.6466640706417,303.15,288.15,,,,0.019999681370474788,inf,-inf,92.66533822100715,inf,-inf
"(42300.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,291.69423561044766,303.15,288.15,,,,9.487190146596417e-05,inf,-inf,92.66533822100715,inf,-inf
"(42300.0, 19800.0)",297.25,291.75,273.24618945581955,93.50073468312591,19800.0,0.0,,,,,,,,,,,,291.70855814036577,303.15,288.15,93.50073668914287,200.0,0.0,,,,,,
"(42300.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,291.72999697972534,303.15,288.15,,,,0.020000104786676045,inf,-inf,93.50073668914287,inf,-inf
"(42300.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,291.7797416853248,303.15,288.15,,,,9.489894837682126e-05,inf,-inf,93.50073668914287,inf,-inf
"(42300.0, 20700.0)",297.1666666666667,291.8333333333333,273.1928926428085,94.04125846375442,20700.0,0.0,,,,,,,,,,,,291.79471849787103,303.15,288.15,94.04125732409834,200.0,0.0,,,,,,
"(42300.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,291.8133304524187,303.15,288.15,,,,0.019999964593560612,inf,-inf,94.04125732409834,inf,-inf
"(42300.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,291.856515915217,303.15,288.15,,,,9.481389532077485e-05,inf,-inf,94.04125732409834,inf,-inf
"(42300.0, 21600.0)",297.0833333333333,291.9166666666667,273.1608229245299,95.04884935265143,21600.0,0.0,,,,,,,,,,,,291.8695179135857,303.15,288.15,95.04884977876719,200.0,0.0,,,,,,
"(42300.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,291.8966637391555,303.15,288.15,,,,0.020000010355446192,inf,-inf,95.04884977876719,inf,-inf
"(42300.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,291.959650409216,303.15,288.15,,,,9.504808930582925e-05,inf,-inf,95.04884977876719,inf,-inf
"(42300.0, 22500.0)",297.0,292.0,273.1501176284409,94.341028393383,22500.0,0.0,,,,,,,,,,,,291.9786140263297,303.15,288.15,94.34102857229045,200.0,0.0,,,,,,
"(42300.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,291.9821943378811,303.15,288.15,,,,0.017802744384982028,inf,-inf,94.34102857229045,inf,-inf
"(42300.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,291.9905017626018,303.15,288.15,,,,0.009495321654111369,inf,-inf,94.34102857229045,inf,-inf
"(42300.0, 23400.0)",297.0,292.0,273.1608225962628,94.1084730631138,23400.0,0.0,,,,,,,,,,,,291.99300290802563,303.15,288.15,94.10847301654606,200.0,0.0,,,,,,
"(42300.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,291.9920574849778,303.15,288.15,,,,0.007939600115703885,inf,-inf,94.10847301654606,inf,-inf
"(42300.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,291.98986381253167,303.15,288.15,,,,0.010133271455355291,inf,-inf,94.10847301654606,inf,-inf
"(42300.0, 24300.0)",297.0,292.0,273.19289198768,93.99540119699695,24300.0,0.0,,,,,,,,,,,,291.9892033558934,303.15,288.15,93.99540120974508,200.0,0.0,,,,,,
"(42300.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,291.98945300588684,303.15,288.15,,,,0.010544077944310884,inf,-inf,93.99540120974508,inf,-inf
"(42300.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,291.99003227070716,303.15,288.15,,,,0.009964813347515922,inf,-inf,93.99540120974508,inf,-inf
"(42300.0, 25200.0)",297.0,292.0,273.246188476635,93.71643521263982,25200.0,0.0,,,,,,,,,,,,291.9902066719928,303.15,288.15,93.71643520965313,200.0,0.0,,,,,,
"(42300.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,291.9901407489983,303.15,288.15,,,,0.009856335101208345,inf,-inf,93.71643520965313,inf,-inf
"(42300.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,291.98998778736177,303.15,288.15,,,,0.01000929667479276,inf,-inf,93.71643520965313,inf,-inf
"(42300.0, 26100.0)",297.0,292.0,273.32048383937985,93.34825482320947,26100.0,0.0,,,,,,,,,,,,291.9899417346664,303.15,288.15,93.34825482437223,200.0,0.0,,,,,,
"(42300.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,291.98995914240186,303.15,288.15,,,,0.010037941623196442,inf,-inf,93.34825482437223,inf,-inf
"(42300.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,291.9899995337058,303.15,288.15,,,,0.009997550335560892,inf,-inf,93.34825482437223,inf,-inf
"(42300.0, 27000.0)",297.0,292.0,273.4154599317653,92.87250390218085,27000.0,0.0,,,,,,,,,,,,291.99001169445665,303.15,288.15,92.87250390224264,200.0,0.0,,,,,,
"(42300.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,291.9900070977442,303.15,288.15,,,,0.009989986300196188,inf,-inf,92.87250390224264,inf,-inf
"(42300.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,291.98999643195657,303.15,288.15,,,,0.010000652083506489,inf,-inf,92.87250390224264,inf,-inf
"(42300.0, 27900.0)",297.0,292.0,273.53071005158273,92.2964831572036,27900.0,0.0,,,,,,,,,,,,291.98999322077026,303.15,288.15,92.29648315755004,200.0,0.0,,,,,,
"(42300.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,291.9899944345739,303.15,288.15,,,,0.010002649465444598,inf,-inf,92.29648315755004,inf,-inf
"(42300.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,291.98999725097184,303.15,288.15,,,,0.009999833068625428,inf,-inf,92.29648315755004,inf,-inf
"(42300.0, 28800.0)",297.0,292.0,273.6657406801256,91.62126932180223,28800.0,0.0,,,,,,,,,,,,291.98999809891416,303.15,288.15,91.62126932206762,200.0,0.0,,,,,,
"(42300.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,291.9899977784411,303.15,288.15,,,,0.009999305599538693,inf,-inf,91.62126932206762,inf,-inf
"(42300.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,291.9899970348449,303.15,288.15,,,,0.010000049195423405,inf,-inf,91.62126932206762,inf,-inf
"(42300.0, 29700.0)",297.0,292.0,273.8199735955122,90.85012076025433,29700.0,0.0,,,,,,,,,,,,291.9899968109674,303.15,288.15,90.85012076053212,200.0,0.0,,,,,,
"(42300.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,291.98999689541876,303.15,288.15,,,,0.010000188621505925,inf,-inf,90.85012076053212,inf,-inf
"(42300.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,291.989997091372,303.15,288.15,,,,0.009999992668349628,inf,-inf,90.85012076053212,inf,-inf
"(42300.0, 30600.0)",297.0,292.0,273.99274834872057,89.98624280772295,30600.0,0.0,,,,,,,,,,,,291.98999715036797,303.15,288.15,89.98624280798764,200.0,0.0,,,,,,
"(42300.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,291.9899971287244,303.15,288.15,,,,0.009999955316002488,inf,-inf,89.98624280798764,inf,-inf
"(42300.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,291.9899970785047,303.15,288.15,,,,0.010000005535653266,inf,-inf,89.98624280798764,inf,-inf
"(42300.0, 31500.0)",297.0,292.0,274.18332509173257,89.03336003703184,31500.0,0.0,,,,,,,,,,,,291.9899970633846,303.15,288.15,89.03336003728863,200.0,0.0,,,,,,
"(42300.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,291.989997066613,303.15,288.15,,,,0.01000001742738359,inf,-inf,89.03336003728863,inf,-inf
"(42300.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,291.989997074104,303.15,288.15,,,,0.010000009936347998,inf,-inf,89.03336003728863,inf,-inf
"(42300.0, 32400.0)",297.0,292.0,274.3908877456768,87.99554712816273,32400.0,0.0,,,,,,,,,,,,291.9899970763589,303.15,288.15,87.99554712840973,200.0,0.0,,,,,,
"(42300.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,291.9899970849245,303.15,288.15,,,,0.009999999115914626,inf,-inf,87.99554712840973,inf,-inf
"(42300.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,291.98999710479916,303.15,288.15,,,,0.00999997924118948,inf,-inf,87.99554712840973,inf,-inf
"(42300.0, 33300.0)",297.0,292.0,274.61454749540343,86.8772459733876,33300.0,0.0,,,,,,,,,,,,291.9899971107825,303.15,288.15,86.87724597363064,200.0,0.0,,,,,,
"(42300.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,291.9899970728552,303.15,288.15,,,,0.010000011185107616,inf,-inf,86.87724597363064,inf,-inf
"(42300.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,291.9899969848523,303.15,288.15,,,,0.010000099187977425,inf,-inf,86.87724597363064,inf,-inf
"(42300.0, 34200.0)",297.0,292.0,274.85334659552734,85.68325985939212,34200.0,0.0,,,,,,,,,,,,291.9899969583566,303.15,288.15,85.6832598596028,200.0,0.0,,,,,,
"(42300.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,291.9899971034372,303.15,288.15,,,,0.009999980603190708,inf,-inf,85.6832598596028,inf,-inf
"(42300.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,291.98999744006886,303.15,288.15,,,,0.009999643971637795,inf,-inf,85.6832598596028,inf,-inf
"(42300.0, 35100.0)",297.0,292.0,275.1062624716406,84.41864485929139,35100.0,0.0,,,,,,,,,,,,291.98999754141937,303.15,288.15,84.41864485957501,200.0,0.0,,,,,,
"(42300.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,291.98999699161766,303.15,288.15,,,,0.010000092422666841,inf,-inf,84.41864485957501,inf,-inf
