,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,upper,lower
"(33300.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,291.9900711141895,303.15,288.15,,,,0.009925969880676623,inf,-inf,91.62279994588897,inf,-inf
"(33300.0, 38700.0)",297.0,292.0,273.8199735955122,90.84432428216857,38700.0,0.0,,,,,,,,,,,,291.9900917510731,303.15,288.15,90.84432429567956,200.0,0.0,,,,,,
"(33300.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,291.98997875009366,303.15,288.15,,,,0.010018333939296312,inf,-inf,90.84432429567956,inf,-inf
"(33300.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,291.98971655304285,303.15,288.15,,,,0.010280530888140346,inf,-inf,90.84432429567956,inf,-inf
"(33300.0, 39600.0)",297.0,292.0,273.99274834872057,90.00819403610117,39600.0,0.0,,,,,,,,,,,,291.9896376124591,303.15,288.15,90.00819398470627,200.0,0.0,,,,,,
"(33300.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,291.9900658446741,303.15,288.15,,,,0.009931239393924967,inf,-inf,90.00819398470627,inf,-inf
"(33300.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,291.99105947521116,303.15,288.15,,,,0.008937609304894692,inf,-inf,90.00819398470627,inf,-inf
"(33300.0, 40500.0)",297.0,292.0,274.18332509173257,88.95023086440527,40500.0,0.0,,,,,,,,,,,,291.9913586310328,303.15,288.15,88.95023105793545,200.0,0.0,,,,,,
"(33300.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,291.9897368394043,303.15,288.15,,,,0.010260244534399993,inf,-inf,88.95023105793545,inf,-inf
"(33300.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,291.9859737836833,303.15,288.15,,,,0.014023299204880317,inf,-inf,88.95023105793545,inf,-inf
"(33300.0, 41400.0)",297.0,292.0,274.3908877456768,88.37755261419585,41400.0,0.0,,,,,,,,,,,,291.98484082733194,303.15,288.15,88.37755004518941,200.0,0.0,,,,,,
"(33300.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,291.9921942454824,303.15,288.15,,,,0.007802839610083919,inf,-inf,88.37755004518941,inf,-inf
"(33300.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,292.0092564387713,303.15,288.15,,,,0.00010665408088223579,inf,-inf,88.37755004518941,inf,-inf
"(33300.0, 42300.0)",297.0,292.0,274.61454749540343,85.68937861268604,42300.0,0.0,,,,,,,,,,,,292.01439341299647,303.15,288.15,85.68938127500118,200.0,0.0,,,,,,
"(33300.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,291.9907734393955,303.15,288.15,,,,0.009223644786853427,inf,-inf,85.68938127500118,inf,-inf
"(33300.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,291.9359678310633,303.15,288.15,,,,0.06402924956900342,inf,-inf,85.68938127500118,inf,-inf
"(33300.0, 43200.0)",,,,,,,,,,,,,,,,,,291.9194673148249,303.15,288.15,,,,,,,,,
"(34200.0, 0.0)",298.1666666666667,290.8333333333333,281.19373752835935,47.545191307592845,0.0,0.0,10000.0,5.0,250.0,1.0,900.0,7200.0,900.0,10.0,290.86056881307525,47.545191307592845,0.0,290.86056881307525,303.15,288.15,47.545191307592845,200.0,0.0,,,,,,
"(34200.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,290.8463417189704,303.15,288.15,,,,0.00010688630001693459,inf,-inf,47.545191307592845,inf,-inf
"(34200.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,290.8133304819389,303.15,288.15,,,,0.019999945081232748,inf,-inf,47.545191307592845,inf,-inf
"(34200.0, 900.0)",298.25,290.75,280.9277879008665,48.15219775788553,900.0,0.0,,,,,,,,,,,,290.8033916733157,303.15,288.15,40.76799944588616,200.0,0.0,,,,,,
"(34200.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,290.6481306180428,303.15,288.15,,,,0.10186647485382605,inf,-inf,40.76799944588616,inf,-inf
"(34200.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,290.28787718472745,303.15,288.15,,,,0.46211990785999507,inf,-inf,40.76799944588616,inf,-inf
"(34200.0, 1800.0)",298.3333333333333,290.6666666666667,280.6499433591285,49.18915299479751,1800.0,0.0,,,,,,,,,,,,290.17941442321194,303.15,288.15,165.37223130155004,200.0,0.0,,,,,,
"(34200.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,292.3023002836056,303.15,288.15,,,,0.00010707708547149135,inf,-inf,165.37223130155004,inf,-inf
"(34200.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,297.2280488455964,303.15,288.15,,,,0.00010708895875875078,inf,-inf,165.37223130155004,inf,-inf
"(34200.0, 2700.0)",298.4166666666667,290.5833333333333,280.36139367612833,50.20167696689762,2700.0,0.0,,,,,,,,,,,,298.71106119788897,303.15,288.15,88.72944268652914,200.0,0.0,,,,,,
"(34200.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,298.6566226666007,303.15,288.15,,,,0.23995301593573748,inf,-inf,88.72944268652914,inf,-inf
"(34200.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,298.5303085193295,303.15,288.15,,,,0.11363886885167694,inf,-inf,88.72944268652914,inf,-inf
"(34200.0, 3600.0)",298.5,290.5,280.0633744659077,51.27799865303589,3600.0,0.0,,,,,,,,,,,,298.4922786771,303.15,288.15,94.38026032852015,200.0,0.0,,,,,,
"(34200.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,298.5325948740778,303.15,288.15,,,,0.032591890317587684,inf,-inf,94.38026032852015,inf,-inf
"(34200.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,298.626140859283,303.15,288.15,,,,0.1261378746033245,inf,-inf,94.38026032852015,inf,-inf
"(34200.0, 4500.0)",298.5833333333333,290.4166666666667,279.7571618924774,52.39159726880062,4500.0,0.0,,,,,,,,,,,,298.6543050763191,303.15,288.15,95.4055201980688,200.0,0.0,,,,,,
"(34200.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,298.6708915410034,303.15,288.15,,,,0.08755522229825907,inf,-inf,95.4055201980688,inf,-inf
"(34200.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,298.70937724392877,303.15,288.15,,,,0.1260409250827087,inf,-inf,95.4055201980688,inf,-inf
"(34200.0, 5400.0)",298.6666666666667,290.3333333333333,279.44406720508766,53.54147042960532,5400.0,0.0,,,,,,,,,,,,298.7209642691504,303.15,288.15,97.38058147097114,200.0,0.0,,,,,,
"(34200.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,298.73892647481176,303.15,288.15,,,,0.07225682203752821,inf,-inf,97.38058147097114,inf,-inf
"(34200.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,298.78060432021897,303.15,288.15,,,,0.11393466724021586,inf,-inf,97.38058147097114,inf,-inf
"(34200.0, 6300.0)",298.75,290.25,279.1254311232568,54.71348896060584,6300.0,0.0,,,,,,,,,,,,298.7931524149452,303.15,288.15,100.34157497438353,200.0,0.0,,,,,,
"(34200.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,298.8292711494597,303.15,288.15,,,,0.07926816246940961,inf,-inf,100.34157497438353,inf,-inf
"(34200.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,298.9130777298864,303.15,288.15,,,,0.163074742634195,inf,-inf,100.34157497438353,inf,-inf
"(34200.0, 7200.0)",298.8333333333333,290.1666666666667,278.8026180956053,55.93213220542087,7200.0,0.0,,,,,,,,,,,,298.9383096702525,303.15,288.15,98.2196924986041,200.0,0.0,,,,,,
"(34200.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,298.89397173229065,303.15,288.15,,,,0.06063541129004068,inf,-inf,98.2196924986041,inf,-inf
"(34200.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,298.7910940702214,303.15,288.15,,,,0.00010714762720017058,inf,-inf,98.2196924986041,inf,-inf
"(34200.0, 8100.0)",298.9166666666667,290.0833333333333,278.47701045707663,57.04255456180063,8100.0,0.0,,,,,,,,,,,,298.76012033258417,303.15,288.15,115.18074913866985,200.0,0.0,,,,,,
"(34200.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,299.0083427044055,303.15,288.15,,,,0.09167304901245477,inf,-inf,115.18074913866985,inf,-inf
"(34200.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,299.58429500304965,303.15,288.15,,,,0.6676253472768329,inf,-inf,115.18074913866985,inf,-inf
"(34200.0, 9000.0)",299.0,290.0,278.15000250956723,59.318166281317254,9000.0,0.0,,,,,,,,,,,,299.75769897657153,303.15,288.15,7.36172459655119e-08,200.0,0.0,,,,,,
"(34200.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,297.8094840011073,303.15,288.15,,,,0.00010708807138176058,inf,-inf,7.36172459655119e-08,inf,-inf
"(34200.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,293.289025651047,303.15,288.15,,,,0.00010706325334199112,inf,-inf,7.36172459655119e-08,inf,-inf
"(34200.0, 9900.0)",298.9166666666667,290.0833333333333,277.8229945513114,62.38032917793906,9900.0,0.0,,,,,,,,,,,,291.9280354407677,303.15,288.15,45.52193469202665,200.0,0.0,,,,,,
"(34200.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,291.4771614229812,303.15,288.15,,,,0.00010707518703621447,inf,-inf,45.52193469202665,inf,-inf
"(34200.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,290.4309949350954,303.15,288.15,,,,0.00010713492319615904,inf,-inf,45.52193469202665,inf,-inf
"(34200.0, 10800.0)",298.8333333333333,290.1666666666667,277.4973868805898,64.24872069904369,10800.0,0.0,,,,,,,,,,,,290.11602193057314,303.15,288.15,64.42503437627603,200.0,0.0,,,,,,
"(34200.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,290.14003881641673,303.15,288.15,,,,0.02662495009798605,inf,-inf,64.42503437627603,inf,-inf
"(34200.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,290.19576538331086,303.15,288.15,,,,0.0001066301580235316,inf,-inf,64.42503437627603,inf,-inf
"(34200.0, 11700.0)",298.75,290.25,277.17457379943636,66.33785612690325,11700.0,0.0,,,,,,,,,,,,290.2125431757648,303.15,288.15,66.27945241521786,200.0,0.0,,,,,,
"(34200.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,290.2321915989325,303.15,288.15,,,,0.01780550081636706,inf,-inf,66.27945241521786,inf,-inf
"(34200.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,290.27778198792583,303.15,288.15,,,,0.00010660260767190228,inf,-inf,66.27945241521786,inf,-inf
"(34200.0, 12600.0)",298.6666666666667,290.3333333333333,276.85593764302394,68.32835761873507,12600.0,0.0,,,,,,,,,,,,290.29150804583776,303.15,288.15,68.34770343177522,200.0,0.0,,,,,,
"(34200.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,290.31260351111405,303.15,288.15,,,,0.020726920823199695,inf,-inf,68.34770343177522,inf,-inf
"(34200.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,290.3615514831591,303.15,288.15,,,,0.00010661687952725193,inf,-inf,68.34770343177522,inf,-inf
"(34200.0, 13500.0)",298.5833333333333,290.4166666666667,276.5428428602921,70.31690648886689,13500.0,0.0,,,,,,,,,,,,290.3762884203469,303.15,288.15,70.31049797462626,200.0,0.0,,,,,,
"(34200.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,290.39690455663515,303.15,288.15,,,,0.01975920789557565,inf,-inf,70.31049797462626,inf,-inf
"(34200.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,290.4447403379038,303.15,288.15,,,,0.00010661543481310481,inf,-inf,70.31049797462626,inf,-inf
"(34200.0, 14400.0)",298.5,290.5,276.2366301711678,72.26251386414074,14400.0,0.0,,,,,,,,,,,,290.4591424239235,303.15,288.15,72.26463640422647,200.0,0.0,,,,,,
"(34200.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,290.47991733666294,303.15,288.15,,,,0.020079760335797538,inf,-inf,72.26463640422647,inf,-inf
"(34200.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,290.52812152816534,303.15,288.15,,,,0.00010662049526872648,inf,-inf,72.26463640422647,inf,-inf
"(34200.0, 15300.0)",298.4166666666667,290.5833333333333,275.9386108253965,74.16998041252954,15300.0,0.0,,,,,,,,,,,,290.542634532743,303.15,288.15,74.16927706348783,200.0,0.0,,,,,,
"(34200.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,290.5633568513479,303.15,288.15,,,,0.019973578161299122,inf,-inf,74.16927706348783,inf,-inf
"(34200.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,290.6114390082711,303.15,288.15,,,,0.00010662320803947008,inf,-inf,74.16927706348783,inf,-inf
"(34200.0, 16200.0)",298.3333333333333,290.6666666666667,275.6500609875694,76.02916332060728,16200.0,0.0,,,,,,,,,,,,290.62591527147106,303.15,288.15,76.02939604038399,200.0,0.0,,,,,,
"(34200.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,290.64665501126694,303.15,288.15,,,,0.020008750738797404,inf,-inf,76.02939604038399,inf,-inf
"(34200.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,290.694777590715,303.15,288.15,,,,0.00010662645563424427,inf,-inf,76.02939604038399,inf,-inf
"(34200.0, 17100.0)",298.25,290.75,275.3722162723912,77.83513079391666,17100.0,0.0,,,,,,,,,,,,290.7092660240659,303.15,288.15,77.83505344371522,200.0,0.0,,,,,,
"(34200.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,290.7299999945916,303.15,288.15,,,,0.019997099915309752,inf,-inf,77.83505344371522,inf,-inf
"(34200.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,290.7781091875571,303.15,288.15,,,,0.00010662930852903098,inf,-inf,77.83505344371522,inf,-inf
"(34200.0, 18000.0)",298.1666666666667,290.8333333333333,275.1062664535877,79.58152074460628,18000.0,0.0,,,,,,,,,,,,290.7925935905929,303.15,288.15,79.58154610464582,200.0,0.0,,,,,,
"(34200.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,290.8133294677828,303.15,288.15,,,,0.020000959223769932,inf,-inf,79.58154610464582,inf,-inf
"(34200.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,290.861443084796,303.15,288.15,,,,0.00010663209181091996,inf,-inf,79.58154610464582,inf,-inf
"(34200.0, 18900.0)",298.0833333333333,290.9166666666667,274.85335036911243,81.2627770461791,18900.0,0.0,,,,,,,,,,,,290.8759288197954,303.15,288.15,81.26276838408653,200.0,0.0,,,,,,
"(34200.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,290.8966640786663,303.15,288.15,,,,0.019999680840487966,inf,-inf,81.26276838408653,inf,-inf
"(34200.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,290.9447762609892,303.15,288.15,,,,0.00010663472473588995,inf,-inf,81.26276838408653,inf,-inf
"(34200.0, 19800.0)",298.0,291.0,274.61455104446753,82.87343525901578,19800.0,0.0,,,,,,,,,,,,290.9592615640413,303.15,288.15,82.87343786699626,200.0,0.0,,,,,,
"(34200.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,290.97999698770235,303.15,288.15,,,,0.02000010430438213,inf,-inf,82.87343786699626,inf,-inf
"(34200.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,291.0281095523891,303.15,288.15,,,,0.0001066372532689189,inf,-inf,82.87343786699626,inf,-inf
"(34200.0, 20700.0)",297.9166666666667,291.0833333333333,274.3908910550221,84.40840964549758,20700.0,0.0,,,,,,,,,,,,291.0425949705608,303.15,288.15,84.40840852067923,200.0,0.0,,,,,,
"(34200.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,291.06333046047104,303.15,288.15,,,,0.019999964035640555,inf,-inf,84.40840852067923,inf,-inf
"(34200.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,291.1114431788764,303.15,288.15,,,,0.00010663968082983257,inf,-inf,84.40840852067923,inf,-inf
"(34200.0, 21600.0)",297.8333333333333,291.1666666666667,274.18332814718804,85.86286986544519,21600.0,0.0,,,,,,,,,,,,291.1259286433287,303.15,288.15,85.86286997730846,200.0,0.0,,,,,,
"(34200.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,291.1466637465049,303.15,288.15,,,,0.020000010501842337,inf,-inf,85.86286997730846,inf,-inf
"(34200.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,291.1947755675682,303.15,288.15,,,,0.00010664202225374244,inf,-inf,85.86286997730846,inf,-inf
"(34200.0, 22500.0)",297.75,291.25,273.9927511372023,87.23248409146262,22500.0,0.0,,,,,,,,,,,,291.2092607618546,303.15,288.15,87.2324837943601,200.0,0.0,,,,,,
"(34200.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,291.2299970943943,303.15,288.15,,,,0.019999995112413203,inf,-inf,87.2324837943601,inf,-inf
"(34200.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,291.2781117679594,303.15,288.15,,,,0.00010664429147239729,inf,-inf,87.2324837943601,inf,-inf
"(34200.0, 23400.0)",297.6666666666667,291.3333333333333,273.81997610507943,88.51283746566229,23400.0,0.0,,,,,,,,,,,,291.29259782105845,303.15,288.15,88.51283730337259,200.0,0.0,,,,,,
"(34200.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,291.31333042179403,303.15,288.15,,,,0.020000000212699428,inf,-inf,88.51283730337259,inf,-inf
"(34200.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,291.361436436425,303.15,288.15,,,,0.00010664647604424476,inf,-inf,88.51283730337259,inf,-inf
"(34200.0, 24300.0)",297.5833333333333,291.4166666666667,273.665742900032,89.70123896879566,24300.0,0.0,,,,,,,,,,,,291.37591988254843,303.15,288.15,89.70123876479352,200.0,0.0,,,,,,
"(34200.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,291.3966637559819,303.15,288.15,,,,0.019999998524985702,inf,-inf,89.70123876479352,inf,-inf
"(34200.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,291.4447959267411,303.15,288.15,,,,0.0001066486888618866,inf,-inf,89.70123876479352,inf,-inf
"(34200.0, 25200.0)",297.5,291.5,273.53071197232236,90.79134310609629,25200.0,0.0,,,,,,,,,,,,291.4592872477817,303.15,288.15,90.7913429092045,200.0,0.0,,,,,,
"(34200.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,291.4799970879188,303.15,288.15,,,,0.019999999088077324,inf,-inf,90.7913429092045,inf,-inf
"(34200.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,291.5280502909561,303.15,288.15,,,,0.00010665051454268998,inf,-inf,90.7913429092045,inf,-inf
"(34200.0, 26100.0)",297.4166666666667,291.5833333333333,273.41546154511315,91.78944582741039,26100.0,0.0,,,,,,,,,,,,291.54251783690836,303.15,288.15,91.7894456468124,200.0,0.0,,,,,,
"(34200.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,291.56333042060845,303.15,288.15,,,,0.019999998898393694,inf,-inf,91.7894456468124,inf,-inf
"(34200.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,291.61162202033347,303.15,288.15,,,,0.00010665359120882107,inf,-inf,91.7894456468124,inf,-inf
"(34200.0, 27000.0)",297.3333333333333,291.6666666666667,273.32048513842744,92.66534481763668,27000.0,0.0,,,,,,,,,,,,291.6261613412105,303.15,288.15,92.66534458485816,200.0,0.0,,,,,,
"(34200.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,291.6466637530281,303.15,288.15,,,,0.019999998978769053,inf,-inf,92.66534458485816,inf,-inf
"(34200.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,291.6942356585235,303.15,288.15,,,,0.00010665187560083836,inf,-inf,92.66534458485816,inf,-inf
"(34200.0, 27900.0)",297.25,291.75,273.24618945581955,93.5007346806309,27900.0,0.0,,,,,,,,,,,,291.708558298541,303.15,288.15,93.50073458008731,200.0,0.0,,,,,,
"(34200.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,291.7299970856073,303.15,288.15,,,,0.019999998899467956,inf,-inf,93.50073458008731,inf,-inf
"(34200.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,291.77974166987013,303.15,288.15,,,,0.00010666689958271524,inf,-inf,93.50073458008731,inf,-inf
"(34200.0, 28800.0)",297.1666666666667,291.8333333333333,273.1928926428085,94.04125847141405,28800.0,0.0,,,,,,,,,,,,291.7947184458852,303.15,288.15,94.04125803861916,200.0,0.0,,,,,,
"(34200.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,291.8133304180047,303.15,288.15,,,,0.019999999002315687,inf,-inf,94.04125803861916,inf,-inf
"(34200.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,291.8565159215751,303.15,288.15,,,,0.00010662034251848184,inf,-inf,94.04125803861916,inf,-inf
"(34200.0, 29700.0)",297.0833333333333,291.9166666666667,273.1608229245299,95.04884932980666,29700.0,0.0,,,,,,,,,,,,291.86951793221925,303.15,288.15,95.04884951831222,200.0,0.0,,,,,,
"(34200.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,291.89666375141235,303.15,288.15,,,,0.019999998092478603,inf,-inf,95.04884951831222,inf,-inf
"(34200.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,291.9596504066768,303.15,288.15,,,,0.00010676882685624667,inf,-inf,95.04884951831222,inf,-inf
"(34200.0, 30600.0)",297.0,292.0,273.1501176284409,94.34102843911805,30600.0,0.0,,,,,,,,,,,,291.9786140193358,303.15,288.15,94.34102868664675,200.0,0.0,,,,,,
"(34200.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,291.98219433357997,303.15,288.15,,,,0.017802748683811615,inf,-inf,94.34102868664675,inf,-inf
"(34200.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,291.9905017645486,303.15,288.15,,,,0.009495319707770507,inf,-inf,94.34102868664675,inf,-inf
"(34200.0, 31500.0)",297.0,292.0,273.1608225962628,94.10847292356307,31500.0,0.0,,,,,,,,,,,,291.99300291185347,303.15,288.15,94.10847285870076,200.0,0.0,,,,,,
"(34200.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,291.99205748561417,303.15,288.15,,,,0.007939599482344021,inf,-inf,94.10847285870076,inf,-inf
"(34200.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,291.98986380576275,303.15,288.15,,,,0.01013327822409919,inf,-inf,94.10847285870076,inf,-inf
"(34200.0, 32400.0)",297.0,292.0,273.19289198768,93.99540171658921,32400.0,0.0,,,,,,,,,,,,291.98920334689495,303.15,288.15,93.9954017338291,200.0,0.0,,,,,,
"(34200.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,291.98945300715036,303.15,288.15,,,,0.010544076680354309,inf,-inf,93.9954017338291,inf,-inf
"(34200.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,291.9900322957815,303.15,288.15,,,,0.00996478827318766,inf,-inf,93.9954017338291,inf,-inf
"(34200.0, 33300.0)",297.0,292.0,273.246188476635,93.71643324729568,33300.0,0.0,,,,,,,,,,,,291.99020670423596,303.15,288.15,93.71643324274879,200.0,0.0,,,,,,
"(34200.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,291.9901407428659,303.15,288.15,,,,0.009856341233704819,inf,-inf,93.71643324274879,inf,-inf
"(34200.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,291.98998769218633,303.15,288.15,,,,0.010009391850193724,inf,-inf,93.71643324274879,inf,-inf
"(34200.0, 34200.0)",297.0,292.0,273.32048383937985,93.34826226533711,34200.0,0.0,,,,,,,,,,,,291.9899416126825,303.15,288.15,93.34826226651806,200.0,0.0,,,,,,
"(34200.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,291.9899591656176,303.15,288.15,,,,0.010037918407341992,inf,-inf,93.34826226651806,inf,-inf
"(34200.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,291.9899998938296,303.15,288.15,,,,0.009997190211883352,inf,-inf,93.34826226651806,inf,-inf
"(34200.0, 35100.0)",297.0,292.0,273.4154599317653,92.87247571904523,35100.0,0.0,,,,,,,,,,,,291.9900121560144,303.15,288.15,92.87247571878606,200.0,0.0,,,,,,
"(34200.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,291.99000700946544,303.15,288.15,,,,0.009990074578926575,inf,-inf,92.87247571878606,inf,-inf
"(34200.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,291.98999506788795,303.15,288.15,,,,0.010002016151552821,inf,-inf,92.87247571878606,inf,-inf
"(34200.0, 36000.0)",297.0,292.0,273.53071005158273,92.29658988652702,36000.0,0.0,,,,,,,,,,,,291.9899914725951,303.15,288.15,92.2965898863479,200.0,0.0,,,,,,
"(34200.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,291.98999476861735,303.15,288.15,,,,0.01000231542202681,inf,-inf,92.2965898863479,inf,-inf
"(34200.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,291.9900024164035,303.15,288.15,,,,0.009994667638965497,inf,-inf,92.2965898863479,inf,-inf
"(34200.0, 36900.0)",297.0,292.0,273.6657406801256,91.62086513849682,36900.0,0.0,,,,,,,,,,,,291.99000471894885,303.15,288.15,91.62086513939914,200.0,0.0,,,,,,
"(34200.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,291.98999651312823,303.15,288.15,,,,0.010000570911879668,inf,-inf,91.62086513939914,inf,-inf
"(34200.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,291.9899774730988,303.15,288.15,,,,0.010019610933617192,inf,-inf,91.62086513939914,inf,-inf
"(34200.0, 37800.0)",297.0,292.0,273.8199735955122,90.85165140004966,37800.0,0.0,,,,,,,,,,,,291.9899717406502,303.15,288.15,90.85165139645612,200.0,0.0,,,,,,
"(34200.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,291.99000168686564,303.15,288.15,,,,0.009995397176556089,inf,-inf,90.85165139645612,inf,-inf
"(34200.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,291.990071171302,303.15,288.15,,,,0.009925912768203095,inf,-inf,90.85165139645612,inf,-inf
"(34200.0, 38700.0)",297.0,292.0,273.99274834872057,89.98044628382928,38700.0,0.0,,,,,,,,,,,,291.990092091224,303.15,288.15,89.98044629732703,200.0,0.0,,,,,,
"(34200.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,291.989978983256,303.15,288.15,,,,0.010018100777089808,inf,-inf,89.98044629732703,inf,-inf
"(34200.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,291.9897165379586,303.15,288.15,,,,0.010280545972328808,inf,-inf,89.98044629732703,inf,-inf
"(34200.0, 39600.0)",297.0,292.0,274.18332509173257,89.05531143888383,39600.0,0.0,,,,,,,,,,,,291.9896375226344,303.15,288.15,89.05531138747624,200.0,0.0,,,,,,
"(34200.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,291.99006578310565,303.15,288.15,,,,0.00993130096234975,inf,-inf,89.05531138747624,inf,-inf
"(34200.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,291.9910594792059,303.15,288.15,,,,0.008937605310144975,inf,-inf,89.05531138747624,inf,-inf
"(34200.0, 40500.0)",297.0,292.0,274.3908877456768,87.91241729860057,40500.0,0.0,,,,,,,,,,,,291.9913586547668,303.15,288.15,87.91241749213945,200.0,0.0,,,,,,
"(34200.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,291.9897368556594,303.15,288.15,,,,0.010260228279334739,inf,-inf,87.91241749213945,inf,-inf
"(34200.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,291.985973782585,303.15,288.15,,,,0.014023300303147197,inf,-inf,87.91241749213945,inf,-inf
