,P_el,_P_in_full
"(27900.0, 15400)",59.31816624902707,59.31816624902707
"(27900.0, 15500)",59.31816624902707,59.31816624902707
"(27900.0, 15600)",59.31816624902707,59.31816624902707
"(27900.0, 15700)",59.31816624902707,59.31816624902707
"(27900.0, 15800)",59.31816624902707,59.31816624902707
"(27900.0, 15900)",59.31816624902707,59.31816624902707
"(27900.0, 16000)",59.31816624902707,59.31816624902707
"(27900.0, 16100)",59.31816624902707,59.31816624902707
"(27900.0, 16200)",59.31816624902707,59.31816624902707
"(27900.0, 16300)",62.380329177928516,62.380329177928516
"(27900.0, 16400)",62.380329177928516,62.380329177928516
"(27900.0, 16500)",62.380329177928516,62.380329177928516
"(27900.0, 16600)",62.380329177928516,62.380329177928516
"(27900.0, 16700)",62.380329177928516,62.380329177928516
"(27900.0, 16800)",62.380329177928516,62.380329177928516
"(27900.0, 16900)",62.380329177928516,62.380329177928516
"(27900.0, 17000)",62.380329177928516,62.380329177928516
"(27900.0, 17100)",62.380329177928516,62.380329177928516
"(27900.0, 17200)",64.24872069906685,64.24872069906685
"(27900.0, 17300)",64.24872069906685,64.24872069906685
"(27900.0, 17400)",64.24872069906685,64.24872069906685
"(27900.0, 17500)",64.24872069906685,64.24872069906685
"(27900.0, 17600)",64.24872069906685,64.24872069906685
"(27900.0, 17700)",64.24872069906685,64.24872069906685
"(27900.0, 17800)",64.24872069906685,64.24872069906685
"(27900.0, 17900)",64.24872069906685,64.24872069906685
"(27900.0, 18000)",64.24872069906685,64.24872069906685
"(27900.0, 18100)",66.33785612691108,66.33785612691108
"(27900.0, 18200)",66.33785612691108,66.33785612691108
"(27900.0, 18300)",66.33785612691108,66.33785612691108
"(27900.0, 18400)",66.33785612691108,66.33785612691108
"(27900.0, 18500)",66.33785612691108,66.33785612691108
"(27900.0, 18600)",66.33785612691108,66.33785612691108
"(27900.0, 18700)",66.33785612691108,66.33785612691108
"(27900.0, 18800)",66.33785612691108,66.33785612691108
"(27900.0, 18900)",66.33785612691108,66.33785612691108
"(27900.0, 19000)",68.32835761875003,68.32835761875003
"(27900.0, 19100)",68.32835761875003,68.32835761875003
"(27900.0, 19200)",68.32835761875003,68.32835761875003
"(27900.0, 19300)",68.32835761875003,68.32835761875003
"(27900.0, 19400)",68.32835761875003,68.32835761875003
"(27900.0, 19500)",68.32835761875003,68.32835761875003
"(27900.0, 19600)",68.32835761875003,68.32835761875003
"(27900.0, 19700)",68.32835761875003,68.32835761875003
"(27900.0, 19800)",68.32835761875003,68.32835761875003
"(27900.0, 19900)",70.31690648887691,70.31690648887691
"(27900.0, 20000)",70.31690648887691,70.31690648887691
"(27900.0, 20100)",70.31690648887691,70.31690648887691
"(27900.0, 20200)",70.31690648887691,70.31690648887691
"(27900.0, 20300)",70.31690648887691,70.31690648887691
"(27900.0, 20400)",70.31690648887691,70.31690648887691
"(27900.0, 20500)",70.31690648887691,70.31690648887691
"(27900.0, 20600)",70.31690648887691,70.31690648887691
"(27900.0, 20700)",70.31690648887691,70.31690648887691
"(27900.0, 20800)",72.26251386415407,72.26251386415407
"(27900.0, 20900)",72.26251386415407,72.26251386415407
"(27900.0, 21000)",72.26251386415407,72.26251386415407
"(27900.0, 21100)",72.26251386415407,72.26251386415407
"(27900.0, 21200)",72.26251386415407,72.26251386415407
"(27900.0, 21300)",72.26251386415407,72.26251386415407
"(27900.0, 21400)",72.26251386415407,72.26251386415407
"(27900.0, 21500)",72.26251386415407,72.26251386415407
"(27900.0, 21600)",72.26251386415407,72.26251386415407
"(27900.0, 21700)",74.16998041254857,74.16998041254857
"(27900.0, 21800)",74.16998041254857,74.16998041254857
"(27900.0, 21900)",74.16998041254857,74.16998041254857
"(27900.0, 22000)",74.16998041254857,74.16998041254857
"(27900.0, 22100)",74.16998041254857,74.16998041254857
"(27900.0, 22200)",74.16998041254857,74.16998041254857
"(27900.0, 22300)",74.16998041254857,74.16998041254857
"(27900.0, 22400)",74.16998041254857,74.16998041254857
"(27900.0, 22500)",74.16998041254857,74.16998041254857
"(27900.0, 22600)",76.02916332060401,76.02916332060401
"(27900.0, 22700)",76.02916332060401,76.02916332060401
"(27900.0, 22800)",76.02916332060401,76.02916332060401
"(27900.0, 22900)",76.02916332060401,76.02916332060401
"(27900.0, 23000)",76.02916332060401,76.02916332060401
"(27900.0, 23100)",76.02916332060401,76.02916332060401
"(27900.0, 23200)",76.02916332060401,76.02916332060401
"(27900.0, 23300)",76.02916332060401,76.02916332060401
"(27900.0, 23400)",76.02916332060401,76.02916332060401
"(27900.0, 23500)",77.83513079397662,77.83513079397662
"(27900.0, 23600)",77.83513079397662,77.83513079397662
"(27900.0, 23700)",77.83513079397662,77.83513079397662
"(27900.0, 23800)",77.83513079397662,77.83513079397662
"(27900.0, 23900)",77.83513079397662,77.83513079397662
"(27900.0, 24000)",77.83513079397662,77.83513079397662
"(27900.0, 24100)",77.83513079397662,77.83513079397662
"(27900.0, 24200)",77.83513079397662,77.83513079397662
"(27900.0, 24300)",77.83513079397662,77.83513079397662
"(27900.0, 24400)",79.58152074447283,79.58152074447283
"(27900.0, 24500)",79.58152074447283,79.58152074447283
"(27900.0, 24600)",79.58152074447283,79.58152074447283
"(27900.0, 24700)",79.58152074447283,79.58152074447283
"(27900.0, 24800)",79.58152074447283,79.58152074447283
"(27900.0, 24900)",79.58152074447283,79.58152074447283
"(27900.0, 25000)",79.58152074447283,79.58152074447283
"(27900.0, 25100)",79.58152074447283,79.58152074447283
"(27900.0, 25200)",79.58152074447283,79.58152074447283
"(27900.0, 25300)",81.26277704663755,81.26277704663755
"(27900.0, 25400)",81.26277704663755,81.26277704663755
"(27900.0, 25500)",81.26277704663755,81.26277704663755
"(27900.0, 25600)",81.26277704663755,81.26277704663755
"(27900.0, 25700)",81.26277704663755,81.26277704663755
"(27900.0, 25800)",81.26277704663755,81.26277704663755
"(27900.0, 25900)",81.26277704663755,81.26277704663755
"(27900.0, 26000)",81.26277704663755,81.26277704663755
"(27900.0, 26100)",81.26277704663755,81.26277704663755
"(27900.0, 26200)",82.87343525768918,82.87343525768918
"(27900.0, 26300)",82.87343525768918,82.87343525768918
"(27900.0, 26400)",82.87343525768918,82.87343525768918
"(27900.0, 26500)",82.87343525768918,82.87343525768918
"(27900.0, 26600)",82.87343525768918,82.87343525768918
"(27900.0, 26700)",82.87343525768918,82.87343525768918
"(27900.0, 26800)",82.87343525768918,82.87343525768918
"(27900.0, 26900)",82.87343525768918,82.87343525768918
"(27900.0, 27000)",82.87343525768918,82.87343525768918
"(27900.0, 27100)",84.40840964954945,84.40840964954945
"(27900.0, 27200)",84.40840964954945,84.40840964954945
"(27900.0, 27300)",84.40840964954945,84.40840964954945
"(27900.0, 27400)",84.40840964954945,84.40840964954945
"(27900.0, 27500)",84.40840964954945,84.40840964954945
"(27900.0, 27600)",84.40840964954945,84.40840964954945
"(27900.0, 27700)",84.40840964954945,84.40840964954945
"(27900.0, 27800)",84.40840964954945,84.40840964954945
"(27900.0, 27900)",84.40840964954945,84.40840964954945
"(27900.0, 28000)",85.86286985326092,85.86286985326092
"(27900.0, 28100)",85.86286985326092,85.86286985326092
"(27900.0, 28200)",85.86286985326092,85.86286985326092
"(27900.0, 28300)",85.86286985326092,85.86286985326092
"(27900.0, 28400)",85.86286985326092,85.86286985326092
"(27900.0, 28500)",85.86286985326092,85.86286985326092
"(27900.0, 28600)",85.86286985326092,85.86286985326092
"(27900.0, 28700)",85.86286985326092,85.86286985326092
"(27900.0, 28800)",85.86286985326092,85.86286985326092
"(27900.0, 28900)",87.23248412829686,87.23248412829686
"(27900.0, 29000)",87.23248412829686,87.23248412829686
"(27900.0, 29100)",87.23248412829686,87.23248412829686
"(27900.0, 29200)",87.23248412829686,87.23248412829686
"(27900.0, 29300)",87.23248412829686,87.23248412829686
"(27900.0, 29400)",87.23248412829686,87.23248412829686
"(27900.0, 29500)",87.23248412829686,87.23248412829686
"(27900.0, 29600)",87.23248412829686,87.23248412829686
"(27900.0, 29700)",87.23248412829686,87.23248412829686
"(27900.0, 29800)",88.51283735451847,88.51283735451847
"(27900.0, 29900)",88.51283735451847,88.51283735451847
"(27900.0, 30000)",88.51283735451847,88.51283735451847
"(27900.0, 30100)",88.51283735451847,88.51283735451847
"(27900.0, 30200)",88.51283735451847,88.51283735451847
"(27900.0, 30300)",88.51283735451847,88.51283735451847
"(27900.0, 30400)",88.51283735451847,88.51283735451847
"(27900.0, 30500)",88.51283735451847,88.51283735451847
"(27900.0, 30600)",88.51283735451847,88.51283735451847
"(27900.0, 30700)",89.70123930437697,89.70123930437697
"(27900.0, 30800)",89.70123930437697,89.70123930437697
"(27900.0, 30900)",89.70123930437697,89.70123930437697
"(27900.0, 31000)",89.70123930437697,89.70123930437697
"(27900.0, 31100)",89.70123930437697,89.70123930437697
"(27900.0, 31200)",89.70123930437697,89.70123930437697
"(27900.0, 31300)",89.70123930437697,89.70123930437697
"(27900.0, 31400)",89.70123930437697,89.70123930437697
"(27900.0, 31500)",89.70123930437697,89.70123930437697
"(27900.0, 31600)",90.79134209306125,90.79134209306125
"(27900.0, 31700)",90.79134209306125,90.79134209306125
"(27900.0, 31800)",90.79134209306125,90.79134209306125
"(27900.0, 31900)",90.79134209306125,90.79134209306125
"(27900.0, 32000)",90.79134209306125,90.79134209306125
"(27900.0, 32100)",90.79134209306125,90.79134209306125
"(27900.0, 32200)",90.79134209306125,90.79134209306125
"(27900.0, 32300)",90.79134209306125,90.79134209306125
"(27900.0, 32400)",90.79134209306125,90.79134209306125
"(27900.0, 32500)",91.78944888570582,91.78944888570582
"(27900.0, 32600)",91.78944888570582,91.78944888570582
"(27900.0, 32700)",91.78944888570582,91.78944888570582
"(27900.0, 32800)",91.78944888570582,91.78944888570582
"(27900.0, 32900)",91.78944888570582,91.78944888570582
"(27900.0, 33000)",91.78944888570582,91.78944888570582
"(27900.0, 33100)",91.78944888570582,91.78944888570582
"(27900.0, 33200)",91.78944888570582,91.78944888570582
"(27900.0, 33300)",91.78944888570582,91.78944888570582
"(27900.0, 33400)",92.66533558501828,92.66533558501828
"(27900.0, 33500)",92.66533558501828,92.66533558501828
"(27900.0, 33600)",92.66533558501828,92.66533558501828
"(27900.0, 33700)",92.66533558501828,92.66533558501828
"(27900.0, 33800)",92.66533558501828,92.66533558501828
"(27900.0, 33900)",92.66533558501828,92.66533558501828
"(27900.0, 34000)",92.66533558501828,92.66533558501828
"(27900.0, 34100)",92.66533558501828,92.66533558501828
"(27900.0, 34200)",92.66533558501828,92.66533558501828
"(27900.0, 34300)",93.50076255297444,93.50076255297444
"(27900.0, 34400)",93.50076255297444,93.50076255297444
"(27900.0, 34500)",93.50076255297444,93.50076255297444
"(27900.0, 34600)",93.50076255297444,93.50076255297444
"(27900.0, 34700)",93.50076255297444,93.50076255297444
"(27900.0, 34800)",93.50076255297444,93.50076255297444
"(27900.0, 34900)",93.50076255297444,93.50076255297444
"(27900.0, 35000)",93.50076255297444,93.50076255297444
"(27900.0, 35100)",93.50076255297444,93.50076255297444
"(27900.0, 35200)",94.04117432788001,94.04117432788001
"(27900.0, 35300)",94.04117432788001,94.04117432788001
"(27900.0, 35400)",94.04117432788001,94.04117432788001
"(27900.0, 35500)",94.04117432788001,94.04117432788001
"(27900.0, 35600)",94.04117432788001,94.04117432788001
"(27900.0, 35700)",94.04117432788001,94.04117432788001
"(27900.0, 35800)",94.04117432788001,94.04117432788001
"(27900.0, 35900)",94.04117432788001,94.04117432788001
"(27900.0, 36000)",94.04117432788001,94.04117432788001
"(27900.0, 36100)",95.04910335046108,95.04910335046108
"(27900.0, 36200)",95.04910335046108,95.04910335046108
"(27900.0, 36300)",95.04910335046108,95.04910335046108
"(27900.0, 36400)",95.04910335046108,95.04910335046108
"(27900.0, 36500)",95.04910335046108,95.04910335046108
"(27900.0, 36600)",95.04910335046108,95.04910335046108
"(27900.0, 36700)",95.04910335046108,95.04910335046108
"(27900.0, 36800)",95.04910335046108,95.04910335046108
"(27900.0, 36900)",95.04910335046108,95.04910335046108
"(27900.0, 37000)",94.34051749853931,94.34051749853931
"(27900.0, 37100)",94.34051749853931,94.34051749853931
"(27900.0, 37200)",94.34051749853931,94.34051749853931
"(27900.0, 37300)",94.34051749853931,94.34051749853931
"(27900.0, 37400)",94.34051749853931,94.34051749853931
"(27900.0, 37500)",94.34051749853931,94.34051749853931
"(27900.0, 37600)",94.34051749853931,94.34051749853931
"(27900.0, 37700)",94.34051749853931,94.34051749853931
"(27900.0, 37800)",94.34051749853931,94.34051749853931
"(27900.0, 37900)",94.11003183227191,94.11003183227191
"(27900.0, 38000)",94.11003183227191,94.11003183227191
"(27900.0, 38100)",94.11003183227191,94.11003183227191
"(27900.0, 38200)",94.11003183227191,94.11003183227191
"(27900.0, 38300)",94.11003183227191,94.11003183227191
"(27900.0, 38400)",94.11003183227191,94.11003183227191
"(27900.0, 38500)",94.11003183227191,94.11003183227191
"(27900.0, 38600)",94.11003183227191,94.11003183227191
"(27900.0, 38700)",94.11003183227191,94.11003183227191
"(27900.0, 38800)",93.98959743102303,93.98959743102303
"(27900.0, 38900)",93.98959743102303,93.98959743102303
"(27900.0, 39000)",93.98959743102303,93.98959743102303
"(27900.0, 39100)",93.98959743102303,93.98959743102303
"(27900.0, 39200)",93.98959743102303,93.98959743102303
"(27900.0, 39300)",93.98959743102303,93.98959743102303
"(27900.0, 39400)",93.98959743102303,93.98959743102303
"(27900.0, 39500)",93.98959743102303,93.98959743102303
"(27900.0, 39600)",93.98959743102303,93.98959743102303
"(27900.0, 39700)",93.73838782321339,93.73838782321339
"(27900.0, 39800)",93.73838782321339,93.73838782321339
"(27900.0, 39900)",93.73838782321339,93.73838782321339
"(27900.0, 40000)",93.73838782321339,93.73838782321339
"(27900.0, 40100)",93.73838782321339,93.73838782321339
"(27900.0, 40200)",93.73838782321339,93.73838782321339
"(27900.0, 40300)",93.73838782321339,93.73838782321339
"(27900.0, 40400)",93.73838782321339,93.73838782321339
"(27900.0, 40500)",93.73838782321339,93.73838782321339
"(27900.0, 40600)",93.26512733912782,93.26512733912782
"(27900.0, 40700)",93.26512733912782,93.26512733912782
"(27900.0, 40800)",93.26512733912782,93.26512733912782
"(27900.0, 40900)",93.26512733912782,93.26512733912782
"(27900.0, 41000)",93.26512733912782,93.26512733912782
"(27900.0, 41100)",93.26512733912782,93.26512733912782
"(27900.0, 41200)",93.26512733912782,93.26512733912782
"(27900.0, 41300)",93.26512733912782,93.26512733912782
"(27900.0, 41400)",93.26512733912782,93.26512733912782
"(27900.0, 41500)",93.25448734605666,93.25448734605666
"(27900.0, 41600)",93.25448734605666,93.25448734605666
"(27900.0, 41700)",93.25448734605666,93.25448734605666
"(27900.0, 41800)",93.25448734605666,93.25448734605666
"(27900.0, 41900)",93.25448734605666,93.25448734605666
"(27900.0, 42000)",93.25448734605666,93.25448734605666
"(27900.0, 42100)",93.25448734605666,93.25448734605666
"(27900.0, 42200)",93.25448734605666,93.25448734605666
"(27900.0, 42300)",93.25448734605666,93.25448734605666
"(27900.0, 42400)",91.1086465306964,91.1086465306964
"(27900.0, 42500)",91.1086465306964,91.1086465306964
"(27900.0, 42600)",91.1086465306964,91.1086465306964
"(27900.0, 42700)",91.1086465306964,91.1086465306964
"(27900.0, 42800)",91.1086465306964,91.1086465306964
"(27900.0, 42900)",91.1086465306964,91.1086465306964
"(27900.0, 43000)",91.1086465306964,91.1086465306964
"(27900.0, 43100)",91.1086465306964,91.1086465306964
"(27900.0, 43200)",91.1086465306964,91.1086465306964
"(28800.0, 0)",,
"(28800.0, 100)",43.29067354231739,43.29067354231739
"(28800.0, 200)",43.29067354231739,43.29067354231739
"(28800.0, 300)",43.29067354231739,43.29067354231739
"(28800.0, 400)",43.29067354231739,43.29067354231739
"(28800.0, 500)",43.29067354231739,43.29067354231739
"(28800.0, 600)",43.29067354231739,43.29067354231739
"(28800.0, 700)",43.29067354231739,43.29067354231739
"(28800.0, 800)",43.29067354231739,43.29067354231739
"(28800.0, 900)",43.29067354231739,43.29067354231739
"(28800.0, 1000)",43.82285311671755,43.82285311671755
"(28800.0, 1100)",43.82285311671755,43.82285311671755
"(28800.0, 1200)",43.82285311671755,43.82285311671755
"(28800.0, 1300)",43.82285311671755,43.82285311671755
"(28800.0, 1400)",43.82285311671755,43.82285311671755
"(28800.0, 1500)",43.82285311671755,43.82285311671755
"(28800.0, 1600)",43.82285311671755,43.82285311671755
"(28800.0, 1700)",43.82285311671755,43.82285311671755
"(28800.0, 1800)",43.82285311671755,43.82285311671755
"(28800.0, 1900)",44.341192197259744,44.341192197259744
"(28800.0, 2000)",44.341192197259744,44.341192197259744
"(28800.0, 2100)",44.341192197259744,44.341192197259744
"(28800.0, 2200)",44.341192197259744,44.341192197259744
"(28800.0, 2300)",44.341192197259744,44.341192197259744
"(28800.0, 2400)",44.341192197259744,44.341192197259744
"(28800.0, 2500)",44.341192197259744,44.341192197259744
"(28800.0, 2600)",44.341192197259744,44.341192197259744
"(28800.0, 2700)",44.341192197259744,44.341192197259744
"(28800.0, 2800)",44.966100280494466,44.966100280494466
"(28800.0, 2900)",44.966100280494466,44.966100280494466
"(28800.0, 3000)",44.966100280494466,44.966100280494466
"(28800.0, 3100)",44.966100280494466,44.966100280494466
"(28800.0, 3200)",44.966100280494466,44.966100280494466
"(28800.0, 3300)",44.966100280494466,44.966100280494466
"(28800.0, 3400)",44.966100280494466,44.966100280494466
"(28800.0, 3500)",44.966100280494466,44.966100280494466
"(28800.0, 3600)",44.966100280494466,44.966100280494466
"(28800.0, 3700)",45.66694096611622,45.66694096611622
"(28800.0, 3800)",45.66694096611622,45.66694096611622
"(28800.0, 3900)",45.66694096611622,45.66694096611622
"(28800.0, 4000)",45.66694096611622,45.66694096611622
"(28800.0, 4100)",45.66694096611622,45.66694096611622
"(28800.0, 4200)",45.66694096611622,45.66694096611622
"(28800.0, 4300)",45.66694096611622,45.66694096611622
"(28800.0, 4400)",45.66694096611622,45.66694096611622
"(28800.0, 4500)",45.66694096611622,45.66694096611622
"(28800.0, 4600)",46.444436296618434,46.444436296618434
"(28800.0, 4700)",46.444436296618434,46.444436296618434
"(28800.0, 4800)",46.444436296618434,46.444436296618434
"(28800.0, 4900)",46.444436296618434,46.444436296618434
"(28800.0, 5000)",46.444436296618434,46.444436296618434
"(28800.0, 5100)",46.444436296618434,46.444436296618434
"(28800.0, 5200)",46.444436296618434,46.444436296618434
"(28800.0, 5300)",46.444436296618434,46.444436296618434
"(28800.0, 5400)",46.444436296618434,46.444436296618434
"(28800.0, 5500)",47.29231406338465,47.29231406338465
"(28800.0, 5600)",47.29231406338465,47.29231406338465
"(28800.0, 5700)",47.29231406338465,47.29231406338465
"(28800.0, 5800)",47.29231406338465,47.29231406338465
"(28800.0, 5900)",47.29231406338465,47.29231406338465
"(28800.0, 6000)",47.29231406338465,47.29231406338465
"(28800.0, 6100)",47.29231406338465,47.29231406338465
"(28800.0, 6200)",47.29231406338465,47.29231406338465
"(28800.0, 6300)",47.29231406338465,47.29231406338465
"(28800.0, 6400)",48.20540252184132,48.20540252184132
"(28800.0, 6500)",48.20540252184132,48.20540252184132
"(28800.0, 6600)",48.20540252184132,48.20540252184132
"(28800.0, 6700)",48.20540252184132,48.20540252184132
"(28800.0, 6800)",48.20540252184132,48.20540252184132
"(28800.0, 6900)",48.20540252184132,48.20540252184132
"(28800.0, 7000)",48.20540252184132,48.20540252184132
"(28800.0, 7100)",48.20540252184132,48.20540252184132
"(28800.0, 7200)",48.20540252184132,48.20540252184132
"(28800.0, 7300)",49.17795885986977,49.17795885986977
"(28800.0, 7400)",49.17795885986977,49.17795885986977
"(28800.0, 7500)",49.17795885986977,49.17795885986977
"(28800.0, 7600)",49.17795885986977,49.17795885986977
"(28800.0, 7700)",49.17795885986977,49.17795885986977
"(28800.0, 7800)",49.17795885986977,49.17795885986977
"(28800.0, 7900)",49.17795885986977,49.17795885986977
"(28800.0, 8000)",49.17795885986977,49.17795885986977
"(28800.0, 8100)",49.17795885986977,49.17795885986977
"(28800.0, 8200)",50.20403218228887,50.20403218228887
"(28800.0, 8300)",50.20403218228887,50.20403218228887
"(28800.0, 8400)",50.20403218228887,50.20403218228887
"(28800.0, 8500)",50.20403218228887,50.20403218228887
"(28800.0, 8600)",50.20403218228887,50.20403218228887
"(28800.0, 8700)",50.20403218228887,50.20403218228887
"(28800.0, 8800)",50.20403218228887,50.20403218228887
"(28800.0, 8900)",50.20403218228887,50.20403218228887
"(28800.0, 9000)",50.20403218228887,50.20403218228887
"(28800.0, 9100)",51.27750312216891,51.27750312216891
"(28800.0, 9200)",51.27750312216891,51.27750312216891
"(28800.0, 9300)",51.27750312216891,51.27750312216891
"(28800.0, 9400)",51.27750312216891,51.27750312216891
"(28800.0, 9500)",51.27750312216891,51.27750312216891
"(28800.0, 9600)",51.27750312216891,51.27750312216891
"(28800.0, 9700)",51.27750312216891,51.27750312216891
"(28800.0, 9800)",51.27750312216891,51.27750312216891
"(28800.0, 9900)",51.27750312216891,51.27750312216891
"(28800.0, 10000)",52.391701527132575,52.391701527132575
"(28800.0, 10100)",52.391701527132575,52.391701527132575
"(28800.0, 10200)",52.391701527132575,52.391701527132575
"(28800.0, 10300)",52.391701527132575,52.391701527132575
"(28800.0, 10400)",52.391701527132575,52.391701527132575
"(28800.0, 10500)",52.391701527132575,52.391701527132575
"(28800.0, 10600)",52.391701527132575,52.391701527132575
"(28800.0, 10700)",52.391701527132575,52.391701527132575
"(28800.0, 10800)",52.391701527132575,52.391701527132575
"(28800.0, 10900)",53.54144849393401,53.54144849393401
"(28800.0, 11000)",53.54144849393401,53.54144849393401
"(28800.0, 11100)",53.54144849393401,53.54144849393401
"(28800.0, 11200)",53.54144849393401,53.54144849393401
"(28800.0, 11300)",53.54144849393401,53.54144849393401
"(28800.0, 11400)",53.54144849393401,53.54144849393401
"(28800.0, 11500)",53.54144849393401,53.54144849393401
"(28800.0, 11600)",53.54144849393401,53.54144849393401
"(28800.0, 11700)",53.54144849393401,53.54144849393401
"(28800.0, 11800)",54.71349357580542,54.71349357580542
"(28800.0, 11900)",54.71349357580542,54.71349357580542
"(28800.0, 12000)",54.71349357580542,54.71349357580542
"(28800.0, 12100)",54.71349357580542,54.71349357580542
"(28800.0, 12200)",54.71349357580542,54.71349357580542
"(28800.0, 12300)",54.71349357580542,54.71349357580542
"(28800.0, 12400)",54.71349357580542,54.71349357580542
"(28800.0, 12500)",54.71349357580542,54.71349357580542
"(28800.0, 12600)",54.71349357580542,54.71349357580542
"(28800.0, 12700)",55.932131234390745,55.932131234390745
"(28800.0, 12800)",55.932131234390745,55.932131234390745
"(28800.0, 12900)",55.932131234390745,55.932131234390745
"(28800.0, 13000)",55.932131234390745,55.932131234390745
"(28800.0, 13100)",55.932131234390745,55.932131234390745
"(28800.0, 13200)",55.932131234390745,55.932131234390745
"(28800.0, 13300)",55.932131234390745,55.932131234390745
"(28800.0, 13400)",55.932131234390745,55.932131234390745
"(28800.0, 13500)",55.932131234390745,55.932131234390745
"(28800.0, 13600)",57.04255476609719,57.04255476609719
"(28800.0, 13700)",57.04255476609719,57.04255476609719
"(28800.0, 13800)",57.04255476609719,57.04255476609719
"(28800.0, 13900)",57.04255476609719,57.04255476609719
"(28800.0, 14000)",57.04255476609719,57.04255476609719
"(28800.0, 14100)",57.04255476609719,57.04255476609719
"(28800.0, 14200)",57.04255476609719,57.04255476609719
"(28800.0, 14300)",57.04255476609719,57.04255476609719
"(28800.0, 14400)",57.04255476609719,57.04255476609719
"(28800.0, 14500)",59.318166248987545,59.318166248987545
"(28800.0, 14600)",59.318166248987545,59.318166248987545
"(28800.0, 14700)",59.318166248987545,59.318166248987545
"(28800.0, 14800)",59.318166248987545,59.318166248987545
"(28800.0, 14900)",59.318166248987545,59.318166248987545
"(28800.0, 15000)",59.318166248987545,59.318166248987545
"(28800.0, 15100)",59.318166248987545,59.318166248987545
"(28800.0, 15200)",59.318166248987545,59.318166248987545
"(28800.0, 15300)",59.318166248987545,59.318166248987545
"(28800.0, 15400)",62.38032917794183,62.38032917794183
"(28800.0, 15500)",62.38032917794183,62.38032917794183
"(28800.0, 15600)",62.38032917794183,62.38032917794183
"(28800.0, 15700)",62.38032917794183,62.38032917794183
"(28800.0, 15800)",62.38032917794183,62.38032917794183
"(28800.0, 15900)",62.38032917794183,62.38032917794183
"(28800.0, 16000)",62.38032917794183,62.38032917794183
"(28800.0, 16100)",62.38032917794183,62.38032917794183
"(28800.0, 16200)",62.38032917794183,62.38032917794183
"(28800.0, 16300)",64.24872069903847,64.24872069903847
"(28800.0, 16400)",64.24872069903847,64.24872069903847
"(28800.0, 16500)",64.24872069903847,64.24872069903847
"(28800.0, 16600)",64.24872069903847,64.24872069903847
"(28800.0, 16700)",64.24872069903847,64.24872069903847
"(28800.0, 16800)",64.24872069903847,64.24872069903847
"(28800.0, 16900)",64.24872069903847,64.24872069903847
"(28800.0, 17000)",64.24872069903847,64.24872069903847
"(28800.0, 17100)",64.24872069903847,64.24872069903847
"(28800.0, 17200)",66.33785612689809,66.33785612689809
"(28800.0, 17300)",66.33785612689809,66.33785612689809
"(28800.0, 17400)",66.33785612689809,66.33785612689809
"(28800.0, 17500)",66.33785612689809,66.33785612689809
"(28800.0, 17600)",66.33785612689809,66.33785612689809
"(28800.0, 17700)",66.33785612689809,66.33785612689809
"(28800.0, 17800)",66.33785612689809,66.33785612689809
"(28800.0, 17900)",66.33785612689809,66.33785612689809
"(28800.0, 18000)",66.33785612689809,66.33785612689809
"(28800.0, 18100)",68.32835761873221,68.32835761873221
"(28800.0, 18200)",68.32835761873221,68.32835761873221
"(28800.0, 18300)",68.32835761873221,68.32835761873221
"(28800.0, 18400)",68.32835761873221,68.32835761873221
"(28800.0, 18500)",68.32835761873221,68.32835761873221
"(28800.0, 18600)",68.32835761873221,68.32835761873221
"(28800.0, 18700)",68.32835761873221,68.32835761873221
"(28800.0, 18800)",68.32835761873221,68.32835761873221
"(28800.0, 18900)",68.32835761873221,68.32835761873221
"(28800.0, 19000)",70.31690648886176,70.31690648886176
"(28800.0, 19100)",70.31690648886176,70.31690648886176
"(28800.0, 19200)",70.31690648886176,70.31690648886176
"(28800.0, 19300)",70.31690648886176,70.31690648886176
"(28800.0, 19400)",70.31690648886176,70.31690648886176
"(28800.0, 19500)",70.31690648886176,70.31690648886176
"(28800.0, 19600)",70.31690648886176,70.31690648886176
"(28800.0, 19700)",70.31690648886176,70.31690648886176
"(28800.0, 19800)",70.31690648886176,70.31690648886176
"(28800.0, 19900)",72.26251386413844,72.26251386413844
"(28800.0, 20000)",72.26251386413844,72.26251386413844
"(28800.0, 20100)",72.26251386413844,72.26251386413844
"(28800.0, 20200)",72.26251386413844,72.26251386413844
"(28800.0, 20300)",72.26251386413844,72.26251386413844
"(28800.0, 20400)",72.26251386413844,72.26251386413844
"(28800.0, 20500)",72.26251386413844,72.26251386413844
"(28800.0, 20600)",72.26251386413844,72.26251386413844
"(28800.0, 20700)",72.26251386413844,72.26251386413844
"(28800.0, 20800)",74.16998041252434,74.16998041252434
"(28800.0, 20900)",74.16998041252434,74.16998041252434
"(28800.0, 21000)",74.16998041252434,74.16998041252434
"(28800.0, 21100)",74.16998041252434,74.16998041252434
"(28800.0, 21200)",74.16998041252434,74.16998041252434
"(28800.0, 21300)",74.16998041252434,74.16998041252434
"(28800.0, 21400)",74.16998041252434,74.16998041252434
"(28800.0, 21500)",74.16998041252434,74.16998041252434
"(28800.0, 21600)",74.16998041252434,74.16998041252434
"(28800.0, 21700)",76.02916332060991,76.02916332060991
"(28800.0, 21800)",76.02916332060991,76.02916332060991
"(28800.0, 21900)",76.02916332060991,76.02916332060991
"(28800.0, 22000)",76.02916332060991,76.02916332060991
