,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,parameter,variable,upper,lower,variable,upper,lower,variable,upper,lower,variable,upper,lower
"(16200.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,291.06333042538387,303.15,288.15,,,,0.019999999128092708,inf,-inf,44.96487646774508,inf,-inf
"(16200.0, 16200.0)",298.0,291.0,281.6854525045965,45.66707854448013,16200.0,0.0,,,,,,,,,,,,291.0488347755696,303.15,288.15,45.66719821190652,200.0,0.0,,,,,,
"(16200.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,291.02810245579144,303.15,288.15,,,,0.00012341501761426946,inf,-inf,45.66719821190652,inf,-inf
"(16200.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,290.9799970930683,303.15,288.15,,,,0.019999998943751582,inf,-inf,45.66719821190652,inf,-inf
"(16200.0, 17100.0)",298.0833333333333,290.9166666666667,281.4466534044726,46.444407355599715,17100.0,0.0,,,,,,,,,,,,290.9655138432162,303.15,288.15,46.44438193156428,200.0,0.0,,,,,,
"(16200.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,290.94477778853997,303.15,288.15,,,,0.00012340902425392325,inf,-inf,46.44438193156428,inf,-inf
"(16200.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,290.8966637597038,303.15,288.15,,,,0.01999999980817026,inf,-inf,46.44438193156428,inf,-inf
"(16200.0, 18000.0)",298.1666666666667,290.8333333333333,281.19373752835935,47.29232015759317,18000.0,0.0,,,,,,,,,,,,290.8821779007148,303.15,288.15,47.292325260093655,200.0,0.0,,,,,,
"(16200.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,290.8614426333504,303.15,288.15,,,,0.00012340275669252325,inf,-inf,47.292325260093655,inf,-inf
"(16200.0, 18709.807621135333)",,,,,,,,,,,,,,,,,,290.8133304313202,303.15,288.15,,,,0.019999995691735755,inf,-inf,47.292325260093655,inf,-inf
"(16200.0, 18900.0)",298.25,290.75,280.9277879008665,48.20540124474345,18900.0,0.0,,,,,,,,,,,,290.798845122334,303.15,288.15,48.20539992424458,200.0,0.0,,,,,,
"(16200.0, 19090.192378864667)",,,,,,,,,,,,,,,,,,290.77810968219194,303.15,288.15,,,,0.0001233964671979313,inf,-inf,48.20539992424458,inf,-inf
"(16200.0, 19609.807621135333)",,,,,,,,,,,,,,,,,,290.7299970792642,303.15,288.15,,,,0.020000015247779748,inf,-inf,48.20539992424458,inf,-inf
"(16200.0, 19800.0)",298.3333333333333,290.6666666666667,280.6499433591285,49.17795913367954,19800.0,0.0,,,,,,,,,,,,290.7155116495784,303.15,288.15,49.177959164233854,200.0,0.0,,,,,,
"(16200.0, 19990.192378864667)",,,,,,,,,,,,,,,,,,290.69477627967467,303.15,288.15,,,,0.00012339005607131187,inf,-inf,49.177959164233854,inf,-inf
"(16200.0, 20509.807621135333)",,,,,,,,,,,,,,,,,,290.64666383972155,303.15,288.15,,,,0.019999922290362068,inf,-inf,49.177959164233854,inf,-inf
"(16200.0, 20700.0)",298.4166666666667,290.5833333333333,280.36139367612833,50.20403212979854,20700.0,0.0,,,,,,,,,,,,290.63217845910316,303.15,288.15,50.20403187577938,200.0,0.0,,,,,,
"(16200.0, 20890.192378864667)",,,,,,,,,,,,,,,,,,290.6114429133621,303.15,288.15,,,,0.0001233834786984637,inf,-inf,50.20403187577938,inf,-inf
"(16200.0, 21409.807621135333)",,,,,,,,,,,,,,,,,,290.56333006541223,303.15,288.15,,,,0.020000364099597656,inf,-inf,50.20403187577938,inf,-inf
"(16200.0, 21600.0)",298.5,290.5,280.0633744659077,51.277503138341295,21600.0,0.0,,,,,,,,,,,,290.5488445619568,303.15,288.15,51.2775029437478,200.0,0.0,,,,,,
"(16200.0, 21790.192378864667)",,,,,,,,,,,,,,,,,,290.5281098187134,303.15,288.15,,,,0.00012337670034121326,inf,-inf,51.2775029437478,inf,-inf
"(16200.0, 22309.807621135333)",,,,,,,,,,,,,,,,,,290.479998832805,303.15,288.15,,,,0.019998264207093858,inf,-inf,51.2775029437478,inf,-inf
"(16200.0, 22500.0)",298.5833333333333,290.4166666666667,279.7571618924774,52.39170152885935,22500.0,0.0,,,,,,,,,,,,290.4655138899609,303.15,288.15,52.39170132166837,200.0,0.0,,,,,,
"(16200.0, 22690.192378864667)",,,,,,,,,,,,,,,,,,290.4447753395077,303.15,288.15,,,,0.0001233695746038371,inf,-inf,52.39170132166837,inf,-inf
"(16200.0, 23209.807621135333)",,,,,,,,,,,,,,,,,,290.3966555197009,303.15,288.15,,,,0.020008244810225572,inf,-inf,52.39170132166837,inf,-inf
"(16200.0, 23400.0)",298.6666666666667,290.3333333333333,279.44406720508766,53.54144849872486,23400.0,0.0,,,,,,,,,,,,290.3821679172041,303.15,288.15,53.541448292933964,200.0,0.0,,,,,,
"(16200.0, 23590.192378864667)",,,,,,,,,,,,,,,,,,290.3614474606297,303.15,288.15,,,,0.00012336251529554732,inf,-inf,53.541448292933964,inf,-inf
"(16200.0, 24109.807621135333)",,,,,,,,,,,,,,,,,,290.3133696241905,303.15,288.15,,,,0.019960807825326624,inf,-inf,53.541448292933964,inf,-inf
"(16200.0, 24300.0)",298.75,290.25,279.1254311232568,54.713493579935445,24300.0,0.0,,,,,,,,,,,,290.29889466177303,303.15,288.15,54.71349337469844,200.0,0.0,,,,,,
"(16200.0, 24490.192378864667)",,,,,,,,,,,,,,,,,,290.27808820681275,303.15,288.15,,,,0.0001233530935352885,inf,-inf,54.71349337469844,inf,-inf
"(16200.0, 25009.807621135333)",,,,,,,,,,,,,,,,,,290.22981082765045,303.15,288.15,,,,0.020186271842984577,inf,-inf,54.71349337469844,inf,-inf
"(16200.0, 25200.0)",298.8333333333333,290.1666666666667,278.8026180956053,55.932131238530154,25200.0,0.0,,,,,,,,,,,,290.21527578820724,303.15,288.15,55.93213103922165,200.0,0.0,,,,,,
"(16200.0, 25390.192378864667)",,,,,,,,,,,,,,,,,,290.1948780763318,303.15,288.15,,,,0.000123354940440011,inf,-inf,55.93213103922165,inf,-inf
"(16200.0, 25909.807621135333)",,,,,,,,,,,,,,,,,,290.1475491069263,303.15,288.15,,,,0.019114660178485152,inf,-inf,55.93213103922165,inf,-inf
"(16200.0, 26100.0)",298.9166666666667,290.0833333333333,278.47701045707663,57.042554772166724,26100.0,0.0,,,,,,,,,,,,290.13329960852656,303.15,288.15,57.04255447873101,200.0,0.0,,,,,,
"(16200.0, 26290.192378864667)",,,,,,,,,,,,,,,,,,290.1109591749028,303.15,288.15,,,,0.00012333162008784388,inf,-inf,57.04255447873101,inf,-inf
"(16200.0, 26809.807621135333)",,,,,,,,,,,,,,,,,,290.0591224931247,303.15,288.15,,,,0.024207941038028948,inf,-inf,57.04255447873101,inf,-inf
"(16200.0, 27000.0)",299.0,290.0,278.15000250956723,59.31816627661494,27000.0,0.0,,,,,,,,,,,,290.0435158419907,303.15,288.15,59.31816580920108,200.0,0.0,,,,,,
"(16200.0, 27190.192378864667)",,,,,,,,,,,,,,,,,,290.04082175583824,303.15,288.15,,,,0.00012391095269347416,inf,-inf,59.31816580920108,inf,-inf
"(16200.0, 27709.807621135333)",,,,,,,,,,,,,,,,,,290.03457064679895,303.15,288.15,,,,0.0001236723907967279,inf,-inf,59.31816580920108,inf,-inf
"(16200.0, 27900.0)",298.9166666666667,290.0833333333333,277.8229945513114,62.38032910965716,27900.0,0.0,,,,,,,,,,,,290.03268860353063,303.15,288.15,62.38032923636831,200.0,0.0,,,,,,
"(16200.0, 28090.192378864667)",,,,,,,,,,,,,,,,,,290.0567054866497,303.15,288.15,,,,0.02662494736142612,inf,-inf,62.38032923636831,inf,-inf
"(16200.0, 28609.807621135333)",,,,,,,,,,,,,,,,,,290.1124320472222,303.15,288.15,,,,0.00012342978675831246,inf,-inf,62.38032923636831,inf,-inf
"(16200.0, 28800.0)",298.8333333333333,290.1666666666667,277.4973868805898,64.24872090425607,28800.0,0.0,,,,,,,,,,,,290.1292098377728,303.15,288.15,64.24872056298572,200.0,0.0,,,,,,
"(16200.0, 28990.192378864667)",,,,,,,,,,,,,,,,,,290.14885826533134,303.15,288.15,,,,0.017805501928934205,inf,-inf,64.24872056298572,inf,-inf
"(16200.0, 29509.807621135333)",,,,,,,,,,,,,,,,,,290.1944486645128,303.15,288.15,,,,0.0001233254393377094,inf,-inf,64.24872056298572,inf,-inf
"(16200.0, 29700.0)",298.75,290.25,277.17457379943636,66.3378555317673,29700.0,0.0,,,,,,,,,,,,290.208174725492,303.15,288.15,66.33785538239073,200.0,0.0,,,,,,
"(16200.0, 29890.192378864667)",,,,,,,,,,,,,,,,,,290.22927017876594,303.15,288.15,,,,0.020726920675220018,inf,-inf,66.33785538239073,inf,-inf
"(16200.0, 30409.807621135333)",,,,,,,,,,,,,,,,,,290.27821812296173,303.15,288.15,,,,0.00012335456401149384,inf,-inf,66.33785538239073,inf,-inf
"(16200.0, 30600.0)",298.6666666666667,290.3333333333333,276.85593764302394,68.3283594293223,30600.0,0.0,,,,,,,,,,,,290.2929550517648,303.15,288.15,68.32835920466019,200.0,0.0,,,,,,
"(16200.0, 30790.192378864667)",,,,,,,,,,,,,,,,,,290.3135712238767,303.15,288.15,,,,0.019759208159846792,inf,-inf,68.32835920466019,inf,-inf
"(16200.0, 31309.807621135333)",,,,,,,,,,,,,,,,,,290.36140708826713,303.15,288.15,,,,0.00012335621625516506,inf,-inf,68.32835920466019,inf,-inf
"(16200.0, 31500.0)",298.5833333333333,290.4166666666667,276.5428428602921,70.31690104093828,31500.0,0.0,,,,,,,,,,,,290.3758091993126,303.15,288.15,70.3169008456507,200.0,0.0,,,,,,
"(16200.0, 31690.192378864667)",,,,,,,,,,,,,,,,,,290.3965840040386,303.15,288.15,,,,0.020079760465322918,inf,-inf,70.3169008456507,inf,-inf
"(16200.0, 32209.807621135333)",,,,,,,,,,,,,,,,,,290.44478794491647,303.15,288.15,,,,0.00012336854161222293,inf,-inf,70.3169008456507,inf,-inf
"(16200.0, 32400.0)",298.5,290.5,276.2366301711678,72.26253032727271,32400.0,0.0,,,,,,,,,,,,290.45930087403775,303.15,288.15,72.26253012152706,200.0,0.0,,,,,,
"(16200.0, 32590.192378864667)",,,,,,,,,,,,,,,,,,290.48002351867973,303.15,288.15,,,,0.019973578334954487,inf,-inf,72.26253012152706,inf,-inf
"(16200.0, 33109.80762113533)",,,,,,,,,,,,,,,,,,290.52810643210927,303.15,288.15,,,,0.0001233772136806024,inf,-inf,72.26253012152706,inf,-inf
"(16200.0, 33300.0)",298.4166666666667,290.5833333333333,275.9386108253965,74.16993072909574,33300.0,0.0,,,,,,,,,,,,290.54258292307316,303.15,288.15,74.16993052721946,200.0,0.0,,,,,,
"(16200.0, 33490.19237886467)",,,,,,,,,,,,,,,,,,290.56332167861285,303.15,288.15,,,,0.02000875089815689,inf,-inf,74.16993052721946,inf,-inf
"(16200.0, 34009.80762113533)",,,,,,,,,,,,,,,,,,290.6114419742836,303.15,288.15,,,,0.00012338619679620863,inf,-inf,74.16993052721946,inf,-inf
"(16200.0, 34200.0)",298.3333333333333,290.6666666666667,275.6500609875694,76.02931332633334,34200.0,0.0,,,,,,,,,,,,290.6259297200497,303.15,288.15,76.0293131247205,200.0,0.0,,,,,,
"(16200.0, 34390.19237886467)",,,,,,,,,,,,,,,,,,290.64666666193307,303.15,288.15,,,,0.01999710007920962,inf,-inf,76.0293131247205,inf,-inf
"(16200.0, 34909.80762113533)",,,,,,,,,,,,,,,,,,290.69478274936296,303.15,288.15,,,,0.00012339529299265414,inf,-inf,76.0293131247205,inf,-inf
"(16200.0, 35100.0)",298.25,290.75,275.3722162723912,77.83467795947817,35100.0,0.0,,,,,,,,,,,,290.70926922813925,303.15,288.15,77.83467775468046,200.0,0.0,,,,,,
"(16200.0, 35290.19237886467)",,,,,,,,,,,,,,,,,,290.7299961351251,303.15,288.15,,,,0.02000095938680118,inf,-inf,77.83467775468046,inf,-inf
"(16200.0, 35809.80762113533)",,,,,,,,,,,,,,,,,,290.7780889385043,303.15,288.15,,,,0.00012340149965960485,inf,-inf,77.83467775468046,inf,-inf
"(16200.0, 36000.0)",298.1666666666667,290.8333333333333,275.1062664535877,79.58288782010162,36000.0,0.0,,,,,,,,,,,,290.79256840707,303.15,288.15,79.58288762637643,200.0,0.0,,,,,,
"(16200.0, 36190.19237886467)",,,,,,,,,,,,,,,,,,290.8133307460099,303.15,288.15,,,,0.019999681002100627,inf,-inf,79.58288762637643,inf,-inf
"(16200.0, 36709.80762113533)",,,,,,,,,,,,,,,,,,290.86150576242727,303.15,288.15,,,,0.0001234153453436283,inf,-inf,79.58288762637643,inf,-inf
"(16200.0, 36900.0)",298.0833333333333,290.9166666666667,274.85335036911243,81.25865000822047,36900.0,0.0,,,,,,,,,,,,290.87600998316003,303.15,288.15,81.25864978510668,200.0,0.0,,,,,,
"(16200.0, 37090.19237886467)",,,,,,,,,,,,,,,,,,290.89666365504047,303.15,288.15,,,,0.020000104471608545,inf,-inf,81.25864978510668,inf,-inf
"(16200.0, 37609.80762113533)",,,,,,,,,,,,,,,,,,290.94458653043523,303.15,288.15,,,,0.0001234043693261153,inf,-inf,81.25864978510668,inf,-inf
"(16200.0, 37800.0)",298.0,291.0,274.61455104446753,82.88589436231715,37800.0,0.0,,,,,,,,,,,,290.9590148381882,303.15,288.15,82.8858942185287,200.0,0.0,,,,,,
"(16200.0, 37990.19237886467)",,,,,,,,,,,,,,,,,,290.9799971278274,303.15,288.15,,,,0.019999964184594942,inf,-inf,82.8858942185287,inf,-inf
"(16200.0, 38509.80762113533)",,,,,,,,,,,,,,,,,,291.02868249756204,303.15,288.15,,,,0.00012346564876331383,inf,-inf,82.8858942185287,inf,-inf
"(16200.0, 38700.0)",297.9166666666667,291.0833333333333,274.3908910550221,84.37079696457148,38700.0,0.0,,,,,,,,,,,,291.0433403721535,303.15,288.15,84.37079661152615,200.0,0.0,,,,,,
"(16200.0, 38890.19237886467)",,,,,,,,,,,,,,,,,,291.06333041381504,303.15,288.15,,,,0.020000010697026022,inf,-inf,84.37079661152615,inf,-inf
"(16200.0, 39409.80762113533)",,,,,,,,,,,,,,,,,,291.10971346285487,303.15,288.15,,,,0.0001233063316120295,inf,-inf,84.37079661152615,inf,-inf
"(16200.0, 39600.0)",297.8333333333333,291.1666666666667,274.18332814718804,85.97641856699589,39600.0,0.0,,,,,,,,,,,,291.12367816970004,303.15,288.15,85.97641873399792,200.0,0.0,,,,,,
"(16200.0, 39790.19237886467)",,,,,,,,,,,,,,,,,,291.1466637619174,303.15,288.15,,,,0.019999995094311534,inf,-inf,85.97641873399792,inf,-inf
"(16200.0, 40309.80762113533)",,,,,,,,,,,,,,,,,,291.1999974101949,303.15,288.15,,,,0.000123738852795554,inf,-inf,85.97641873399792,inf,-inf
"(16200.0, 40500.0)",297.75,291.25,273.9927511372023,86.88969315996748,40500.0,0.0,,,,,,,,,,,,291.21605475826925,303.15,288.15,86.88969170107842,200.0,0.0,,,,,,
"(16200.0, 40690.19237886467)",,,,,,,,,,,,,,,,,,291.2299970901712,303.15,288.15,,,,0.01999999934000921,inf,-inf,86.88969170107842,inf,-inf
"(16200.0, 41209.80762113533)",,,,,,,,,,,,,,,,,,291.2623475912499,303.15,288.15,,,,0.00012174241937243733,inf,-inf,86.88969170107842,inf,-inf
"(16200.0, 41400.0)",297.6666666666667,291.3333333333333,273.81997610507943,89.5476886348375,41400.0,0.0,,,,,,,,,,,,291.27208746978766,303.15,288.15,89.54768991478291,200.0,0.0,,,,,,
"(16200.0, 41590.19237886467)",,,,,,,,,,,,,,,,,,291.31333043105457,303.15,288.15,,,,0.019999990947838327,inf,-inf,89.54768991478291,inf,-inf
"(16200.0, 42109.80762113533)",,,,,,,,,,,,,,,,,,291.40902679464295,303.15,288.15,,,,0.00012460573988427181,inf,-inf,89.54768991478291,inf,-inf
"(16200.0, 42300.0)",297.5833333333333,291.4166666666667,273.665742900032,87.41557322544348,42300.0,0.0,,,,,,,,,,,,291.43783843362195,303.15,288.15,87.41557295524575,200.0,0.0,,,,,,
"(16200.0, 42490.19237886467)",,,,,,,,,,,,,,,,,,291.41178304168676,303.15,288.15,,,,0.0048807191366182796,inf,-inf,87.41557295524575,inf,-inf
"(16200.0, 43009.80762113533)",,,,,,,,,,,,,,,,,,291.3513265132642,303.15,288.15,,,,0.06533723985411806,inf,-inf,87.41557295524575,inf,-inf
"(16200.0, 43200.0)",,,,,,,,,,,,,,,,,,291.3331246547445,303.15,288.15,,,,,,,,,
"(17100.0, 0.0)",297.4166666666667,291.5833333333333,282.8845384548868,44.58367423079911,0.0,0.0,10000.0,5.0,250.0,1.0,900.0,7200.0,900.0,10.0,291.5321217884926,44.58367423079911,0.0,291.5321217884926,303.15,288.15,44.58367423079911,200.0,0.0,,,,,,
"(17100.0, 190.19237886466843)",,,,,,,,,,,,,,,,,,291.5563892993115,303.15,288.15,,,,0.026941126478663042,inf,-inf,44.58367423079911,inf,-inf
"(17100.0, 709.8076211353316)",,,,,,,,,,,,,,,,,,291.6126973932838,303.15,288.15,,,,0.00012789125570451443,inf,-inf,44.58367423079911,inf,-inf
"(17100.0, 900.0)",297.3333333333333,291.6666666666667,282.9795148615725,44.32166863312088,900.0,0.0,,,,,,,,,,,,291.6296502681296,303.15,288.15,140.99274329070124,200.0,0.0,,,,,,
"(17100.0, 1090.1923788646684)",,,,,,,,,,,,,,,,,,293.39219406947404,303.15,288.15,,,,0.00012788506661883965,inf,-inf,140.99274329070124,inf,-inf
"(17100.0, 1609.8076211353316)",,,,,,,,,,,,,,,,,,297.48183815109616,303.15,288.15,,,,0.14850184593309373,inf,-inf,140.99274329070124,inf,-inf
"(17100.0, 1800.0)",297.25,291.75,283.0538105441804,44.48559048113866,1800.0,0.0,,,,,,,,,,,,298.71312160237215,303.15,288.15,3.3503219093998746e-08,200.0,0.0,,,,,,
"(17100.0, 1990.1923788646684)",,,,,,,,,,,,,,,,,,297.3012309659343,303.15,288.15,,,,0.05122799779059915,inf,-inf,3.3503219093998746e-08,inf,-inf
"(17100.0, 2509.807621135332)",,,,,,,,,,,,,,,,,,294.02521014829495,303.15,288.15,,,,0.00012787323380207677,inf,-inf,3.3503219093998746e-08,inf,-inf
"(17100.0, 2700.0)",297.1666666666667,291.8333333333333,283.10710735719147,44.44178912812684,2700.0,0.0,,,,,,,,,,,,293.03888709956715,303.15,288.15,29.512321413322894,200.0,0.0,,,,,,
"(17100.0, 2890.1923788646686)",,,,,,,,,,,,,,,,,,292.6755918849748,303.15,288.15,,,,0.00012795477360932677,inf,-inf,29.512321413322894,inf,-inf
"(17100.0, 3409.807621135332)",,,,,,,,,,,,,,,,,,291.8326351748461,303.15,288.15,,,,0.0006952401537533622,inf,-inf,29.512321413322894,inf,-inf
"(17100.0, 3600.0)",297.0833333333333,291.9166666666667,283.13917707547006,45.22924727128149,3600.0,0.0,,,,,,,,,,,,291.57884324904256,303.15,288.15,46.91815503859952,200.0,0.0,,,,,,
"(17100.0, 3790.1923788646686)",,,,,,,,,,,,,,,,,,291.6639539608789,303.15,288.15,,,,0.25270978750766504,inf,-inf,46.91815503859952,inf,-inf
"(17100.0, 4309.807621135332)",,,,,,,,,,,,,,,,,,291.8614370070756,303.15,288.15,,,,0.0552267444652271,inf,-inf,46.91815503859952,inf,-inf
"(17100.0, 4500.0)",297.0,292.0,283.14988237155904,44.19988059562568,4500.0,0.0,,,,,,,,,,,,291.9208939186883,303.15,288.15,43.0901436245424,200.0,0.0,,,,,,
"(17100.0, 4690.192378864668)",,,,,,,,,,,,,,,,,,291.9071005267876,303.15,288.15,,,,0.09289655561177175,inf,-inf,43.0901436245424,inf,-inf
"(17100.0, 5209.807621135332)",,,,,,,,,,,,,,,,,,291.8750956123513,303.15,288.15,,,,0.12490146943705673,inf,-inf,43.0901436245424,inf,-inf
"(17100.0, 5400.0)",297.0833333333333,291.9166666666667,283.13917740373716,42.749004978604084,5400.0,0.0,,,,,,,,,,,,291.8654597807924,303.15,288.15,42.53214847825055,200.0,0.0,,,,,,
"(17100.0, 5590.192378864668)",,,,,,,,,,,,,,,,,,291.84563720103455,303.15,288.15,,,,0.07102654961224149,inf,-inf,42.53214847825055,inf,-inf
"(17100.0, 6109.807621135332)",,,,,,,,,,,,,,,,,,291.7996427151516,303.15,288.15,,,,0.1170210342569511,inf,-inf,42.53214847825055,inf,-inf
"(17100.0, 6300.0)",297.1666666666667,291.8333333333333,283.10710801231994,42.774444361230664,6300.0,0.0,,,,,,,,,,,,291.78579499437467,303.15,288.15,41.65351267666008,200.0,0.0,,,,,,
"(17100.0, 6490.192378864668)",,,,,,,,,,,,,,,,,,291.7544196688359,303.15,288.15,,,,0.07891074899395738,inf,-inf,41.65351267666008,inf,-inf
"(17100.0, 7009.807621135332)",,,,,,,,,,,,,,,,,,291.6816192571239,303.15,288.15,,,,0.15171115934828608,inf,-inf,41.65351267666008,inf,-inf
"(17100.0, 7200.0)",297.25,291.75,283.05381152336497,42.56497882530394,7200.0,0.0,,,,,,,,,,,,291.6597009824771,303.15,288.15,44.21921900287059,200.0,0.0,,,,,,
"(17100.0, 7390.192378864668)",,,,,,,,,,,,,,,,,,291.681155662412,303.15,288.15,,,,0.06884142333252545,inf,-inf,44.21921900287059,inf,-inf
"(17100.0, 7909.807621135332)",,,,,,,,,,,,,,,,,,291.73093712302136,303.15,288.15,,,,0.019059971196063136,inf,-inf,44.21921900287059,inf,-inf
"(17100.0, 8100.0)",297.3333333333333,291.6666666666667,282.9795161606201,42.532261605520745,8100.0,0.0,,,,,,,,,,,,291.7459250015272,303.15,288.15,33.794121152732956,200.0,0.0,,,,,,
"(17100.0, 8290.192378864669)",,,,,,,,,,,,,,,,,,291.5649151279827,303.15,288.15,,,,0.10174862421233322,inf,-inf,33.794121152732956,inf,-inf
"(17100.0, 8809.807621135331)",,,,,,,,,,,,,,,,,,291.1449165114992,303.15,288.15,,,,0.5217472389288308,inf,-inf,33.794121152732956,inf,-inf
"(17100.0, 9000.0)",297.4166666666667,291.5833333333333,282.8845400682346,42.58785119828714,9000.0,0.0,,,,,,,,,,,,291.0184660586688,303.15,288.15,67.53688603086556,200.0,0.0,,,,,,
"(17100.0, 9190.192378864669)",,,,,,,,,,,,,,,,,,291.50295260037626,303.15,288.15,,,,0.08037781990236344,inf,-inf,67.53688603086556,inf,-inf
"(17100.0, 9709.807621135331)",,,,,,,,,,,,,,,,,,292.62711048876935,303.15,288.15,,,,0.00012791548857741196,inf,-inf,67.53688603086556,inf,-inf
"(17100.0, 9900.0)",297.5,291.5,282.7692899484172,42.74798726104593,9900.0,0.0,,,,,,,,,,,,292.96556463709453,303.15,288.15,29.218403413060308,200.0,0.0,,,,,,
"(17100.0, 10090.192378864669)",,,,,,,,,,,,,,,,,,292.573121655333,303.15,288.15,,,,0.00012791103519473138,inf,-inf,29.218403413060308,inf,-inf
"(17100.0, 10609.807621135331)",,,,,,,,,,,,,,,,,,291.6625331544907,303.15,288.15,,,,0.00012776393443426152,inf,-inf,29.218403413060308,inf,-inf
"(17100.0, 10800.0)",297.5833333333333,291.4166666666667,282.63425931987433,43.00635757568822,10800.0,0.0,,,,,,,,,,,,291.3883790888474,303.15,288.15,44.02790544161328,200.0,0.0,,,,,,
"(17100.0, 10990.192378864669)",,,,,,,,,,,,,,,,,,291.3930189963561,303.15,288.15,,,,0.023644765588956302,inf,-inf,44.02790544161328,inf,-inf
"(17100.0, 11509.807621135331)",,,,,,,,,,,,,,,,,,291.4037850098123,303.15,288.15,,,,0.012878760023996808,inf,-inf,44.02790544161328,inf,-inf
"(17100.0, 11700.0)",297.6666666666667,291.3333333333333,282.4800264044878,43.3608799313096,11700.0,0.0,,,,,,,,,,,,291.40702637114816,303.15,288.15,43.07010904355433,200.0,0.0,,,,,,
"(17100.0, 11890.192378864669)",,,,,,,,,,,,,,,,,,291.3788073180133,303.15,288.15,,,,0.0001265383942475967,inf,-inf,43.07010904355433,inf,-inf
"(17100.0, 12409.807621135331)",,,,,,,,,,,,,,,,,,291.31333042969203,303.15,288.15,,,,0.020000001467212643,inf,-inf,43.07010904355433,inf,-inf
"(17100.0, 12600.0)",297.75,291.25,282.3072516512794,43.80808189272761,12600.0,0.0,,,,,,,,,,,,291.2936170738539,303.15,288.15,43.86925904427588,200.0,0.0,,,,,,
"(17100.0, 12790.192378864669)",,,,,,,,,,,,,,,,,,291.2744562065374,303.15,288.15,,,,0.00012573868070055335,inf,-inf,43.86925904427588,inf,-inf
"(17100.0, 13309.807621135331)",,,,,,,,,,,,,,,,,,291.2299970971753,303.15,288.15,,,,0.020000001483857326,inf,-inf,43.86925904427588,inf,-inf
"(17100.0, 13500.0)",297.8333333333333,291.1666666666667,282.1166749082674,44.344300027599,13500.0,0.0,,,,,,,,,,,,291.2166116375791,303.15,288.15,44.33142832232752,200.0,0.0,,,,,,
"(17100.0, 13690.192378864669)",,,,,,,,,,,,,,,,,,291.19554495402167,303.15,288.15,,,,0.0001259347220889776,inf,-inf,44.33142832232752,inf,-inf
"(17100.0, 14209.807621135331)",,,,,,,,,,,,,,,,,,291.1466637644227,303.15,288.15,,,,0.02000000173669541,inf,-inf,44.33142832232752,inf,-inf
"(17100.0, 14400.0)",297.9166666666667,291.0833333333333,281.90911225432313,44.96544640665114,14400.0,0.0,,,,,,,,,,,,291.131946933659,303.15,288.15,44.96815437054814,200.0,0.0,,,,,,
"(17100.0, 14590.192378864669)",,,,,,,,,,,,,,,,,,291.11128122842007,303.15,288.15,,,,0.00012588958636184928,inf,-inf,44.96815437054814,inf,-inf
"(17100.0, 15109.807621135331)",,,,,,,,,,,,,,,,,,291.0633304319303,303.15,288.15,,,,0.02000000172901722,inf,-inf,44.96815437054814,inf,-inf
"(17100.0, 15300.0)",298.0,291.0,281.6854525045965,45.66707854452456,15300.0,0.0,,,,,,,,,,,,291.0488937178749,303.15,288.15,45.666508590188386,200.0,0.0,,,,,,
"(17100.0, 15490.192378864669)",,,,,,,,,,,,,,,,,,291.0281436480068,303.15,288.15,,,,0.00012589009661389945,inf,-inf,45.666508590188386,inf,-inf
"(17100.0, 16009.807621135331)",,,,,,,,,,,,,,,,,,290.9799970996122,303.15,288.15,,,,0.020000001547196358,inf,-inf,45.666508590188386,inf,-inf
"(17100.0, 16200.0)",298.0833333333333,290.9166666666667,281.4466534044726,46.444407355647066,16200.0,0.0,,,,,,,,,,,,290.965501449846,303.15,288.15,46.4445270657385,200.0,0.0,,,,,,
"(17100.0, 16390.192378864667)",,,,,,,,,,,,,,,,,,290.94476912974017,303.15,288.15,,,,0.00012588227243221737,inf,-inf,46.4445270657385,inf,-inf
"(17100.0, 16909.807621135333)",,,,,,,,,,,,,,,,,,290.8966637662568,303.15,288.15,,,,0.020000002402648782,inf,-inf,46.4445270657385,inf,-inf
"(17100.0, 17100.0)",298.1666666666667,290.8333333333333,281.19373752835935,47.292320157639445,17100.0,0.0,,,,,,,,,,,,290.88218051617577,303.15,288.15,47.292294764054326,200.0,0.0,,,,,,
"(17100.0, 17290.192378864667)",,,,,,,,,,,,,,,,,,290.86144446307065,303.15,288.15,,,,0.00012587608582977653,inf,-inf,47.292294764054326,inf,-inf
"(17100.0, 17809.807621135333)",,,,,,,,,,,,,,,,,,290.8133304378799,303.15,288.15,,,,0.019999998279410146,inf,-inf,47.292294764054326,inf,-inf
"(17100.0, 18000.0)",298.25,290.75,280.9277879008665,48.205401244789876,18000.0,0.0,,,,,,,,,,,,290.79884457998844,303.15,288.15,48.20540638034869,200.0,0.0,,,,,,
"(17100.0, 18190.192378864667)",,,,,,,,,,,,,,,,,,290.7781093051662,303.15,288.15,,,,0.00012586958891476724,inf,-inf,48.20540638034869,inf,-inf
