,T_out,P_el,_mDot_full
"(1800.0, 28200)",294.1499938607267,0.14999999999998112,0.010714290412709868
"(1800.0, 28500)",294.1499938607267,0.14999999999998112,0.010714290412709868
"(1800.0, 28800)",294.1499938607267,0.14999999999998112,0.010714290412709868
"(1800.0, 29100)",294.14999386070673,0.15000000000001898,0.010714290412727841
"(1800.0, 29400)",294.14999386070673,0.15000000000001898,0.010714290412727841
"(1800.0, 29700)",294.14999386070673,0.15000000000001898,0.010714290412727841
"(1800.0, 30000)",294.1499938607894,0.14999999999995148,0.010714290412659769
"(1800.0, 30300)",294.1499938607921,0.14999999999998076,0.010714290412659769
"(1800.0, 30600)",294.1499938607921,0.14999999999998076,0.010714290412659769
"(1800.0, 30900)",294.149993860474,0.15000000000013977,0.010714290412914567
"(1800.0, 31200)",294.14999386046276,0.15000000000001915,0.010714290412914567
"(1800.0, 31500)",294.14999386046276,0.15000000000001915,0.010714290412914567
"(1800.0, 31800)",294.1499938616652,0.14999999999954028,0.010714290411960115
"(1800.0, 32100)",294.1499938617058,0.14999999999997524,0.010714290411960115
"(1800.0, 32400)",294.1499938617063,0.14999999999998073,0.010714290411960115
"(1800.0, 32700)",294.14999385719057,0.15000000000153837,0.010714290415527284
"(1800.0, 33000)",294.1499938570522,0.1500000000000556,0.010714290415527284
"(1800.0, 33300)",294.1499938570488,0.15000000000001903,0.010714290415527284
"(1800.0, 33600)",294.14999387396887,0.14999999999480518,0.010714290402205824
"(1800.0, 33900)",294.1499938744398,0.14999999999985103,0.010714290402205824
"(1800.0, 34200)",294.1499938744519,0.14999999999998082,0.010714290402205824
"(1800.0, 34500)",294.1499938110914,0.15000000001761268,0.010714290451955516
"(1800.0, 34800)",294.14999380948865,0.15000000000044092,0.010714290451955516
"(1800.0, 35100)",294.1499938094493,0.15000000000001937,0.010714290451955516
"(1800.0, 35400)",294.149994046614,0.14999999994023744,0.010714290266181651
"(1800.0, 35700)",294.1499940520671,0.1499999999986639,0.010714290266181651
"(1800.0, 36000)",294.1499940521883,0.14999999999996208,0.010714290266181651
"(1800.0, 36300)",294.14999316421046,0.15000000020285617,0.010714290960249576
"(1800.0, 36600)",294.1499931456607,0.15000000000410837,0.010714290960249576
"(1800.0, 36900)",294.14999314528563,0.15000000000009014,0.010714290960249576
"(1800.0, 37200)",294.1499964630129,0.1499999993129753,0.010714288372091053
"(1800.0, 37500)",294.14999652595714,0.14999999998737787,0.010714288372091053
"(1800.0, 37800)",294.1499965271134,0.1499999999997663,0.010714288372091053
"(1800.0, 38100)",294.1499840450834,0.15000000234416347,0.010714298092135418
"(1800.0, 38400)",294.14998382994656,0.1500000000391233,0.010714298092135418
"(1800.0, 38700)",294.1499838263549,0.15000000000064156,0.010714298092135418
"(1800.0, 39000)",294.1500295454605,0.1499999922222039,0.01071426254745593
"(1800.0, 39300)",294.15003026038204,0.14999999988206142,0.01071426254745593
"(1800.0, 39600)",294.15003027122737,0.14999999999826105,0.01071426254745593
"(1800.0, 39900)",294.1498456568322,0.1500000283463748,0.01071440586012254
"(1800.0, 40200)",294.1498430476396,0.15000000039042616,0.01071440586012254
"(1800.0, 40500)",294.1498430116867,0.15000000000521188,0.01071440586012254
"(1800.0, 40800)",294.1503698984237,0.14999992697217018,0.010713997420100908
"(1800.0, 41100)",294.15037662928813,0.14999999908663433,0.010713997420100908
"(1800.0, 41400)",294.15037671350433,0.14999999998892677,0.010713997420100908
"(1800.0, 41700)",287.6721965022232,0.15003157103957687,0.019945181037910223
"(1800.0, 42000)",287.6706139897141,0.15000000754108928,0.019945181037910223
"(1800.0, 42300)",287.67061361171244,0.15000000000177732,0.019945181037910223
"(1800.0, 42600)",351.5694100401993,5.104514340707483e-06,7.147236777557168e-08
"(1800.0, 42900)",415.91623282489127,9.703534123964521e-06,7.147236777557168e-08
"(1800.0, 43200)",480.711039752311,1.4334572394628225e-05,7.147236777557168e-08
"(2700.0, 0)",,,
"(2700.0, 300)",293.14895752750755,0.1503414844588428,0.01156565702601148
"(2700.0, 600)",293.1469780249407,0.15031859021107294,0.01156565702601148
"(2700.0, 900)",293.1442548025956,0.1502870943554238,0.01156565702601148
"(2700.0, 1200)",293.3564618909759,0.13336494653137393,0.010098461467753448
"(2700.0, 1500)",293.58801417360246,0.13570326833524882,0.010098461467753448
"(2700.0, 1800)",293.8233276233235,0.13807957214010153,0.010098461467753448
"(2700.0, 2100)",293.88906955058087,0.14720853273363702,0.01071459258515894
"(2700.0, 2400)",293.9481457135528,0.14784150975137528,0.01071459258515894
"(2700.0, 2700)",293.99875377128416,0.1483837544714933,0.01071459258515894
"(2700.0, 3000)",294.04037117362356,0.14882382167223943,0.010714171695774478
"(2700.0, 3300)",294.073066229226,0.14917412211156733,0.010714171695774478
"(2700.0, 3600)",294.0977358497825,0.14943843666187864,0.010714171695774478
"(2700.0, 3900)",294.11557201604955,0.1496315926273469,0.010714318930537663
"(2700.0, 4200)",294.1280323624843,0.14976509675303423,0.010714318930537663
"(2700.0, 4500)",294.13641951094996,0.14985495933661266,0.010714318930537663
"(2700.0, 4800)",294.14188166776904,0.1499129729816787,0.010714282506191417
"(2700.0, 5100)",294.1453012168446,0.14994961099651774,0.010714282506191417
"(2700.0, 5400)",294.14736728717855,0.14997174745775385,0.010714282506191417
"(2700.0, 5700)",294.1485665258734,0.14998473597238648,0.010714292473816568
"(2700.0, 6000)",294.14924212352526,0.1499919745232228,0.010714292473816568
"(2700.0, 6300)",294.1496097952665,0.149995913865793,0.010714292473816568
"(2700.0, 6600)",294.1498048936534,0.14999796705739638,0.010714289820238466
"(2700.0, 6900)",294.14990402898786,0.14999902922210034,0.010714289820238466
"(2700.0, 7200)",294.14995267379027,0.14999955041661162,0.010714289820238466
"(2700.0, 7500)",294.1499752636987,0.1499998024145561,0.010714290531891022
"(2700.0, 7800)",294.1499856761277,0.14999991397634502,0.010714290531891022
"(2700.0, 8100)",294.14999032057585,0.14999996373831256,0.010714290531891022
"(2700.0, 8400)",294.1499924702837,0.1499999841042039,0.01071429034141221
"(2700.0, 8700)",294.1499933669511,0.14999999371135966,0.01071429034141221
"(2700.0, 9000)",294.14999372899507,0.149999997590404,0.01071429034141221
"(2700.0, 9300)",294.1499938285116,0.14999999937080466,0.010714290392423111
"(2700.0, 9600)",294.1499938661289,0.1499999997738481,0.010714290392423111
"(2700.0, 9900)",294.14999387988854,0.1499999999212725,0.010714290392423111
"(2700.0, 10200)",294.1499938965894,0.149999999908981,0.010714290378763846
"(2700.0, 10500)",294.1499939023107,0.14999999997028043,0.010714290378763846
"(2700.0, 10800)",294.1499939042077,0.1499999999906047,0.010714290378763846
"(2700.0, 11100)",294.1499939015004,0.15000000001280447,0.010714290382421405
"(2700.0, 11400)",294.14999390066026,0.15000000000380315,0.010714290382421405
"(2700.0, 11700)",294.149993900408,0.1500000000011002,0.010714290382421405
"(2700.0, 12000)",294.14999390125706,0.1499999999964846,0.010714290381441916
"(2700.0, 12300)",294.14999390149626,0.1499999999990469,0.010714290381441916
"(2700.0, 12600)",294.14999390156134,0.149999999999745,0.010714290381441916
"(2700.0, 12900)",294.1499939013232,0.15000000000087305,0.01071429038170479
"(2700.0, 13200)",294.1499939012623,0.1500000000002206,0.01071429038170479
"(2700.0, 13500)",294.1499939012472,0.15000000000005917,0.01071429038170479
"(2700.0, 13800)",294.14999390131317,0.1499999999997804,0.01071429038163442
"(2700.0, 14100)",294.14999390132834,0.14999999999994304,0.01071429038163442
"(2700.0, 14400)",294.14999390133187,0.14999999999998082,0.01071429038163442
"(2700.0, 14700)",294.14999390131646,0.15000000000005403,0.010714290381651436
"(2700.0, 15000)",294.1499939013132,0.15000000000001926,0.010714290381651436
"(2700.0, 15300)",294.1499939013132,0.15000000000001926,0.010714290381651436
"(2700.0, 15600)",294.1499939013148,0.14999999999998062,0.010714290381647456
"(2700.0, 15900)",294.1499939013148,0.14999999999998062,0.010714290381647456
"(2700.0, 16200)",294.1499939013148,0.14999999999998062,0.010714290381647456
"(2700.0, 16500)",294.14999390131476,0.150000000000008,0.010714290381649455
"(2700.0, 16800)",294.14999390131476,0.150000000000008,0.010714290381649455
"(2700.0, 17100)",294.14999390131476,0.150000000000008,0.010714290381649455
"(2700.0, 17400)",294.14999390131476,0.15000000000000038,0.01071429038164891
"(2700.0, 17700)",294.14999390131476,0.15000000000000038,0.01071429038164891
"(2700.0, 18000)",294.14999390131476,0.15000000000000038,0.01071429038164891
"(2700.0, 18300)",294.14999390131476,0.15000000000000224,0.010714290381649045
"(2700.0, 18600)",294.14999390131476,0.15000000000000224,0.010714290381649045
"(2700.0, 18900)",294.14999390131476,0.15000000000000224,0.010714290381649045
"(2700.0, 19200)",294.14999390131476,0.15000000000000344,0.01071429038164913
"(2700.0, 19500)",294.14999390131476,0.15000000000000344,0.01071429038164913
"(2700.0, 19800)",294.14999390131476,0.15000000000000344,0.01071429038164913
"(2700.0, 20100)",294.14999390131476,0.15000000000000333,0.010714290381649122
"(2700.0, 20400)",294.14999390131476,0.15000000000000333,0.010714290381649122
"(2700.0, 20700)",294.14999390131476,0.15000000000000333,0.010714290381649122
"(2700.0, 21000)",294.14999390131476,0.15000000000000255,0.010714290381649068
"(2700.0, 21300)",294.14999390131476,0.15000000000000255,0.010714290381649068
"(2700.0, 21600)",294.14999390131476,0.15000000000000255,0.010714290381649068
"(2700.0, 21900)",294.14999390131476,0.1500000000000028,0.010714290381649083
"(2700.0, 22200)",294.14999390131476,0.1500000000000028,0.010714290381649083
"(2700.0, 22500)",294.14999390131476,0.1500000000000028,0.010714290381649083
"(2700.0, 22800)",294.14999390131476,0.15000000000000266,0.010714290381649075
"(2700.0, 23100)",294.14999390131476,0.15000000000000266,0.010714290381649075
"(2700.0, 23400)",294.14999390131476,0.15000000000000266,0.010714290381649075
"(2700.0, 23700)",294.14999390131476,0.15000000000000296,0.010714290381649094
"(2700.0, 24000)",294.14999390131476,0.15000000000000296,0.010714290381649094
"(2700.0, 24300)",294.14999390131476,0.15000000000000296,0.010714290381649094
"(2700.0, 24600)",294.14999390131476,0.150000000000002,0.010714290381649028
"(2700.0, 24900)",294.14999390131476,0.150000000000002,0.010714290381649028
"(2700.0, 25200)",294.14999390131476,0.150000000000002,0.010714290381649028
"(2700.0, 25500)",294.14999390131476,0.15000000000000607,0.010714290381649318
"(2700.0, 25800)",294.14999390131476,0.15000000000000607,0.010714290381649318
"(2700.0, 26100)",294.14999390131476,0.15000000000000607,0.010714290381649318
"(2700.0, 26400)",294.14999390131476,0.14999999999999808,0.010714290381648747
"(2700.0, 26700)",294.14999390131476,0.14999999999999808,0.010714290381648747
"(2700.0, 27000)",294.14999390131476,0.14999999999999808,0.010714290381648747
"(2700.0, 27300)",294.14999390131476,0.1500000000000192,0.010714290381650256
"(2700.0, 27600)",294.14999390131476,0.1500000000000192,0.010714290381650256
"(2700.0, 27900)",294.14999390131476,0.1500000000000192,0.010714290381650256
"(2700.0, 28200)",294.14999390131806,0.1499999999999807,0.010714290381644983
"(2700.0, 28500)",294.14999390131806,0.1499999999999807,0.010714290381644983
"(2700.0, 28800)",294.14999390131806,0.1499999999999807,0.010714290381644983
"(2700.0, 29100)",294.1499939012979,0.15000000000001937,0.010714290381663187
"(2700.0, 29400)",294.1499939012979,0.15000000000001937,0.010714290381663187
"(2700.0, 29700)",294.1499939012979,0.15000000000001937,0.010714290381663187
"(2700.0, 30000)",294.1499939013808,0.14999999999995142,0.010714290381594868
"(2700.0, 30300)",294.14999390138354,0.1499999999999807,0.010714290381594868
"(2700.0, 30600)",294.14999390138354,0.1499999999999807,0.010714290381594868
"(2700.0, 30900)",294.1499939010632,0.1500000000001418,0.010714290381851508
"(2700.0, 31200)",294.1499939010518,0.15000000000001934,0.010714290381851508
"(2700.0, 31500)",294.1499939010518,0.15000000000001934,0.010714290381851508
"(2700.0, 31800)",294.14999390225506,0.14999999999954017,0.010714290380896425
"(2700.0, 32100)",294.1499939022957,0.14999999999997574,0.010714290380896425
"(2700.0, 32400)",294.14999390229616,0.1499999999999806,0.010714290380896425
"(2700.0, 32700)",294.14999389778626,0.15000000000153527,0.010714290384458902
"(2700.0, 33000)",294.14999389764813,0.15000000000005495,0.010714290384458902
"(2700.0, 33300)",294.1499938976448,0.15000000000001898,0.010714290384458902
"(2700.0, 33600)",294.1499939145412,0.14999999999481586,0.010714290371156308
"(2700.0, 33900)",294.1499939150112,0.14999999999985142,0.010714290371156308
"(2700.0, 34200)",294.1499939150233,0.14999999999998115,0.010714290371156308
"(2700.0, 34500)",294.1499938517496,0.15000000001759112,0.010714290420837921
"(2700.0, 34800)",294.1499938501488,0.15000000000043948,0.010714290420837921
"(2700.0, 35100)",294.1499938501096,0.15000000000001912,0.010714290420837921
"(2700.0, 35400)",294.14999408695394,0.14999999994031715,0.01071429023531486
"(2700.0, 35700)",294.14999409239965,0.1499999999986638,0.01071429023531486
"(2700.0, 36000)",294.14999409252084,0.149999999999962,0.01071429023531486
"(2700.0, 36300)",294.1499932057411,0.1500000002025824,0.01071429092844633
"(2700.0, 36600)",294.1499931872162,0.15000000000410077,0.01071429092844633
"(2700.0, 36900)",294.14999318684187,0.1500000000000905,0.01071429092844633
"(2700.0, 37200)",294.1499964999975,0.14999999931403724,0.010714288343862373
"(2700.0, 37500)",294.1499965628445,0.14999999998739805,0.010714288343862373
"(2700.0, 37800)",294.14999656399885,0.14999999999976638,0.010714288343862373
"(2700.0, 38100)",294.1499840979657,0.15000000234035976,0.010714298051392433
"(2700.0, 38400)",294.14998388317844,0.15000000003906427,0.010714298051392433
"(2700.0, 38700)",294.1499838795921,0.15000000000063982,0.010714298051392433
"(2700.0, 39000)",294.15002952117464,0.14999999222877275,0.010714262566511168
"(2700.0, 39300)",294.1500302354925,0.14999999988216192,0.010714262566511168
"(2700.0, 39600)",294.15003024632864,0.14999999999826352,0.010714262566511168
"(2700.0, 39900)",294.1498457047528,0.15000002832075493,0.010714405821617807
"(2700.0, 40200)",294.14984309791214,0.15000000039000566,0.010714405821617807
"(2700.0, 40500)",294.14984306199784,0.15000000000520564,0.010714405821617807
"(2700.0, 40800)",294.1503700679994,0.14999992699286444,0.010713997291808625
"(2700.0, 41100)",294.1503767969421,0.14999999908673842,0.010713997291808625
"(2700.0, 41400)",294.1503768811489,0.14999999998892968,0.010713997291808625
"(2700.0, 41700)",287.67219652644326,0.15003157104101547,0.01994518097388172
"(2700.0, 42000)",287.6706140138572,0.15000000754109305,0.01994518097388172
"(2700.0, 42300)",287.67061363585526,0.15000000000177663,0.01994518097388172
"(2700.0, 42600)",351.56941006434374,5.104514330748332e-06,7.147236761196335e-08
"(2700.0, 42900)",415.9162327285514,9.703534094866398e-06,7.147236761196335e-08
"(2700.0, 43200)",480.7110396982023,1.4334572357947489e-05,7.147236761196335e-08
"(3600.0, 0)",,,
"(3600.0, 300)",293.2034219387677,0.13246287199778314,0.010147750729207494
"(3600.0, 600)",293.30550822108773,0.1334988181436379,0.010147750729207494
"(3600.0, 900)",293.44744280254554,0.13493913489612722,0.010147750729207494
"(3600.0, 1200)",293.5321619921983,0.1433844326846865,0.010714594007177471
"(3600.0, 1500)",293.623834400926,0.14436666532586362,0.010714594007177471
"(3600.0, 1800)",293.7160583606099,0.14535480761161093,0.010714594007177471
"(3600.0, 2100)",293.8035220767266,0.1462861870736561,0.010714172229816828
"(3600.0, 2400)",293.8821183329699,0.14712828089966515,0.010714172229816828
"(3600.0, 2700)",293.94944914942624,0.14784967486355213,0.010714172229816828
"(3600.0, 3000)",294.00456776305947,0.14844225818469584,0.010714318968541742
"(3600.0, 3300)",294.04786930808393,0.14890620474991806,0.010714318968541742
"(3600.0, 3600)",294.0805417494187,0.14925626770785966,0.010714318968541742
"(3600.0, 3900)",294.10426656221847,0.14950996181799958,0.010714283058258387
"(3600.0, 4200)",294.12084074129893,0.14968754226412584,0.010714283058258387
"(3600.0, 4500)",294.13199695731294,0.14980707312035832,0.010714283058258387
"(3600.0, 4800)",294.1392318824852,0.14988472799011468,0.01071429291109063
"(3600.0, 5100)",294.14376125976804,0.1499332570650274,0.01071429291109063
"(3600.0, 5400)",294.14649787993125,0.1499625780150423,0.01071429291109063
"(3600.0, 5700)",294.1480957829766,0.14997966173208033,0.010714290290431798
"(3600.0, 6000)",294.14899597047565,0.1499893066022617,0.010714290290431798
"(3600.0, 6300)",294.1494858679002,0.14999455550548066,0.010714290290431798
"(3600.0, 6600)",294.1497430154066,0.14999732050016074,0.010714290993419645
"(3600.0, 6900)",294.14987365969836,0.14999872026111943,0.010714290993419645
"(3600.0, 7200)",294.14993776769586,0.14999940713285992,0.010714290993419645
"(3600.0, 7500)",294.14996839267326,0.14999973262371244,0.010714290805271608
"(3600.0, 7800)",294.1499824811425,0.1499998835716687,0.010714290805271608
"(3600.0, 8100)",294.1499887663814,0.14999995091354615,0.010714290805271608
"(3600.0, 8400)",294.14999143839435,0.14999998024767375,0.0107142908556576
"(3600.0, 8700)",294.1499925526051,0.1499999921856512,0.0107142908556576
"(3600.0, 9000)",294.1499930024855,0.14999999700580036,0.0107142908556576
"(3600.0, 9300)",294.1499931893211,0.14999999881873716,0.010714290842166505
"(3600.0, 9600)",294.14999325994495,0.14999999957542148,0.010714290842166505
"(3600.0, 9900)",294.1499932857772,0.14999999985219517,0.010714290842166505
"(3600.0, 10200)",294.1499932917921,0.1499999999672197,0.010714290845779248
"(3600.0, 10500)",294.14999329385313,0.14999999998930147,0.010714290845779248
"(3600.0, 10800)",294.14999329453514,0.14999999999660865,0.010714290845779248
"(3600.0, 11100)",294.14999329563096,0.14999999999481464,0.010714290844812445
"(3600.0, 11400)",294.14999329597066,0.14999999999845393,0.010714290844812445
"(3600.0, 11700)",294.1499932960728,0.14999999999954863,0.010714290844812445
"(3600.0, 12000)",294.1499932958593,0.15000000000089014,0.010714290845071684
"(3600.0, 12300)",294.14999329579933,0.15000000000024807,0.010714290845071684
"(3600.0, 12600)",294.14999329578285,0.15000000000007138,0.010714290845071684
"(3600.0, 12900)",294.1499932958458,0.14999999999976033,0.010714290845001312
"(3600.0, 13200)",294.14999329586203,0.14999999999993452,0.010714290845001312
"(3600.0, 13500)",294.149993295866,0.14999999999997718,0.010714290845001312
"(3600.0, 13800)",294.14999329584936,0.15000000000006214,0.010714290845020123
"(3600.0, 14100)",294.14999329584543,0.15000000000002006,0.010714290845020123
"(3600.0, 14400)",294.1499932958453,0.15000000000001887,0.010714290845020123
"(3600.0, 14700)",294.14999329584737,0.14999999999998093,0.010714290845015847
"(3600.0, 15000)",294.14999329584737,0.14999999999998093,0.010714290845015847
"(3600.0, 15300)",294.14999329584737,0.14999999999998093,0.010714290845015847
"(3600.0, 15600)",294.1499932958473,0.14999999999998745,0.010714290845016355
"(3600.0, 15900)",294.1499932958473,0.14999999999998745,0.010714290845016355
"(3600.0, 16200)",294.1499932958473,0.14999999999998745,0.010714290845016355
"(3600.0, 16500)",294.1499932958473,0.14999999999999392,0.01071429084501682
"(3600.0, 16800)",294.1499932958473,0.14999999999999392,0.01071429084501682
"(3600.0, 17100)",294.1499932958473,0.14999999999999392,0.01071429084501682
"(3600.0, 17400)",294.1499932958473,0.14999999999999505,0.010714290845016902
"(3600.0, 17700)",294.1499932958473,0.14999999999999505,0.010714290845016902
"(3600.0, 18000)",294.1499932958473,0.14999999999999505,0.010714290845016902
"(3600.0, 18300)",294.1499932958473,0.14999999999999397,0.010714290845016823
"(3600.0, 18600)",294.1499932958473,0.14999999999999397,0.010714290845016823
"(3600.0, 18900)",294.1499932958473,0.14999999999999397,0.010714290845016823
"(3600.0, 19200)",294.1499932958473,0.14999999999999428,0.010714290845016846
"(3600.0, 19500)",294.1499932958473,0.14999999999999428,0.010714290845016846
"(3600.0, 19800)",294.1499932958473,0.14999999999999428,0.010714290845016846
"(3600.0, 20100)",294.1499932958473,0.1499999999999942,0.010714290845016839
"(3600.0, 20400)",294.1499932958473,0.1499999999999942,0.010714290845016839
"(3600.0, 20700)",294.1499932958473,0.1499999999999942,0.010714290845016839
"(3600.0, 21000)",294.1499932958473,0.14999999999999422,0.01071429084501684
"(3600.0, 21300)",294.1499932958473,0.14999999999999422,0.01071429084501684
"(3600.0, 21600)",294.1499932958473,0.14999999999999422,0.01071429084501684
"(3600.0, 21900)",294.1499932958473,0.14999999999999422,0.01071429084501684
"(3600.0, 22200)",294.1499932958473,0.14999999999999422,0.01071429084501684
"(3600.0, 22500)",294.1499932958473,0.14999999999999422,0.01071429084501684
"(3600.0, 22800)",294.1499932958473,0.1499999999999942,0.010714290845016839
"(3600.0, 23100)",294.1499932958473,0.1499999999999942,0.010714290845016839
"(3600.0, 23400)",294.1499932958473,0.1499999999999942,0.010714290845016839
"(3600.0, 23700)",294.1499932958473,0.14999999999999428,0.010714290845016846
"(3600.0, 24000)",294.1499932958473,0.14999999999999428,0.010714290845016846
"(3600.0, 24300)",294.1499932958473,0.14999999999999428,0.010714290845016846
"(3600.0, 24600)",294.1499932958473,0.14999999999999392,0.01071429084501682
"(3600.0, 24900)",294.1499932958473,0.14999999999999392,0.01071429084501682
"(3600.0, 25200)",294.1499932958473,0.14999999999999392,0.01071429084501682
"(3600.0, 25500)",294.1499932958473,0.14999999999999522,0.010714290845016914
"(3600.0, 25800)",294.1499932958473,0.14999999999999522,0.010714290845016914
"(3600.0, 26100)",294.1499932958473,0.14999999999999522,0.010714290845016914
"(3600.0, 26400)",294.1499932958473,0.14999999999999034,0.010714290845016563
"(3600.0, 26700)",294.1499932958473,0.14999999999999034,0.010714290845016563
"(3600.0, 27000)",294.1499932958473,0.14999999999999034,0.010714290845016563
"(3600.0, 27300)",294.1499932958473,0.15000000000000377,0.010714290845017524
"(3600.0, 27600)",294.1499932958473,0.15000000000000377,0.010714290845017524
"(3600.0, 27900)",294.1499932958473,0.15000000000000377,0.010714290845017524
"(3600.0, 28200)",294.14999329585237,0.1499999999999807,0.010714290845012004
"(3600.0, 28500)",294.14999329585237,0.1499999999999807,0.010714290845012004
"(3600.0, 28800)",294.14999329585237,0.1499999999999807,0.010714290845012004
"(3600.0, 29100)",294.1499932958315,0.1500000000000194,0.010714290845030732
"(3600.0, 29400)",294.1499932958315,0.1500000000000194,0.010714290845030732
"(3600.0, 29700)",294.1499932958315,0.1500000000000194,0.010714290845030732
"(3600.0, 30000)",294.14999329591427,0.14999999999995173,0.010714290844962561
"(3600.0, 30300)",294.149993295917,0.14999999999998098,0.010714290844962561
"(3600.0, 30600)",294.149993295917,0.14999999999998098,0.010714290844962561
"(3600.0, 30900)",294.1499932955973,0.15000000000014166,0.010714290845218693
"(3600.0, 31200)",294.1499932955859,0.15000000000001917,0.010714290845218693
"(3600.0, 31500)",294.1499932955859,0.15000000000001917,0.010714290845218693
"(3600.0, 31800)",294.1499932967893,0.14999999999954022,0.010714290844263495
"(3600.0, 32100)",294.1499932968299,0.14999999999997518,0.010714290844263495
"(3600.0, 32400)",294.1499932968304,0.14999999999998068,0.010714290844263495
"(3600.0, 32700)",294.149993292315,0.15000000000153843,0.010714290847830411
"(3600.0, 33000)",294.14999329217665,0.15000000000005567,0.010714290847830411
"(3600.0, 33300)",294.14999329217324,0.1500000000000191,0.010714290847830411
"(3600.0, 33600)",294.14999330909467,0.14999999999480526,0.01071429083450791
"(3600.0, 33900)",294.1499933095656,0.14999999999985114,0.01071429083450791
"(3600.0, 34200)",294.1499933095777,0.1499999999999809,0.01071429083450791
"(3600.0, 34500)",294.1499932462108,0.1500000000176146,0.010714290884262649
"(3600.0, 34800)",294.14999324460786,0.15000000000044095,0.010714290884262649
"(3600.0, 35100)",294.1499932445685,0.15000000000001942,0.010714290884262649
"(3600.0, 35400)",294.14999348175866,0.1499999999402298,0.010714290698468734
"(3600.0, 35700)",294.14999348721244,0.14999999999866362,0.010714290698468734
"(3600.0, 36000)",294.1499934873337,0.14999999999996239,0.010714290698468734
"(3600.0, 36300)",294.14999259926185,0.15000000020287713,0.010714291392610138
"(3600.0, 36600)",294.14999258071015,0.15000000000410854,0.010714291392610138
"(3600.0, 36900)",294.1499925803351,0.15000000000009034,0.010714291392610138
"(3600.0, 37200)",294.149995898417,0.14999999931289948,0.010714288804174564
"(3600.0, 37500)",294.14999596136823,0.149999999987377,0.010714288804174564
"(3600.0, 37800)",294.14999596252454,0.14999999999976601,0.010714288804174564
"(3600.0, 38100)",294.14998347908306,0.15000000234323277,0.010714298525233437
"(3600.0, 38400)",294.14998326403185,0.15000000003910932,0.010714298525233437
"(3600.0, 38700)",294.1499832604415,0.1500000000006416,0.010714298525233437
"(3600.0, 39000)",294.150028983902,0.1499999922148357,0.010714262976691941
"(3600.0, 39300)",294.15002969950075,0.14999999988194887,0.010714262976691941
"(3600.0, 39600)",294.1500297103564,0.14999999999825944,0.010714262976691941
"(3600.0, 39900)",294.149845083525,0.1500000283675785,0.010714406300402416
"(3600.0, 40200)",294.1498424723865,0.15000000039077968,0.010714406300402416
"(3600.0, 40500)",294.14984243640106,0.1500000000052169,0.010714406300402416
"(3600.0, 40800)",294.15036937563787,0.1499999269773254,0.010713997820538976
"(3600.0, 41100)",294.1503761059839,0.14999999908623848,0.010713997820538976
"(3600.0, 41400)",294.1503761902368,0.14999999998892322,0.010713997820538976
"(3600.0, 41700)",287.6721967861373,0.1500315710443611,0.01994518028574508
"(3600.0, 42000)",287.6706142731096,0.15000000753671913,0.01994518028574508
"(3600.0, 42300)",287.67061389532694,0.1500000000017762,0.01994518028574508
"(3600.0, 42600)",351.5694103232583,5.1045166787546426e-06,7.147240022916172e-08
"(3600.0, 42900)",415.91623289049534,9.703538534755063e-06,7.147240022916172e-08
"(3600.0, 43200)",480.7110398747848,1.4334578912307483e-05,7.147240022916172e-08
"(4500.0, 0)",,,
"(4500.0, 300)",293.18267854372385,0.13928118011835364,0.010687072473327217
"(4500.0, 600)",293.2449747820467,0.13994694453212572,0.010687072473327217
"(4500.0, 900)",293.33123984906985,0.14086886555531775,0.010687072473327217
"(4500.0, 1200)",293.42998016485694,0.14228954829635646,0.010714590423327562
"(4500.0, 1500)",293.5368244708461,0.1434343412740951,0.010714590423327562
"(4500.0, 1800)",293.6443116164808,0.1445860220153441,0.010714590423327562
"(4500.0, 2100)",293.7462276684043,0.14567252447891357,0.010714186907699088
"(4500.0, 2400)",293.8378109883962,0.14665376528693455,0.010714186907699088
"(4500.0, 2700)",293.9162673641537,0.14749436156090162,0.010714186907699088
"(4500.0, 3000)",293.9805053887083,0.1481845289472475,0.010714324949269759
"(4500.0, 3300)",294.03097119341334,0.1487252359776836,0.010714324949269759
"(4500.0, 3600)",294.0690492967299,0.149133217150069,0.010714324949269759
"(4500.0, 3900)",294.0966958573558,0.14942895785190394,0.01071429099624991
"(4500.0, 4200)",294.1160097674006,0.1496358927043982,0.01071429099624991
"(4500.0, 4500)",294.1290101143542,0.149775182204712,0.01071429099624991
"(4500.0, 4800)",294.13744210775394,0.14986565546765448,0.010714300321184245
"(4500.0, 5100)",294.1427208997947,0.14992221403091208,0.010714300321184245
"(4500.0, 5400)",294.1459103102244,0.1499563863321037,0.010714300321184245
"(4500.0, 5700)",294.1477722525179,0.14997630102004242,0.010714297840719948
"(4500.0, 6000)",294.14882118752377,0.1499875396221114,0.010714297840719948
"(4500.0, 6300)",294.1493920356211,0.14999365585864727,0.010714297840719948
"(4500.0, 6600)",294.1496917759083,0.14999687668046208,0.010714298506099085
"(4500.0, 6900)",294.1498440594766,0.14999850829207043,0.010714298506099085
"(4500.0, 7200)",294.1499188075913,0.14999930916568413,0.010714298506099085
"(4500.0, 7500)",294.14995449271225,0.1499996890135738,0.010714298328016467
"(4500.0, 7800)",294.1499708790631,0.14999986458182546,0.010714298328016467
"(4500.0, 8100)",294.14997818944346,0.14999994290742155,0.010714298328016467
